"Gene_ID"	"A._thaliana_best_hit"	"Symbol"	"Description"	"TF"	"Leaf_development"	"logFC"	"F"	"PValue"	"fdr.gen"
"BraA01001188"	"AT4G19810"	"ChiC"	"Glycosyl hydrolase family protein with chitinase insertion domain-containing protein"	"-"	"-"	-3.7294008282441	4.7511430744212	0.0381347100149634	0.468845192505896
"BraA05001337"	"AT2G32210"	"AT2G32210"	"cysteine-rich/transmembrane domain A-like protein"	"-"	"-"	-3.7242241992452	4.02663009702014	0.0548544323717905	0.509234488900812
"BraA04001469"	"AT3G55500"	"EXPA16"	"expansin A16"	"-"	"-"	-3.69763228996489	3.74967111383332	0.0633051694396618	0.521339792090086
"BraA01001355"	"AT4G21990"	"42463"	"APS reductase 3"	"-"	"-"	-3.69213931563887	8.9144459841677	0.00593495829367315	0.304179733719171
"BraSca000784"	"AT3G29575"	"AFP3"	"ABI five binding protein 3"	"-"	"YES"	-3.69136293089561	2.63053716603204	0.116398698302831	0.604352407744284
"BraA05002525"	"AT3G22540"	"AT3G22540"	"hypothetical protein (DUF1677)"	"-"	"-"	-3.68618417641603	9.91065605653569	0.00397182471740779	0.27905887702018
"BraA03006191"	"AT5G09530"	"PELPK1"	"hydroxyproline-rich glycoprotein family protein"	"-"	"-"	-3.68338155164801	1.53426376589683e-08	0.999903186173478	0.999948802194745
"BraA06002044"	"AT1G18710"	"MYB47"	"myb domain protein 47"	"YES"	"-"	-3.66572501336962	7.46505527628276	0.010933667123374	0.348245973391381
"BraA08003471"	"AT1G13520"	"AT1G13520"	"hypothetical protein (DUF1262)"	"-"	"-"	-3.66449378330528	2.52043873189479	0.123974033992085	0.615984751891781
"BraA02002462"	"AT1G75280"	"AT1G75280"	"NmrA-like negative transcriptional regulator family protein"	"-"	"-"	-3.66263683822555	9.03426137484264	0.0056508603949429	0.304179733719171
"BraA02002074"	"AT1G69160"	"AT1G69160"	"suppressor"	"-"	"-"	-3.64215019441116	6.61318007556777	0.0159207178303538	0.371014484366254
"BraA03002827"	"AT4G08950"	"EXO"	"Phosphate-responsive 1 family protein"	"-"	"YES"	-3.63469475950295	7.42623054775932	0.0111193645066511	0.348884828342075
"BraA07004022"	"AT1G78340"	"GSTU22"	"glutathione S-transferase TAU 22"	"-"	"-"	-3.63457785334396	0.0104584549287278	0.919668695304955	0.98505118097234
"BraA03002818"	"AT4G08555"	"AT4G08555"	"hypothetical protein"	"-"	"-"	-3.62529896435683	3.23413159023633	0.0832620482720339	0.565017929607061
"BraA07003543"	"AT1G72416"	"AT1G72416"	"Chaperone DnaJ-domain superfamily protein"	"-"	"-"	-3.62250757421931	2.03628375908842	0.166405771232123	0.653833714844366
"BraA09005457"	"AT3G62090"	"PIL2"	"phytochrome interacting factor 3-like 2"	"YES"	"YES"	-3.62103404643948	8.99181379273265	0.00574841711181935	0.304179733719171
"BraA10000410"	"AT2G32210"	"AT2G32210"	"cysteine-rich/transmembrane domain A-like protein"	"-"	"-"	-3.61933451007618	3.69947358680822	0.0649889027059426	0.525496767324592
"BraA06001994"	"AT1G18250"	"ATLP-1"	"Pathogenesis-related thaumatin superfamily protein"	"-"	"-"	-3.61095603348892	7.99936473301492	0.00869440586861501	0.332177056019302
"BraA06001990"	"AT1G18250"	"ATLP-1"	"Pathogenesis-related thaumatin superfamily protein"	"-"	"-"	-3.60500861114267	7.88322200011262	0.00913477008350383	0.335384751126899
"BraA02000580"	"AT5G14360"	"AT5G14360"	"Ubiquitin-like superfamily protein"	"-"	"-"	-3.59500261520407	5.83249106718517	0.0227457665709699	0.414472110558795
"BraA01000240"	"AT4G36500"	"AT4G36500"	"hypothetical protein"	"-"	"-"	-3.59231146556199	2.0329923248576	0.165329665962313	0.653017653973618
"BraA03004944"	"AT4G15760"	"MO1"	"monooxygenase 1"	"-"	"-"	-3.58788672797466	7.3073039536271	0.0117099661324952	0.352058088608459
"BraA05004222"	"AT3G07800"	"TK1a"	"Thymidine kinase"	"-"	"-"	-3.57140817938046	5.77112658116727	0.0242597054833512	0.422451145281826
"BraA10001505"	"AT5G59820"	"RHL41"	"C2H2-type zinc finger family protein"	"YES"	"YES"	-3.56682347079675	6.57517679938864	0.0161949903312939	0.372128284121901
"BraA01000624"	"AT4G32280"	"IAA29"	"indole-3-acetic acid inducible 29"	"-"	"YES"	-3.56059248698047	10.5412646404957	0.00310170544837591	0.260241094417112
"BraA08003478"	"AT1G13340"	"AT1G13340"	"Regulator of Vps4 activity in the MVB pathway protein"	"-"	"-"	-3.52439236591501	3.73353234900377	0.063841069897414	0.52268314140066
"BraA02001874"	"AT3G44840"	"AT3G44840"	"S-adenosyl-L-methionine-dependent methyltransferases superfamily protein"	"-"	"-"	-3.51989555690168	4.99365365472209	0.0338765648812105	0.455461226912971
"BraA06003537"	"AT5G23530"	"CXE18"	"carboxyesterase 18"	"-"	"-"	-3.51023912090378	4.41835188926011	0.0461797425695858	0.487022240777461
"BraA03004522"	"AT2G14580"	"PRB1"	"basic pathogenesis-related protein 1"	"-"	"-"	-3.49435500605305	3.81700333501326	0.0611234113578417	0.518982322447768
"BraA07003766"	"AT1G75280"	"AT1G75280"	"NmrA-like negative transcriptional regulator family protein"	"-"	"-"	-3.46926342814984	6.5391979216213	0.0164594337772594	0.372620772520024
"BraA01004456"	"AT3G07800"	"TK1a"	"Thymidine kinase"	"-"	"-"	-3.46170139148467	4.41936996550705	0.0460476729207591	0.487022240777461
"BraA10002795"	"AT5G07070"	"CIPK2"	"CBL-interacting protein kinase 2"	"-"	"-"	-3.45439606280462	1.8407037732278	0.186057792264031	0.67129114192968
"BraA09000208"	"AT2G02930"	"GSTF3"	"glutathione S-transferase F3"	"-"	"-"	-3.44774054933229	5.24924250658583	0.0299357410721274	0.443099160186961
"BraA03005505"	"AT4G24130"	"AT4G24130"	"DUF538 family protein (Protein of unknown function, DUF538)"	"-"	"-"	-3.44748772546243	13.3029738487279	0.00111100525130338	0.214625031004889
"BraA05004208"	"AT3G08030"	"AT3G08030"	"DNA-directed RNA polymerase subunit beta (Protein of unknown function, DUF642)"	"-"	"-"	-3.43410169699017	13.4407515614089	0.00105784524445354	0.214625031004889
"BraA08000853"	"AT1G32920"	"AT1G32920"	"hypothetical protein"	"-"	"-"	-3.42416613190627	12.1042376274517	0.00171652096732462	0.232439847494773
"BraA08000854"	"AT1G32920"	"AT1G32920"	"hypothetical protein"	"-"	"-"	-3.41852155823407	12.0796032390934	0.0017322196291812	0.232439847494773
"BraA03003221"	"AT3G01830"	"AT3G01830"	"Calcium-binding EF-hand family protein"	"-"	"-"	-3.41429156924192	3.32518507544297	0.0792692536558063	0.554294844266984
"BraA01000544"	"AT2G20180"	"PIL5"	"phytochrome interacting factor 3-like 5"	"YES"	"-"	-3.40756705671519	1.27229676470091	0.269218896725589	0.730115324358726
"BraA03001942"	"AT2G43590"	"AT2G43590"	"Chitinase family protein"	"-"	"-"	-3.39415730492011	4.89365429376479	0.0355649007801622	0.460731390037981
"BraA09004267"	"AT1G23205"	"AT1G23205"	"Plant invertase/pectin methylesterase inhibitor superfamily protein"	"-"	"-"	-3.39124829285489	7.9835258483999	0.00875307283299267	0.332177056019302
"BraA01002402"	"AT3G51600"	"LTP5"	"lipid transfer protein 5"	"-"	"-"	-3.38391684570256	1.98182071978459	0.17196016896938	0.658922709404155
"BraA09005808"	"AT2G22470"	"AGP2"	"arabinogalactan protein 2"	"-"	"-"	-3.37996956656825	7.26179777811	0.0119449527146399	0.353384551131132
"BraA05000869"	"AT2G38470"	"WRKY33"	"WRKY DNA-binding protein 33"	"YES"	"-"	-3.35538926910487	3.17467874958347	0.0859928512215205	0.567705450680961
"BraA08003969"	"AT1G03790"	"SOM"	"Zinc finger C-x8-C-x5-C-x3-H type family protein"	"YES"	"-"	-3.34468712078385	10.8181448519888	0.00278707534701511	0.258247929334123
"BraA04002783"	"AT2G38640"	"AT2G38640"	"LURP-one-like protein (DUF567)"	"-"	"-"	-3.34020024479901	4.6656366630569	0.039775304837533	0.475324472095208
"BraA03003236"	"AT3G01600"	"NAC044"	"NAC domain containing protein 44"	"YES"	"-"	-3.32950653983805	5.74662385197306	0.0236746690900202	0.420446779803732
"BraA09004508"	"AT3G50930"	"BCS1"	"cytochrome BC1 synthesi"	"-"	"-"	-3.32412339471053	4.52152499433963	0.042721161198507	0.484105887643066
"BraA01002187"	"AT4G16515"	"RGF6"	"root meristem growth factor"	"-"	"-"	-3.31946497208654	5.17409424404923	0.0310503370188495	0.446916899402626
"BraA09006013"	"AT1G19180"	"JAZ1"	"jasmonate-zim-domain protein 1"	"-"	"YES"	-3.30183450778701	2.63737490346267	0.115946289886003	0.60392384663344
"BraA05001005"	"AT2G36885"	"AT2G36885"	"translation initiation factor"	"-"	"-"	-3.2807913740517	5.77205363044732	0.0233952889501435	0.419679320029538
"BraA05001085"	"AT2G35480"	"AT2G35480"	"envelope glycoprotein"	"-"	"-"	-3.27726372798682	8.50516400172997	0.00702554290188008	0.312001549963156
"BraA05002063"	"AT1G48330"	"AT1G48330"	"SsrA-binding protein"	"-"	"-"	-3.27369916327831	1.01956153861517	0.322648348080994	0.764166534990612
"BraA03000138"	"AT5G03760"	"ATCSLA09"	"Nucleotide-diphospho-sugar transferases superfamily protein"	"-"	"-"	-3.24843479360436	8.05481416598046	0.00849237569682848	0.330371524493335
"BraA03002114"	"AT2G38360"	"PRA1.B4"	"prenylated RAB acceptor 1.B4"	"-"	"-"	-3.24835358385811	26.8777988632641	1.78834565030747e-05	0.03920232500039
"BraA07002067"	"AT3G57240"	"BG3"	"beta-1,3-glucanase 3"	"-"	"-"	-3.24671987229867	6.89714401075707	0.0140254242708832	0.363944790224136
"BraSca001093"	"AT3G57240"	"BG3"	"beta-1,3-glucanase 3"	"-"	"-"	-3.23667266754305	6.915476637854	0.0139118531495331	0.363049682012994
"BraA09005552"	"AT3G63200"	"PLP9"	"PATATIN-like protein 9"	"-"	"-"	-3.23657977402401	7.7874119546717	0.00951637515975472	0.336649598770498
"BraA05000328"	"AT2G41730"	"AT2G41730"	"calcium-binding site protein"	"-"	"-"	-3.23088289995032	4.77118030033748	0.0377612342625445	0.46864431043583
"BraA03004933"	"AT4G15550"	"IAGLU"	"indole-3-acetate beta-D-glucosyltransferase"	"-"	"-"	-3.22410021833699	3.77955961772963	0.0623260416217941	0.519550377800176
"BraA01002446"	"AT3G50910"	"AT3G50910"	"netrin receptor DCC"	"-"	"-"	-3.2214442405617	10.8134982559815	0.00279206054706388	0.258247929334123
"BraA08003166"	"AT1G20900"	"ESC"	"Putative AT-hook DNA-binding family protein"	"-"	"YES"	-3.21460266572795	3.15431362466095	0.0901416429504462	0.57147174095073
"BraA04000186"	"AT3G60440"	"AT3G60440"	"Phosphoglycerate mutase family protein"	"-"	"-"	-3.19952377550019	10.3046420107057	0.00340120513356217	0.263552551772912
"BraA09006964"	"AT1G02450"	"NIMIN1"	"NIM1-interacting 1"	"-"	"-"	-3.1994858004123	2.93034611038455	0.0983460824927299	0.583039016226357
"BraA09002603"	"AT4G25433"	"AT4G25433"	"peptidoglycan-binding LysM domain-containing protein"	"-"	"-"	-3.1914200972739	3.94298164178155	0.0572649655058737	0.513486166034141
"BraA09001679"	"AT1G62440"	"LRX2"	"leucine-rich repeat/extensin 2"	"-"	"-"	-3.19101937846513	4.40242451822671	0.0453398916621848	0.486528397485781
"BraA03000878"	"AT5G18020"	"SAUR20"	"SAUR-like auxin-responsive protein family"	"-"	"YES"	-3.19030526695914	7.65440285104299	0.0100310718097311	0.338723155698189
"BraA02001658"	"AT5G52760"	"AT5G52760"	"Copper transport protein family"	"-"	"-"	-3.18831494465827	2.32341852350927	0.139019949029078	0.630766678891256
"BraA01001714"	"AT4G25433"	"AT4G25433"	"peptidoglycan-binding LysM domain-containing protein"	"-"	"-"	-3.18760836176897	3.98795031690133	0.0559546214608296	0.510829815039979
"BraA09002904"	"AT4G08780"	"AT4G08780"	"Peroxidase superfamily protein"	"-"	"-"	-3.18745160188848	9.16484034965237	0.00535798165127117	0.30395425032929
"BraA04000595"	"AT3G54030"	"BSK6"	"kinase with tetratricopeptide repeat domain-containing protein"	"-"	"YES"	-3.18322584251535	13.4012488060182	0.00107280008472715	0.214625031004889
"BraA06001891"	"AT1G17170"	"GSTU24"	"glutathione S-transferase TAU 24"	"-"	"-"	-3.17654985760545	8.8807786339718	0.00601755704298068	0.304179733719171
"BraA05003504"	"AT3G16150"	"ASPGB1"	"N-terminal nucleophile aminohydrolases (Ntn hydrolases) superfamily protein"	"-"	"-"	-3.16695225645676	10.3308000125334	0.00336660373835892	0.263552551772912
"BraA08001712"	"AT4G34131"	"UGT73B3"	"UDP-glucosyl transferase 73B3"	"-"	"-"	-3.16531795100634	9.8400899972174	0.00408459364768043	0.28245544905616
"BraA10000131"	"AT1G02520"	"ABCB11"	"P-glycoprotein 11"	"-"	"-"	-3.16017599046015	5.51067347235224	0.0264497312061396	0.430621799112064
"BraA08000362"	"AT1G49450"	"AT1G49450"	"Transducin/WD40 repeat-like superfamily protein"	"-"	"-"	-3.14634414234485	7.40325966005623	0.0112308540762848	0.348884828342075
"BraA08002297"	"AT4G35720"	"AT4G35720"	"DUF241 domain protein, putative (DUF241)"	"-"	"-"	-3.13131438817493	9.16111684947944	0.00536610076535903	0.30395425032929
"BraA07001137"	"AT1G28130"	"GH3.17"	"Auxin-responsive GH3 family protein"	"-"	"YES"	-3.12864053451118	3.69873167355995	0.0650141642592488	0.525507188321162
"BraA05001282"	"AT1G04700"	"AT1G04700"	"PB1 domain-containing protein tyrosine kinase"	"-"	"-"	-3.11946299588097	10.6130283069277	0.00301662063745678	0.260241094417112
"BraA03002411"	"AT2G43620"	"AT2G43620"	"Chitinase family protein"	"-"	"-"	-3.10043923763918	6.8442813341908	0.0143586337268434	0.36518544510923
"BraA09000187"	"AT4G02330"	"ATPMEPCRB"	"Plant invertase/pectin methylesterase inhibitor superfamily"	"-"	"-"	-3.08401292345402	5.18525731678405	0.0308842720600672	0.446284856841617
"BraA03001283"	"AT5G57785"	"AT5G57785"	"hypothetical protein"	"-"	"-"	-3.06133767299669	3.86818256598545	0.0594286429976643	0.516602104137554
"BraA05001016"	"AT2G36750"	"UGT73C1"	"UDP-glucosyl transferase 73C1"	"-"	"-"	-3.05092462689111	7.79106184621858	0.00950152336012281	0.336649598770498
"BraA10000910"	"AT5G53200"	"TRY"	"Homeodomain-like superfamily protein"	"YES"	"YES"	-3.04363077166218	6.6872700186184	0.0154005303500596	0.370210850219949
"BraA03003373"	"AT3G04630"	"WDL1"	"WVD2-like 1"	"-"	"-"	-3.03841344517602	14.7540556882974	0.00066918993173795	0.19241649711152
"BraA02000683"	"AT5G15970"	"KIN2"	"stress-responsive protein (KIN2) / stress-induced protein (KIN2) / cold-responsive protein (COR6.6) / cold-regulated protein (COR6.6)"	"-"	"-"	-3.03057326110786	3.11884125446574	0.0886511327606837	0.56938806951273
"BraA09001538"	"AT5G42170"	"AT5G42170"	"SGNH hydrolase-type esterase superfamily protein"	"-"	"-"	-3.02572650389436	7.30455295589912	0.011724027402225	0.352058088608459
"BraA09006353"	"AT1G13520"	"AT1G13520"	"hypothetical protein (DUF1262)"	"-"	"-"	-3.02025176339913	3.31301548257696	0.0797900627473465	0.555854453596453
"BraA10002265"	"AT5G13930"	"TT4"	"Chalcone and stilbene synthase family protein"	"-"	"YES"	-3.01618829753957	1.10874606328296	0.30279216516346	0.75252596829849
"BraA02000637"	"AT5G15180"	"AT5G15180"	"Peroxidase superfamily protein"	"-"	"-"	-3.01128198838567	6.8158654127886e-08	0.999795944704195	0.999948802194745
"BraA01002002"	"AT1G58170"	"AT1G58170"	"Disease resistance-responsive (dirigent-like protein) family protein"	"-"	"-"	-3.00118997619284	14.3344070639572	0.000766488218038074	0.198173157324884
"BraA01000172"	"AT4G37295"	"AT4G37295"	"hypothetical protein"	"-"	"-"	-2.99152020277765	6.5391939267446	0.016450631134923	0.372620772520024
"BraA09002480"	"AT2G02130"	"LCR68"	"low-molecular-weight cysteine-rich 68"	"-"	"-"	-2.97487003069518	5.14402728015349	0.0315025599728433	0.448296683476565
"BraA01001469"	"AT4G23060"	"IQD22"	"IQ-domain 22"	"-"	"-"	-2.9734756542206	3.46002552544391	0.0737500211112718	0.542585909617632
"BraA03004409"	"AT3G25190"	"AT3G25190"	"Vacuolar iron transporter (VIT) family protein"	"-"	"-"	-2.97139234767478	8.61100441880286	0.00672641418224495	0.307828236511465
"BraA03002076"	"AT2G37770"	"ChlAKR"	"NAD(P)-linked oxidoreductase superfamily protein"	"-"	"-"	-2.96877844926228	18.4022973233879	0.000200185230458343	0.135222783566487
"BraA08003549"	"AT1G11370"	"AT1G11370"	"Pectin lyase-like superfamily protein"	"-"	"-"	-2.966599394161	5.06844672329282	0.0326718874592017	0.451292025830598
"BraA04002781"	"AT2G38530"	"LTP2"	"lipid transfer protein 2"	"-"	"YES"	-2.95740000943467	3.6160660815927	0.0678996035345145	0.53369641652345
"BraA07001299"	"AT1G26945"	"KDR"	"basic helix-loop-helix (bHLH) DNA-binding superfamily protein"	"YES"	"-"	-2.95608238101266	9.39731298747505	0.00486870577590053	0.299794660993021
"BraA04001729"	"AT2G23690"	"AT2G23690"	"HTH-type transcriptional regulator"	"-"	"-"	-2.95460708098805	7.21286723091944	0.0121998207118207	0.353384551131132
"BraA08002141"	"AT4G27940"	"MTM1"	"manganese tracking factor for mitochondrial SOD2"	"-"	"-"	-2.94232130387645	20.7226013721382	9.90208222754289e-05	0.1100713246569
"BraA07000438"	"AT3G44840"	"AT3G44840"	"S-adenosyl-L-methionine-dependent methyltransferases superfamily protein"	"-"	"-"	-2.93426026108971	3.47528134956373	0.073153530120904	0.541910650626295
"BraA07003336"	"AT1G69930"	"GSTU11"	"glutathione S-transferase TAU 11"	"-"	"-"	-2.92502523075219	6.36903883987926	0.0177759680421889	0.380080160305421
"BraA10003109"	"AT5G02540"	"AT5G02540"	"NAD(P)-binding Rossmann-fold superfamily protein"	"-"	"-"	-2.92197760558563	5.0298293670444	0.0332878503723149	0.453407990553005
"BraA04002212"	"AT2G30490"	"C4H"	"cinnamate-4-hydroxylase"	"-"	"YES"	-2.91475355057257	3.06330928935776	0.0913885406140929	0.573810809453853
"BraA02001088"	"AT5G22860"	"AT5G22860"	"Serine carboxypeptidase S28 family protein"	"-"	"-"	-2.91051865092781	15.4443342921186	0.000529496563648065	0.184982542408935
"BraA05003676"	"AT3G14395"	"AT3G14395"	"hypothetical protein"	"-"	"-"	-2.90574772863341	2.94604722826188	0.0987808170766013	0.583211597335246
"BraA04003065"	"AT2G42840"	"PDF1"	"protodermal factor 1"	"-"	"YES"	-2.90432560250179	3.37924410634438	0.0770020129513529	0.550144699821639
"BraA10000040"	"AT1G01600"	"CYP86A4"	"cytochrome P450, family 86, subfamily A, polypeptide 4"	"-"	"-"	-2.89444037211033	9.10463709588491	0.00549090937948523	0.304179733719171
"BraA07000437"	"AT3G44840"	"AT3G44840"	"S-adenosyl-L-methionine-dependent methyltransferases superfamily protein"	"-"	"-"	-2.89086625601126	3.41484953706366	0.0755489957713719	0.549290061792453
"BraA03004429"	"AT2G04515"	"AT2G04515"	"transmembrane protein"	"-"	"-"	-2.88333399632668	1.99029533670054	0.169681092890861	0.656809237726423
"BraA02004425"	"AT5G64310"	"AGP1"	"arabinogalactan protein 1"	"-"	"-"	-2.87925429078567	4.75571344019184	0.0380491624232241	0.468698951082431
"BraA03002182"	"AT2G39200"	"MLO12"	"Seven transmembrane MLO family protein"	"-"	"YES"	-2.87553094639027	3.58874964294117	0.0688846940452642	0.535628111828947
"BraA07001220"	"AT1G24600"	"AT1G24600"	"hypothetical protein"	"-"	"-"	-2.87142931813861	6.65442249102752	0.0155746186629386	0.370210850219949
"BraA03006187"	"AT4G33467"	"AT4G33467"	"hypothetical protein"	"-"	"-"	-2.86947030051997	2.37428173621464e-08	0.999878740644802	0.999948802194745
"BraA03003442"	"AT3G05910"	"AT3G05910"	"Pectinacetylesterase family protein"	"-"	"-"	-2.86866503616245	11.6319561419955	0.0020463092694175	0.24240289733122
"BraA04002667"	"AT2G36880"	"MAT3"	"methionine adenosyltransferase 3"	"-"	"-"	-2.86850167558791	13.2630419943019	0.00112594674355924	0.214625031004889
"BraA10001437"	"AT5G59010"	"BSK5"	"kinase with tetratricopeptide repeat domain-containing protein"	"-"	"YES"	-2.8667647210163	15.2496943093639	0.000565386174964583	0.184982542408935
"BraA06004037"	"AT5G48180"	"NSP5"	"nitrile specifier protein 5"	"-"	"-"	-2.86337637850984	10.5229002627383	0.00312389444022169	0.260241094417112
"BraA06003015"	"AT5G62480"	"GSTU9"	"glutathione S-transferase tau 9"	"-"	"-"	-2.85688798692638	5.24816886797186	0.0299665702690023	0.443250463472874
"BraA01002651"	"AT5G40010"	"AATP1"	"AAA-ATPase 1"	"-"	"-"	-2.8506619676767	5.12369053511147	0.0318125688686553	0.448319029905912
"BraA07001300"	"AT1G26945"	"KDR"	"basic helix-loop-helix (bHLH) DNA-binding superfamily protein"	"YES"	"-"	-2.85053386415203	8.45078384142676	0.00718436945734911	0.315203597962146
"BraSca000802"	"AT3G05640"	"AT3G05640"	"Protein phosphatase 2C family protein"	"-"	"-"	-2.84664560956864	24.491911128837	3.45672732277731e-05	0.0688862905841831
"BraA02000113"	"AT5G03610"	"AT5G03610"	"GDSL-like Lipase/Acylhydrolase superfamily protein"	"-"	"-"	-2.8452986236619	1.94411759265502	0.175937224693923	0.662487154663299
"BraA06002103"	"AT1G19330"	"AT1G19330"	"histone deacetylase complex subunit"	"-"	"-"	-2.84037811138635	9.31081007305257	0.00504998062426082	0.302101115036509
"BraA03005925"	"AT4G30110"	"HMA2"	"heavy metal atpase 2"	"-"	"-"	-2.83529899088899	4.07395503882502	0.0535412322838175	0.506140894241479
"BraA08000371"	"AT1G49320"	"USPL1"	"unknown seed protein like 1"	"-"	"-"	-2.82862853674472	4.95829832886874	0.0344631049796867	0.458782847545463
"BraA06001107"	"AT1G48330"	"AT1G48330"	"SsrA-binding protein"	"-"	"-"	-2.82826189830856	10.3864748491552	0.0032714798240298	0.261135197072556
"BraA03006553"	"AT4G39940"	"AKN2"	"APS-kinase 2"	"-"	"-"	-2.82436766728815	2.83385148351388	0.103777840081434	0.592965916011391
