"","logFC","logCPM","F","PValue","FDR","woundCtrl","phyB.D_Avg_CPM","phyB.R_Avg_CPM","Gene_ID","A._thaliana_best_hit","Symbol","Description","TF","Leaf_development"
"BraA07003594",3.7043135771062,7.16470813110013,146.515411034944,1.62701082850861e-11,1.79084968116961e-09,FALSE," 13.55688","177.07777","BraA07003594","AT1G73110","AT1G73110","P-loop containing nucleoside triphosphate hydrolases superfamily protein","-","-"
"BraA01002037",3.62918379908441,9.25643685938331,146.104749194015,1.6737259389861e-11,1.82947543608619e-09,FALSE," 56.08567","694.22534","BraA01002037","AT1G54780","TLP18.3","thylakoid lumen 18.3 kDa protein","-","-"
"BraA01004802",4.9211773492017,5.21773679515746,145.211815696551,1.78040938391825e-11,1.91942765088172e-09,FALSE," 2.069882","63.113994","BraA01004802","AT3G01440","PnsL3","PsbQ-like 1","-","-"
"BraA06001796",2.48989303730832,4.11680499352511,145.047951859596,1.80077754329691e-11,1.92817949193832e-09,FALSE," 5.625827","31.780184","BraA06001796","AT1G16080","AT1G16080","nuclear protein","-","YES"
"BraA01004807",10.1533427435793,7.94126191607919,144.838481303908,1.82718396809501e-11,1.94323484174429e-09,FALSE,"  0.3252089","378.5643542","BraA01004807","AT3G01500","CA1","carbonic anhydrase 1","-","-"
"BraA09003335",2.4757525151994,5.11137763604507,143.863078409787,1.95580994566716e-11,2.0660703721343e-09,FALSE," 8.630337","47.953449","BraA09003335","AT1G34000","OHP2","one-helix protein 2","-","-"
"BraA02003650",3.13539707810507,6.36641777970548,143.421621308913,2.01722931366062e-11,2.11674595980122e-09,FALSE," 16.90185","148.58451","BraA02003650","AT3G26710","CCB1","cofactor assembly of complex C","-","-"
"BraA03004049",4.59995563858819,6.98228525712599,142.85591679659,2.09901637882084e-11,2.17358669754211e-09,FALSE,"  7.250466","176.263492","BraA03004049","AT3G17390","MTO3","S-adenosylmethionine synthetase family protein","-","-"
"BraA02002391",1.78903857189971,7.06508497026591,142.526187988445,2.14834350769996e-11,2.20378360129089e-09,FALSE," 54.60272","188.66162","BraA02002391","AT1G73885","AT1G73885","AT-rich interactive domain protein","-","-"
"BraA07003967",6.73979199801974,9.84074620748935,141.682854812298,2.28032817050879e-11,2.30079265409028e-09,FALSE,"  12.23441","1312.36525","BraA07003967","AT1G77760","NIA1","nitrate reductase 1","-","-"
"BraA06001882",3.01497700367724,5.76063087941449,141.363695537776,2.33255342318819e-11,2.32369562537861e-09,FALSE," 12.66403","102.50732","BraA06001882","AT1G17100","HBP1","SOUL heme-binding family protein","-","-"
"BraA01002266",3.19365184290778,5.96396480818906,141.231631276817,2.35454238273691e-11,2.33084887448296e-09,FALSE," 15.68591","143.68457","BraA01002266","AT4G15810","AT4G15810","P-loop containing nucleoside triphosphate hydrolases superfamily protein","-","-"
"BraA02001614",2.12927828596895,7.98328402135944,140.923975571306,2.40664587759309e-11,2.3675378820822e-09,FALSE,"136.2131","595.9595","BraA02001614","AT5G53170","FTSH11","FTSH protease 11","-","-"
"BraA07003149",3.19360256093713,4.12608321335937,140.370926921337,2.50348518594473e-11,2.4074016201055e-09,FALSE," 3.548080","32.788973","BraA07003149","AT4G01935","AT4G01935","insulin-induced protein","-","-"
"BraA03005774",2.42089722310033,4.84133678369642,140.341810703477,2.5086994238529e-11,2.4074016201055e-09,FALSE," 6.629574","35.599940","BraA03005774","AT4G28030","AT4G28030","Acyl-CoA N-acyltransferases (NAT) superfamily protein","-","-"
"BraA07000852",2.77912962433658,8.12905000240085,140.258733733659,2.52364210493906e-11,2.4074016201055e-09,FALSE," 72.72011","499.17719","BraA07000852","AT3G24190","AT3G24190","Protein kinase superfamily protein","-","-"
"BraA03004059",7.3805920017872,3.85654869203993,139.997198129922,2.57131805085265e-11,2.43776231056795e-09,FALSE," 0.1124224","22.9083007","BraA03004059","AT3G17609","HYH","HY5-homolog","YES","-"
"BraA09003620",3.65316814819631,6.12723103414901,139.703176863749,2.62608698186836e-11,2.46039339848857e-09,FALSE,"  8.912872","112.499570","BraA09003620","AT1G31190","IMPL1","myo-inositol monophosphatase like 1","-","-"
"BraA02000264",7.4765450146336,3.50441073404005,136.631191496721,3.2805917884185e-11,3.01967922512908e-09,FALSE," 0.1247332","24.8195035","BraA02000264","AT5G07870","AT5G07870","HXXXD-type acyl-transferase family protein","-","-"
"BraA06003462",4.76951699376559,2.97935751296635,136.373316205117,3.34310314244357e-11,3.04885478444159e-09,FALSE," 0.6572832","17.9894435","BraA06003462","AT2G17640","ATSERAT3;1","Trimeric LpxA-like enzymes superfamily protein","-","-"
"BraA01000954",6.41020524880134,6.32998555484193,136.3409968559,3.35102844795677e-11,3.04885478444159e-09,FALSE,"  1.530163","133.589932","BraA01000954","AT4G28660","PSB28","photosystem II reaction center PSB28 protein","-","-"
"BraA09005567",3.42681165622231,8.25738889760998,136.18906753457,3.38855878849057e-11,3.04919925511371e-09,FALSE," 33.61233","361.56115","BraA09005567","AT2G26500","AT2G26500","cytochrome b6f complex subunit (petM)","-","-"
"BraA04003176",2.81916093329609,5.23575484239327,136.181304809211,3.39048859641049e-11,3.04919925511371e-09,FALSE," 8.972428","63.400929","BraA04003176","AT2G44210","AT2G44210","carboxyl-terminal peptidase (DUF239)","-","-"
"BraA06004423",1.9141547948851,5.58970961660114,136.014653251932,3.43220728934378e-11,3.04919925511371e-09,FALSE,"19.21146","72.40801","BraA06004423","AT2G03390","AT2G03390","uvrB/uvrC motif-containing protein","-","-"
"BraA05004150",2.17201213400714,5.81389570449714,135.954950924729,3.44728824351868e-11,3.04919925511371e-09,FALSE,"16.69497","75.28646","BraA05004150","AT3G09050","AT3G09050","8-amino-7-oxononanoate synthase","-","-"
"BraA05001505",2.12531727969616,9.04541839497069,135.95107998101,3.44826853500788e-11,3.04919925511371e-09,FALSE,"159.9874","698.0427","BraA05001505","AT2G30950","VAR2","FtsH extracellular protease family","-","YES"
"BraA05004109",2.5219281263757,7.28124003510712,135.326187602662,3.6105601669706e-11,3.16753750483527e-09,FALSE," 41.54331","238.63978","BraA05004109","AT3G09650","HCF152","Tetratricopeptide repeat (TPR)-like superfamily protein","-","YES"
"BraA01001067",3.69745435280033,9.66176379412084,135.188157675063,3.64751552158662e-11,3.17192786241842e-09,FALSE,"  93.91237","1218.57145","BraA01001067","AT4G18480","CHLI1","P-loop containing nucleoside triphosphate hydrolases superfamily protein","-","-"
"BraA01000751",2.13911044613498,5.31991914678111,135.043115721353,3.6867914058793e-11,3.18846685321649e-09,FALSE,"14.02646","61.91508","BraA01000751","AT4G30825","AT4G30825","Tetratricopeptide repeat (TPR)-like superfamily protein","-","-"
"BraA02000298",2.20704756847643,8.39938962097706,134.889107356904,3.72899874144993e-11,3.20510265907377e-09,FALSE,"105.25837","486.04064","BraA02000298","AT5G08650","AT5G08650","Small GTP-binding protein","-","-"
"BraA02000750",4.57774412055993,7.24747105407576,134.576409478635,3.81632004541163e-11,3.24696635215022e-09,FALSE," 10.791882","258.176979","BraA02000750","AT5G17170","ENH1","rubredoxin family protein","-","YES"
"BraA06003957",3.7067840877197,7.3873138023165,134.355004739916,3.87948977962891e-11,3.28296608233113e-09,FALSE," 22.04589","288.28753","BraA06003957","AT5G49030","OVA2","tRNA synthetase class I (I, L, M and V) family protein","-","-"
"BraA06003621",4.97852916116034,3.17390200091635,134.282667153212,3.90037409778224e-11,3.28298867909585e-09,FALSE," 0.5167551","15.9559058","BraA06003621","AT5G24420","PGL5","6-phosphogluconolactonase 5","-","-"
"BraA05000536",1.60231998184944,5.49080057302193,133.926098751633,4.00511782633059e-11,3.34679400666573e-09,FALSE,"16.12525","48.94566","BraA05000536","AT2G43945","AT2G43945","hypothetical protein","-","-"
"BraA03001813",4.64579965696988,5.44770872256631,133.880590845613,4.0187043663267e-11,3.34679400666573e-09,FALSE," 3.521632","89.156393","BraA03001813","AT2G32640","AT2G32640","Lycopene beta/epsilon cyclase protein","-","-"
"BraA08002469",2.46937484092226,6.00460423246722,133.512779261552,4.13037113076188e-11,3.42168639990484e-09,FALSE,"15.74522","87.24767","BraA08002469","AT4G39460","SAMC1","S-adenosylmethionine carrier 1","-","-"
"BraA07003147",2.26967777097506,10.6037821641844,133.24919401948,4.21246667690536e-11,3.45386007898166e-09,FALSE," 441.8796","2130.8263","BraA07003147","AT5G42270","VAR1","FtsH extracellular protease family","-","YES"
"BraA09003224",2.33454137343536,5.77211272151576,133.247198592109,4.21309488668665e-11,3.45386007898166e-09,FALSE,"14.17965","71.46517","BraA09003224","AT1G35340","AT1G35340","ATP-dependent protease La (LON) domain protein","-","-"
"BraA07003294",9.7385451946629,5.9648268817302,133.129483936629,4.25033504642185e-11,3.46633542127876e-09,FALSE,"  0.1559165","146.3093983","BraA07003294","AT1G69530","EXPA1","expansin A1","-","YES"
"BraA05003985",4.72072422402395,6.40537473210795,133.036939795586,4.27986331668559e-11,3.47242518580573e-09,FALSE,"  6.553246","174.339306","BraA05003985","AT3G11170","FAD7","fatty acid desaturase 7","-","-"
"BraA01000740",4.75626042230728,5.57025269359709,132.766967796495,4.36728445486847e-11,3.5076507934891e-09,FALSE," 3.201514","87.705011","BraA01000740","AT4G30950","FAD6","fatty acid desaturase 6","-","-"
"BraA08002578",1.90233667292308,7.2533914194047,132.765241128333,4.36784978096482e-11,3.5076507934891e-09,FALSE," 58.02311","216.96718","BraA08002578","AT1G12800","AT1G12800","Nucleic acid-binding, OB-fold-like protein","-","-"
"BraA06000349",8.87307315909351,5.42247038831737,132.275725525906,4.5313733859068e-11,3.60346845490019e-09,FALSE,"  0.2559769","125.4502656","BraA06000349","AT5G43850","ARD4","RmlC-like cupins superfamily protein","-","-"
"BraA08002073",3.29360618392031,10.1268141593661,132.271091845178,4.53295269422007e-11,3.60346845490019e-09,FALSE," 171.5000","1681.9508","BraA08002073","AT1G55480","ZKT","protein containing PDZ domain, a K-box domain, and a TPR region","-","-"
"BraA07004191",2.68150140294027,6.38430580967508,132.054728268424,4.60736631681582e-11,3.62599729133405e-09,FALSE," 18.56100","119.16794","BraA07004191","AT1G80030","AT1G80030","Molecular chaperone Hsp40/DnaJ family protein","-","-"
"BraA05003559",3.25537742288842,5.59803143111614,131.866925992802,4.67303320604735e-11,3.65829697334503e-09,FALSE," 5.427682","52.024766","BraA05003559","AT3G15520","AT3G15520","Cyclophilin-like peptidyl-prolyl cis-trans isomerase family protein","-","-"
"BraA08002764",3.4175454160659,6.04380452365064,131.805046944022,4.69489192259019e-11,3.65829697334503e-09,FALSE,"  9.907942","105.973938","BraA08002764","AT1G29700","AT1G29700","Metallo-hydrolase/oxidoreductase superfamily protein","-","-"
"BraA09006307",5.39761965440417,4.31637111105258,131.723759200746,4.72377568181395e-11,3.66267139072668e-09,FALSE," 0.5839598","25.6969915","BraA09006307","AT1G14150","PnsL2","PsbQ-like 2","-","-"
"BraA09004670",5.18125192393476,4.86140717562547,131.281738368171,4.88425429494059e-11,3.76853738246886e-09,FALSE," 1.768281","64.896504","BraA09004670","AT3G52740","AT3G52740","hypothetical protein","-","-"
"BraA03000839",2.95420278768275,6.89605569823168,131.097713180472,4.95280346206339e-11,3.80278665818916e-09,FALSE," 24.11693","187.11851","BraA03000839","AT5G17310","UGP2","UDP-glucose pyrophosphorylase 2","-","-"
"BraA07003042",4.43364419395776,5.15694638755562,130.649537551772,5.12415976740018e-11,3.91525605528538e-09,FALSE," 3.041861","66.886439","BraA07003042","AT1G66130","AT1G66130","NAD(P)-binding Rossmann-fold superfamily protein","-","-"
"BraA04000162",2.61163481570272,10.9126859072333,130.43309420098,5.20921193193727e-11,3.96101429027501e-09,FALSE," 332.7764","2034.0373","BraA04000162","AT3G60750","AT3G60750","Transketolase","-","-"
"BraA10000015",1.95060569274141,5.35089396235559,129.734466793021,5.49437031900348e-11,4.15775907793821e-09,FALSE,"15.81568","61.11652","BraA10000015","AT1G01970","AT1G01970","Tetratricopeptide repeat (TPR)-like superfamily protein","-","-"
"BraA03004593",2.44122537795164,5.76475324006077,129.27267796018,5.69214318017192e-11,4.23378245437729e-09,FALSE,"14.86380","80.85788","BraA03004593","AT4G35000","APX3","ascorbate peroxidase 3","-","-"
"BraA02004452",3.24521421045098,7.18574961811384,129.251479658832,5.70140563795512e-11,4.23378245437729e-09,FALSE," 21.32987","202.49808","BraA02004452","AT2G29180","AT2G29180","transmembrane protein","-","YES"
"BraA07002572",2.70857588414611,4.66045148323959,128.964552936832,5.82839998104359e-11,4.30699604232986e-09,FALSE," 6.009274","39.405040","BraA07002572","AT1G76730","COG0212","NagB/RpiA/CoA transferase-like superfamily protein","-","-"
"BraA05004075",6.28873991747302,7.02398655053399,127.436785748931,6.55843237307856e-11,4.75713020978141e-09,FALSE,"  1.819691","145.218744","BraA05004075","AT3G10060","AT3G10060","FKBP-like peptidyl-prolyl cis-trans isomerase family protein","-","-"
"BraA10000931",2.18895165642578,5.70361464194866,127.246793090684,6.6559517878818e-11,4.8057193184064e-09,FALSE,"15.64927","71.50311","BraA10000931","AT5G53580","PLR1","NAD(P)-linked oxidoreductase superfamily protein","-","-"
"BraA09006744",2.4703884819872,6.35765407753366,127.151120514355,6.70565390440064e-11,4.81949737238658e-09,FALSE," 19.48084","107.91867","BraA09006744","AT1G06820","CRTISO","carotenoid isomerase","-","-"
"BraA07000779",2.09222676450124,6.87063517096445,126.921850809566,6.82640836425835e-11,4.88398489333756e-09,FALSE," 36.76749","156.78284","BraA07000779","AT3G25530","GLYR1","glyoxylate reductase 1","-","-"
"BraA02001049",4.58212354903775,5.70602224004572,126.577758344642,7.01209412281163e-11,4.99413400421063e-09,FALSE," 2.203307","53.194950","BraA02001049","AT5G22300","NIT4","nitrilase 4","-","-"
"BraA07001832",2.81108896302142,7.49744475583178,126.094489336692,7.28221019033034e-11,5.16315263044142e-09,FALSE," 36.53117","256.47589","BraA07001832","AT2G27680","AT2G27680","NAD(P)-linked oxidoreductase superfamily protein","-","-"
"BraA08003415",2.78279800141238,6.92498702925403,125.660367924347,7.53450976267821e-11,5.24748600285642e-09,FALSE," 14.03598"," 96.52990","BraA08003415","AT1G15140","AT1G15140","FAD/NAD(P)-binding oxidoreductase","-","-"
"BraA01000237",5.06957541560243,6.83065209360921,125.450478204353,7.65988346207403e-11,5.30580567718005e-09,FALSE,"  4.856981","163.676401","BraA01000237","AT4G36530","AT4G36530","alpha/beta-Hydrolases superfamily protein","-","-"
"BraA04000488",3.32887151996867,8.04594926699116,125.370402789488,7.70831065214832e-11,5.30580567718005e-09,FALSE," 33.90050","341.05763","BraA04000488","AT3G55330","PPL1","PsbP-like protein 1","-","-"
"BraA07002964",2.54008362437178,7.14739451493874,125.283316379095,7.76135567526315e-11,5.311466883854e-09,FALSE," 34.46266","200.69798","BraA07002964","AT1G67700","AT1G67700","multidrug resistance protein","-","-"
"BraA08001298",4.01492190428201,8.43484372048752,125.056914737006,7.90112310024345e-11,5.36050334473413e-09,FALSE," 24.16971","391.13879","BraA08001298","AT4G16980","AT4G16980","arabinogalactan-protein family","-","-"
"BraA05002485",7.10529245452722,5.52281126093314,124.68597991425,8.13606181094112e-11,5.49620656241258e-09,FALSE,"  1.579118","218.041935","BraA05002485","AT3G22840","ELIP1","Chlorophyll A-B binding family protein","-","YES"
"BraA09004319",1.82546722399055,5.23397612777486,124.381100601659,8.33484731341932e-11,5.55930452677224e-09,FALSE,"15.04755","53.32441","BraA09004319","AT1G22700","AT1G22700","Tetratricopeptide repeat (TPR)-like superfamily protein","-","-"
"BraA07002532",2.02972646315164,6.80662785508786,124.380226406006,8.33542483048443e-11,5.55930452677224e-09,FALSE," 43.71664","178.47020","BraA07002532","AT1G77670","AT1G77670","Pyridoxal phosphate (PLP)-dependent transferases superfamily protein","-","-"
"BraA06004308",3.29944978762815,5.61608424558616,124.276024157721,8.40457599875693e-11,5.58177325824616e-09,FALSE," 8.917103","88.209695","BraA06004308","AT3G26570","PHT2;1","phosphate transporter 2;1","-","-"
"BraA08000832",3.1662745068271,5.63322585529072,123.684403519233,8.80919213129025e-11,5.8259110985928e-09,FALSE," 7.669313","69.156438","BraA08000832","AT1G32550","FdC2","2Fe-2S ferredoxin-like superfamily protein","-","-"
"BraA09006174",3.05415506066881,6.85933273073181,123.542807737855,8.90913781253036e-11,5.86735686900535e-09,FALSE," 21.36443","177.57893","BraA09006174","AT1G16160","WAKL5","wall associated kinase-like 5","-","-"
"BraA03005538",2.88133592408515,7.53270843787732,123.433955490665,8.98680875254157e-11,5.88572274665002e-09,FALSE," 26.69879","196.84377","BraA03005538","AT4G24620","PGI1","phosphoglucose isomerase 1","-","-"
"BraA02001332",2.73175317858428,8.19258992574236,123.103234067849,9.22734027948164e-11,6.00158413219178e-09,FALSE," 49.02487","325.66596","BraA02001332","AT5G57345","AT5G57345","transmembrane protein","-","-"
"BraA05003475",2.85454528890775,3.70565560839199,122.728184766442,9.50860407083248e-11,6.15907111419355e-09,FALSE," 1.593899","11.680539","BraA05003475","AT3G16570","RALF23","rapid alkalinization factor 23","-","-"
"BraA09002255",7.28385506810111,7.2685569028201,122.475922868175,9.70301664359421e-11,6.25924106435135e-09,FALSE,"  1.291994","208.984376","BraA09002255","AT5G45680","FKBP13","FK506-binding protein 13","-","YES"
"BraA08002770",2.49923511471377,4.92163029067673,122.197720589849,9.92244024235864e-11,6.3722230336787e-09,FALSE," 9.895518","56.107120","BraA08002770","AT1G29530","AT1G29530","hypothetical protein","-","-"
"BraA03000610",5.11408338080217,5.02830757813544,122.129265455928,9.97725457203738e-11,6.3722230336787e-09,FALSE," 1.327624","47.148577","BraA03000610","AT5G13550","SULTR4;1","sulfate transporter 4.1","-","-"
"BraA09005548",2.49930862643937,6.1062781886028,122.101460216304,9.99961301981346e-11,6.3722230336787e-09,FALSE,"17.11879","96.90463","BraA09005548","AT3G63160","OEP6","outer envelope membrane protein","-","YES"
