"","logFC","logCPM","F","PValue","FDR","woundCtrl","phyB.P_Avg_CPM","phyB.D_Avg_CPM","Gene_ID","A._thaliana_best_hit","Symbol","Description","TF","Leaf_development"
"BraA08001534",1.69569346334495,7.75785832571785,100.098019663791,6.83714662577781e-10,2.63766391886625e-08,FALSE,"134.6302","436.1514","BraA08001534","AT5G53300","UBC10","ubiquitin-conjugating enzyme 10","-","-"
"BraA03001631",2.05386782237387,5.58095661950968,99.6756246666447,7.11766359869938e-10,2.73248841569581e-08,FALSE," 27.67903","114.98664","BraA03001631","AT5G51300","AT5G51300","splicing factor-like protein","-","-"
"BraA04000569",1.8159596644472,6.83897768681243,99.3673160962053,7.33030140607143e-10,2.78389719164114e-08,FALSE," 70.70269","248.98937","BraA04000569","AT3G54300","VAMP727","vesicle-associated membrane protein 727","-","-"
"BraA08003995",1.65634685155883,7.08001531697405,99.3534742761325,7.3400084785964e-10,2.78389719164114e-08,FALSE," 88.93695","280.36992","BraA08003995","AT1G03140","AT1G03140","splicing factor Prp18 family protein","-","-"
"BraA01000110",5.17552778404653,6.72713315361319,99.1640588968471,7.47425514185701e-10,2.8144683237519e-08,FALSE," 10.00268","361.65644","BraA01000110","AT4G38060","AT4G38060","hypothetical protein","-","-"
"BraA04003105",2.05473833995298,7.72527055464509,98.5789072856575,7.90610427411439e-10,2.93495474704152e-08,FALSE,"117.3073","487.4136","BraA04003105","AT2G43160","AT2G43160","ENTH/VHS family protein","-","-"
"BraA03006138",1.63730481391914,6.43297133002939,98.0837442959177,8.29274517969564e-10,3.05685735663722e-08,FALSE," 51.34467","159.75035","BraA03006138","AT4G32610","AT4G32610","copper ion binding protein","-","-"
"BraA09002631",1.76997966575498,7.80257089666791,97.8492385189871,8.48298160197061e-10,3.11240397237803e-08,FALSE,"147.0370","501.4767","BraA09002631","AT1G36730","AT1G36730","Translation initiation factor IF2/IF5","-","-"
"BraA01000519",6.05685420403129,8.26908612176699,97.7199906001999,8.58985271398907e-10,3.14428562135321e-08,FALSE,"  15.56899","1037.97966","BraA01000519","AT4G33150","AT4G33150","lysine-ketoglutarate reductase/saccharopine dehydrogenase bifunctional enzyme","-","-"
"BraA02000897",1.54278053742259,5.28564591223071,97.2801114079122,8.96467704299633e-10,3.2215528917069e-08,FALSE,"26.48416","77.18417","BraA02000897","AT5G19400","SMG7","Telomerase activating protein Est1","-","-"
"BraA09004419",1.72061759979408,6.20710187854684,97.182147687354,9.05054907526144e-10,3.23762823737761e-08,FALSE," 49.29784","162.49600","BraA09004419","AT3G50000","CKA2","casein kinase II, alpha chain 2","-","-"
"BraA09000095",1.98554198719456,8.94032964599429,97.0936953871247,9.1288516430762e-10,3.25086255343935e-08,FALSE," 263.3409","1042.9079","BraA09000095","AT4G01000","AT4G01000","Ubiquitin-like superfamily protein","-","-"
"BraA10000186",1.95795698772083,6.82664264009537,96.6786722738704,9.50620972996549e-10,3.36242114943049e-08,FALSE," 60.46912","234.96137","BraA10000186","AT1G03270","AT1G03270","CBS domain protein with a domain protein (DUF21)","-","-"
"BraA09003758",2.32586314407104,4.17162720692297,96.3223589899257,9.8437221188857e-10,3.46622340383134e-08,FALSE," 9.900464","49.684661","BraA09003758","AT1G29970","RPL18AA","60S ribosomal protein L18A-1","-","-"
"BraA06003262",2.10748400912393,4.6300913282231,96.0349141190877,1.01254898732502e-09,3.53381841696136e-08,FALSE,"13.57597","58.56483","BraA06003262","AT5G64930","CPR5","CPR5 protein","-","YES"
"BraA08003664",9.8989016191083,6.347967925449,95.749374055144,1.04140854768468e-09,3.61296463376226e-08,FALSE,"  0.3469957","327.9704437","BraA08003664","AT1G10070","BCAT-2","branched-chain amino acid transaminase 2","-","-"
"BraA06003767",2.81762268246963,4.90363045445795,95.5284154827864,1.06435405380019e-09,3.68196325424504e-08,FALSE,"11.852366","83.594980","BraA06003767","AT5G26230","MAKR1","membrane-associated kinase regulator","-","-"
"BraA08001602",2.16225971787507,4.78868463652943,95.023219529279,1.11890646778103e-09,3.8286060441029e-08,FALSE,"13.69117","61.34258","BraA08001602","AT4G22740","AT4G22740","glycine-rich protein","-","-"
"BraA03003709",4.88902013052716,4.47593795468156,94.593400366809,1.16771427021813e-09,3.97831658295094e-08,FALSE," 3.041310","90.568305","BraA03003709","AT3G10985","SAG20","senescence associated gene 20","-","YES"
"BraA07000124",2.41196660601084,4.81321388317139,94.5139126443462,1.17699131784469e-09,3.99263865148178e-08,FALSE,"13.83458","73.64982","BraA07000124","AT2G19560","EER5","proteasome family protein","-","-"
"BraA08002778",2.22259898793743,5.15256324087675,93.9821751783976,1.24114809872402e-09,4.16538828868148e-08,FALSE,"20.04637","93.59781","BraA08002778","AT1G29350","AT1G29350","RNA polymerase II degradation factor-like protein (DUF1296)","-","-"
"BraA09000054",2.34019379601574,5.0620765592637,93.7539748422801,1.26983808908625e-09,4.23257781916403e-08,FALSE,"16.03825","81.21752","BraA09000054","AT4G00720","SK32","shaggy-like protein kinase 32","-","-"
"BraA02004428",2.16853309815455,4.94045283827423,93.7160479119624,1.27467580257723e-09,4.2327842051826e-08,FALSE,"16.46218","74.04095","BraA02004428","AT5G64360","EIP9","Chaperone DnaJ-domain superfamily protein","-","-"
"BraA02001604",1.92257031703756,7.14183285515054,93.6677846474604,1.28086092138252e-09,4.24436861106545e-08,FALSE," 87.02981","329.97487","BraA02001604","AT5G53300","UBC10","ubiquitin-conjugating enzyme 10","-","-"
"BraA05000552",1.4310091989787,4.69319791804347,93.4282308737073,1.31204698395756e-09,4.31303087482649e-08,FALSE,"19.32569","52.13226","BraA05000552","AT2G44150","ASHH3","histone-lysine N-methyltransferase ASHH3","-","-"
"BraA04000006",2.5175003511409,5.88423623556806,93.424475197692,1.31254243268227e-09,4.31303087482649e-08,FALSE," 29.50587","169.01574","BraA04000006","AT3G63340","AT3G63340","kinase superfamily protein","-","-"
"BraA03002365",3.11218864127861,3.83971712713986,93.0761199426759,1.35939323982597e-09,4.41172156595067e-08,FALSE," 4.577185","39.681234","BraA03002365","AT2G42890","ML2","MEI2-like 2","-","-"
"BraA02001622",1.97545486024033,4.94897051118838,92.5326948627104,1.43614622641621e-09,4.60245023054811e-08,FALSE,"17.06787","67.14989","BraA02001622","AT5G53060","RCF3","RNA-binding KH domain-containing protein","-","-"
"BraA08003385",2.23468849035273,5.92575985264645,92.5144295050332,1.4388064739005e-09,4.60245023054811e-08,FALSE," 28.99222","136.49547","BraA08003385","AT1G16030","Hsp70b","heat shock protein 70B","-","-"
"BraA08003515",2.39474951767082,5.50246935666881,92.4896683349501,1.44242135071633e-09,4.60245023054811e-08,FALSE," 20.53508","108.00035","BraA08003515","AT1G12580","PEPKR1","phosphoenolpyruvate carboxylase-related kinase 1","-","-"
"BraA01000415",1.79771832916832,5.00502686549856,92.4382135034903,1.44996482055731e-09,4.60714575060109e-08,FALSE,"19.05799","66.29145","BraA01000415","AT4G34370","ARI1","RING/U-box superfamily protein","-","-"
"BraA06000753",5.02598734566641,5.81133349009439,92.4256916498496,1.45180704720339e-09,4.60714575060109e-08,FALSE,"  5.296367","172.564600","BraA06000753","AT1G53580","GLY3","glyoxalase II 3","-","-"
"BraA04000401",1.81419085698509,7.16561483673399,92.3457817065214,1.463623524818e-09,4.62832132617983e-08,FALSE," 90.36620","317.83134","BraA04000401","AT3G56680","AT3G56680","Single-stranded nucleic acid binding R3H protein","-","-"
"BraA08002607",2.05960162219092,5.77051962442647,92.3210529607439,1.46730136071394e-09,4.62832132617983e-08,FALSE," 29.76449","124.12979","BraA08002607","AT1G12360","KEU","Sec1/munc18-like (SM) proteins superfamily","-","-"
"BraA07001656",1.8359152969261,7.36966536502062,92.2595512834901,1.47649193531783e-09,4.63871917403245e-08,FALSE," 96.76326","345.48012","BraA07001656","AT5G67250","SKIP2","SKP1/ASK1-interacting protein 2","-","YES"
"BraA10001640",2.00289715243854,3.69889379265928,91.669781736187,1.56786948104539e-09,4.87712759518861e-08,FALSE," 7.259820","29.136351","BraA10001640","AT5G22350","ELM1","fission ELM1-like protein (DUF1022)","-","-"
"BraA07003266",1.43896213035297,4.64893745894609,91.3756044986166,1.61572973620459e-09,4.98658549958044e-08,FALSE,"18.08894","49.07283","BraA07003266","AT1G69220","SIK1","Protein kinase superfamily protein","-","-"
"BraA09000429",2.42815025544573,7.10606888114929,90.7009143203734,1.73159950244147e-09,5.26260824919266e-08,FALSE," 60.90964","327.86516","BraA09000429","AT5G48160","OBE2","potyvirus VPg interacting protein (DUF1423)","-","-"
"BraA03003783",2.963035890691,5.72092239195079,90.3813028033443,1.78961339121974e-09,5.33667849726945e-08,FALSE," 17.90849","139.60983","BraA03003783","AT3G12400","ELC","Ubiquitin-conjugating enzyme/RWD-like protein","-","-"
"BraA10002833",1.61890154615224,6.1478621949534,90.3598349107322,1.79358508580403e-09,5.33667849726945e-08,FALSE," 47.09443","144.65335","BraA10002833","AT5G23090","NF-YB13","nuclear factor Y, subunit B13","YES","-"
"BraA09004147",2.40302647038822,6.96824576293911,90.2983953388526,1.80500480121886e-09,5.34037134796709e-08,FALSE," 60.61121","320.63051","BraA09004147","AT1G27090","AT1G27090","glycine-rich protein","-","-"
"BraA01003458",3.69848699779856,3.87328970461307,90.0396623027183,1.85396936324963e-09,5.45448182757927e-08,FALSE," 3.455555","45.126599","BraA01003458","AT2G18900","AT2G18900","Transducin/WD40 repeat-like superfamily protein","-","-"
"BraA02003851",2.74549810231443,4.49516127727551,89.8734262314363,1.88618936619346e-09,5.53892175818752e-08,FALSE," 8.266143","55.591687","BraA02003851","AT3G30380","AT3G30380","alpha/beta-Hydrolases superfamily protein","-","-"
"BraA06001724",10.156266590552,4.48785091065784,89.2511140834386,2.01231728271682e-09,5.84538520171735e-08,FALSE," 0.06456297","82.03156167","BraA06001724","AT1G15380","GLYI4","Lactoylglutathione lyase / glyoxalase I family protein","-","-"
"BraA04002840",2.83716234689671,7.15072043131216,89.2486584644164,2.01283276958755e-09,5.84538520171735e-08,FALSE," 60.94221","435.45855","BraA04002840","AT2G39570","ACR9","ACT domain-containing protein","-","-"
"BraA09001506",2.05618797445781,6.02406273874001,88.9811931887111,2.0698475162884e-09,5.97202074183988e-08,FALSE," 38.24337","159.09209","BraA09001506","AT1G58030","CAT2","cationic amino acid transporter 2","-","-"
"BraA09006605",1.53628552702496,5.71748962247502,88.9193624218725,2.08327594855547e-09,5.98371595442758e-08,FALSE," 31.86713"," 92.46243","BraA09006605","AT1G09320","AT1G09320","agenet domain-containing protein","-","-"
"BraA06004243",1.4188576456291,5.27783246641175,88.9006350239985,2.08736182306802e-09,5.98453098271232e-08,FALSE,"27.96277","74.79236","BraA06004243","AT5G40650","SDH2-2","succinate dehydrogenase 2-2","-","-"
"BraA03004223",2.3341597302986,4.04754506910971,88.8481479835944,2.09885971190707e-09,5.99628400458101e-08,FALSE," 7.797890","39.335739","BraA03004223","AT1G51550","AT1G51550","Kelch repeat-containing F-box family protein","-","-"
"BraA02003959",2.84809145040554,4.25544864302763,88.6679079496449,2.1388701482802e-09,6.09887973440767e-08,FALSE," 7.193645","51.869316","BraA02003959","AT5G49410","AT5G49410","thiamine-phosphate synthase","-","-"
"BraA10002216",1.75853810556102,4.43261345219913,88.5208544627479,2.17212761713059e-09,6.18251151783644e-08,FALSE,"15.69511","53.12197","BraA10002216","AT5G14620","DRM2","domains rearranged methyltransferase 2","-","-"
"BraA07001183",1.82710092709883,6.2624516893867,88.4963417166278,2.17772581754318e-09,6.1872571061606e-08,FALSE," 46.25668","164.12655","BraA07001183","AT1G27320","HK3","histidine kinase 3","-","YES"
"BraA09003745",2.72888915105736,5.9708320261985,88.2659099400961,2.23112451887856e-09,6.31281824991151e-08,FALSE," 27.01908","179.23827","BraA09003745","AT1G30090","AT1G30090","Galactose oxidase/kelch repeat superfamily protein","-","-"
"BraA03000676",1.6543768710136,5.98180605931617,88.2273905746353,2.24018868479675e-09,6.31909854815427e-08,FALSE," 38.41370","120.96464","BraA03000676","AT5G14640","SK13","shaggy-like kinase 13","-","-"
"BraA01003556",2.29999363396061,4.93017207079383,88.0779561221779,2.27573326377912e-09,6.38894119517208e-08,FALSE,"15.21135","74.98819","BraA01003556","AT3G19990","AT3G19990","E3 ubiquitin-protein ligase","-","-"
"BraA03000503",3.85612189053959,7.61820441753417,88.0721534120166,2.27712580082054e-09,6.38894119517208e-08,FALSE," 42.62385","617.50469","BraA03000503","AT5G11520","ASP3","aspartate aminotransferase 3","-","YES"
"BraA01001354",2.12212114191718,5.05276031220741,87.7822131468932,2.34789841433324e-09,6.51266701497897e-08,FALSE,"16.57922","72.25489","BraA01001354","AT4G21980","APG8A","Ubiquitin-like superfamily protein","-","YES"
"BraA10001033",1.99082090439702,5.02073445659487,87.4846834523288,2.42301507917979e-09,6.62122523373088e-08,FALSE,"18.32337","72.90820","BraA10001033","AT5G54730","G18F","yeast autophagy 18 F-like protein","-","-"
"BraA10000487",1.20059155472141,5.32700552325685,87.4262074530111,2.43808314373644e-09,6.63934752290856e-08,FALSE,"28.47780","65.45366","BraA10000487","AT1G06230","GTE4","global transcription factor group E4","-","-"
"BraA03004194",4.37073993173334,4.48308960906184,87.3242821366393,2.46459111663715e-09,6.6727339683494e-08,FALSE," 2.948696","61.693543","BraA03004194","AT3G20250","PUM5","pumilio 5","-","-"
"BraA08002067",1.73478921520373,5.20561642663017,87.3139310330553,2.46730061599704e-09,6.6727339683494e-08,FALSE,"23.10663","76.94092","BraA08002067","AT1G55325","GCT","RNA polymerase II transcription mediator","-","-"
"BraA09003548",2.6275197937396,5.91601376730706,87.2526832683491,2.48339916295161e-09,6.69327103165382e-08,FALSE," 25.65618","158.64936","BraA09003548","AT1G55850","CSLE1","cellulose synthase like E1","-","-"
"BraA03001865",1.39494673487231,5.70189336384168,87.147511863575,2.5113095601013e-09,6.74539462047688e-08,FALSE,"37.63270","98.98965","BraA03001865","AT2G33410","AT2G33410","RNA-binding (RRM/RBD/RNP motifs) family protein","-","-"
"BraA05002303",1.9593722162129,7.40950254628089,87.1154403713671,2.51988835370206e-09,6.75336728115309e-08,FALSE," 90.41152","351.67141","BraA05002303","AT1G33520","MOS2","D111/G-patch domain-containing protein","-","-"
"BraA08001833",3.01936801046732,5.11139774675753,86.8888940378615,2.58140149214122e-09,6.85181441590268e-08,FALSE," 12.675203","102.960813","BraA08001833","AT4G32150","VAMP711","vesicle-associated membrane protein 711","-","-"
"BraA04002963",1.58663968092171,4.90491573696812,86.532207408196,2.68158211486836e-09,7.05821111839933e-08,FALSE,"19.69260","59.14890","BraA04002963","AT2G40930","UBP5","ubiquitin-specific protease 5","-","-"
"BraA04001431",1.32952196372364,5.11093561224844,86.4848670339612,2.69519275642287e-09,7.08219265210284e-08,FALSE,"26.22816","65.92836","BraA04001431","AT5G42080","DL1","dynamin-like protein","-","-"
"BraA03001744",1.78229877658868,4.59434286790376,86.1905697606206,2.78150665122668e-09,7.2576669729244e-08,FALSE,"13.87335","47.77902","BraA03001744","AT2G31130","AT2G31130","hypothetical protein","-","-"
"BraA03006213",1.912038916152,7.41329405723801,86.0296037782223,2.82998275319336e-09,7.32534748515862e-08,FALSE," 90.25055","339.66441","BraA03006213","AT4G33740","AT4G33740","myb-like protein X","-","-"
"BraA06004920",2.11684206707544,5.42399920176509,85.9104461392814,2.86645896426548e-09,7.37223269567624e-08,FALSE," 23.67602","102.68937","BraA06004920","AT5G42940","AT5G42940","RING/U-box superfamily protein","-","-"
"BraA09000199",1.78698165935675,4.55173428423067,85.6735824184029,2.94049296843475e-09,7.52574948344114e-08,FALSE,"15.20719","52.49744","BraA09000199","AT1G02840","SR34","RNA-binding (RRM/RBD/RNP motifs) family protein","-","YES"
"BraA01001760",1.39040685335007,4.97102097163368,85.4125934632106,3.02448066719584e-09,7.70293748433959e-08,FALSE,"22.87013","59.97504","BraA01001760","AT4G38120","AT4G38120","ARM repeat superfamily protein","-","-"
"BraA06002357",2.47921776216839,5.37936897369553,85.4081975973148,3.0259174097077e-09,7.70293748433959e-08,FALSE," 19.92080","111.16060","BraA06002357","AT1G21780","AT1G21780","BTB/POZ domain-containing protein","-","-"
"BraA02001244",2.24064158870174,5.92936323400158,85.3978569512018,3.02930006531525e-09,7.70293748433959e-08,FALSE," 31.24128","147.67675","BraA02001244","AT5G58720","AT5G58720","smr (Small MutS Related) domain-containing protein","-","-"
"BraA01003932",1.80538749159006,4.80448071988553,85.2906168081088,3.06462392685241e-09,7.75517373129532e-08,FALSE,"17.50753","61.22486","BraA01003932","AT3G15920","AT3G15920","Phox (PX) domain-containing protein","-","-"
"BraA04002643",2.32334180203352,3.87911956711755,85.2045164419924,3.09330842801729e-09,7.81519657415604e-08,FALSE," 6.377968","32.009944","BraA04002643","AT2G36410","AT2G36410","transcriptional activator (DUF662)","-","-"
"BraA07001254",1.17648164572837,6.61782270710772,85.1067262138552,3.12624163350542e-09,7.86055004974047e-08,FALSE," 76.22627","172.29704","BraA07001254","AT1G26110","DCP5","decapping 5","-","-"
"BraA05003135",1.76670739124735,7.03825351520419,84.9502656916644,3.17972839837377e-09,7.96292640588529e-08,FALSE," 78.38225","266.76394","BraA05003135","AT3G19190","ATG2","autophagy 2","-","YES"
"BraA04002438",2.58676455671566,2.86876213549833,84.8708691778442,3.20725000499842e-09,8.00033519471871e-08,FALSE," 3.177998","19.140447","BraA04002438","AT2G33410","AT2G33410","RNA-binding (RRM/RBD/RNP motifs) family protein","-","-"
"BraA03003478",1.47936181964622,5.39015834992403,84.8519014210263,3.21386311699386e-09,8.00305752195459e-08,FALSE,"30.11587","83.98208","BraA03003478","AT3G06340","AT3G06340","DNAJ heat shock N-terminal domain-containing protein","-","-"
