"","logFC","logCPM","F","PValue","FDR","woundCtrl","WT.D_Avg_CPM","WT.R_Avg_CPM","Gene_ID","A._thaliana_best_hit","Symbol","Description","TF","Leaf_development"
"BraA03003841",-2.05110522181193,5.32922994809062,115.129183209371,1.77775248738175e-10,4.20592934127497e-09,FALSE," 91.67189"," 22.11873","BraA03003841","AT3G13340","AT3G13340","Transducin/WD40 repeat-like superfamily protein","-","-"
"BraA01004308",-5.26879136979339,4.15840376804767,115.116659901798,1.77963719268687e-10,4.20592934127497e-09,FALSE,"65.125490"," 1.662245","BraA01004308","AT3G10985","SAG20","senescence associated gene 20","-","YES"
"BraA01003556",-2.270176527028,4.93017207079383,114.272492041609,1.91182616851177e-10,4.46747703682181e-09,FALSE,"74.67146","15.45950","BraA01003556","AT3G19990","AT3G19990","E3 ubiquitin-protein ligase","-","-"
"BraA10002575",-2.17216728492718,3.78190044627851,114.107230254996,1.93893250841719e-10,4.51461504178797e-09,FALSE,"33.529869"," 7.440283","BraA10002575","AT5G05080","UBC22","ubiquitin-conjugating enzyme 22","-","-"
"BraA01003987",-2.9122856682727,3.45694845099799,113.693920645374,2.00856887860164e-10,4.64241911148162e-09,FALSE,"28.557102"," 3.794002","BraA01003987","AT3G15351","AT3G15351","P53/DNA damage-regulated protein","-","-"
"BraA10001033",-1.96545535674955,5.02073445659487,113.655154295526,2.01523845025986e-10,4.64878043362373e-09,FALSE,"74.92324","19.19286","BraA10001033","AT5G54730","G18F","yeast autophagy 18 F-like protein","-","-"
"BraA09003548",-2.59290309801968,5.91601376730706,113.509704564038,2.04047768611072e-10,4.683501028859e-09,FALSE,"165.57522"," 27.43509","BraA09003548","AT1G55850","CSLE1","cellulose synthase like E1","-","-"
"BraA05000969",-2.3898135860601,5.64507308751307,113.505451175089,2.04122090584325e-10,4.683501028859e-09,FALSE,"128.32308"," 24.46595","BraA05000969","AT2G37410","TIM17-2","translocase inner membrane subunit 17-2","-","-"
"BraA06003545",-2.59539516745108,6.43810707131873,113.486315051572,2.04456831291838e-10,4.68435301969946e-09,FALSE,"239.54782"," 39.62062","BraA06003545","AT5G23590","AT5G23590","DNAJ heat shock N-terminal domain-containing protein","-","-"
"BraA07003945",-1.7140787629014,3.87862863101748,113.329658422363,2.0721969225e-10,4.73387221482584e-09,FALSE,"33.685807","10.243167","BraA07003945","AT1G77310","AT1G77310","wound-responsive family protein","-","-"
"BraA03002440",-2.1610422736704,5.13401895365708,113.274735801119,2.08197909982328e-10,4.74356483157922e-09,FALSE," 71.00830"," 15.88387","BraA03002440","AT2G44120","AT2G44120","Ribosomal protein L30/L7 family protein","-","-"
"BraA03000218",-2.66347807511605,5.66782191495427,113.011673783773,2.12953330289124e-10,4.80901781743301e-09,FALSE,"157.62912"," 24.85695","BraA03000218","AT5G05180","AT5G05180","myosin heavy chain, striated protein","-","-"
"BraA09000429",-2.33477524821,7.10606888114929,112.656316087341,2.195654899252e-10,4.92302109889267e-09,FALSE,"373.88007"," 74.10390","BraA09000429","AT5G48160","OBE2","potyvirus VPg interacting protein (DUF1423)","-","-"
"BraA09004304",-1.50211229835051,6.01842952796118,112.609969976334,2.20444165942318e-10,4.92841417622994e-09,FALSE,"114.92643"," 40.57646","BraA09004304","AT1G22860","AT1G22860","Vacuolar sorting protein 39","-","-"
"BraA06004606",-1.71299828895571,4.93126977771803,112.586252826699,2.20895296253086e-10,4.92841417622994e-09,FALSE,"56.83905","17.33368","BraA06004606","AT5G47540","AT5G47540","Mo25 family protein","-","-"
"BraA08001534",-1.55104673305253,7.75785832571785,112.577686990293,2.21058475757201e-10,4.92841417622994e-09,FALSE,"432.2182","147.5098","BraA08001534","AT5G53300","UBC10","ubiquitin-conjugating enzyme 10","-","-"
"BraA07001008",-2.2108990246289,6.14708859674754,112.087537312454,2.30617556671493e-10,5.11256386198492e-09,FALSE,"140.91435"," 30.43824","BraA07001008","AT1G30410","ABCC12","multidrug resistance-associated protein 13","-","-"
"BraA06001653",-1.45916259637319,7.78540311720198,112.050915503501,2.31349585103745e-10,5.12157871945562e-09,FALSE,"413.7857","150.4843","BraA06001653","AT1G14650","AT1G14650","SWAP (Suppressor-of-White-APricot)/surp domain-containing protein / ubiquitin family protein","-","-"
"BraA07003320",-2.25436860268019,7.11051689053182,111.565821985248,2.41287921845913e-10,5.32660854117064e-09,FALSE,"348.91238"," 73.13518","BraA07003320","AT1G14400","UBC1","ubiquitin carrier protein 1","-","YES"
"BraA07001852",-1.74118056881944,5.12776193177313,111.389406852339,2.45016424158683e-10,5.39306766025728e-09,FALSE,"67.94233","20.28961","BraA07001852","AT2G28070","ABCG3","ABC-2 type transporter family protein","-","-"
"BraA07000124",-2.26270813626664,4.81321388317139,111.374874991233,2.45326330669899e-10,5.39306766025728e-09,FALSE,"64.55160","13.44399","BraA07000124","AT2G19560","EER5","proteasome family protein","-","-"
"BraA05002014",-2.92407938056478,4.08743117480966,111.324882491821,2.46395727078031e-10,5.40228337353429e-09,FALSE,"48.492140"," 6.374389","BraA05002014","AT1G49600","RBP47A","RNA-binding protein 47A","-","-"
"BraA09005198",-2.69823018525815,6.69361013651676,111.184941979994,2.49416231737788e-10,5.43741203262158e-09,FALSE,"280.38514"," 43.19872","BraA09005198","AT3G58750","CSY2","citrate synthase 2","-","-"
"BraA03005592",-2.4978930622222,4.88815707183259,110.964930624179,2.54246635232779e-10,5.50459702691052e-09,FALSE,"74.17111","13.12154","BraA03005592","AT4G25390","AT4G25390","Protein kinase superfamily protein","-","-"
"BraA09004147",-2.29702713468915,6.96824576293911,110.81031015958,2.57702132306842e-10,5.55648159247903e-09,FALSE,"311.91665"," 63.46942","BraA09004147","AT1G27090","AT1G27090","glycine-rich protein","-","-"
"BraA09005343",-1.66334460734738,6.59417980570873,110.572673006803,2.63112758764981e-10,5.61164610157291e-09,FALSE,"188.29578"," 59.44389","BraA09005343","AT3G60620","CDS5","cytidinediphosphate diacylglycerol synthase 5","-","-"
"BraA09001196",-1.95418976480864,5.08743869773012,110.516427404297,2.64411362847864e-10,5.63171157134694e-09,FALSE,"74.91965","19.33520","BraA09001196","AT2G18090","AT2G18090","PHD finger family protein / SWIB complex BAF60b domain-containing protein / GYF domain-containing protein","-","-"
"BraA09005315",-1.39468599769558,4.43366166899286,110.068637759471,2.75001798873424e-10,5.7868025591814e-09,FALSE,"34.79102","13.21863","BraA09005315","AT3G60250","CKB3","casein kinase II beta chain 3","-","-"
"BraA04002650",-1.55756851461051,4.77202627870994,109.763602411238,2.82479468415881e-10,5.89685256348271e-09,FALSE,"55.04479","18.70615","BraA04002650","AT2G36480","AT2G36480","pre-mRNA cleavage complex 2 Pcf11-like protein","-","-"
"BraA05004135",-1.61931340189825,5.74080570943625,109.736878518625,2.83145026721844e-10,5.90291751073089e-09,FALSE,"106.29053"," 34.59756","BraA05004135","AT3G09300","ORP3B","OSBP(oxysterol binding protein)-related protein 3B","-","-"
"BraA01002149",-3.40451188725023,6.24969123871413,109.443526927543,2.90563978915099e-10,6.02566143362802e-09,FALSE,"223.10889"," 21.05738","BraA01002149","AT4G16780","HB-2","homeobox protein 2","YES","YES"
"BraA01004324",-1.6242525227233,5.62211897790823,109.357985129216,2.92766924585508e-10,6.06335709602091e-09,FALSE,"103.51981"," 33.56843","BraA01004324","AT3G10770","AT3G10770","Single-stranded nucleic acid binding R3H protein","-","-"
"BraA09004178",-1.84691336757789,6.01195606880727,109.131138603634,2.9869720688337e-10,6.14574383835849e-09,FALSE,"143.25170"," 39.81860","BraA09004178","AT1G24120","ARL1","ARG1-like 1","-","-"
"BraA08002431",-4.29227269359579,5.25198005790734,108.94609266856,3.03631387089809e-10,6.20561437764057e-09,FALSE,"105.119363","  5.374558","BraA08002431","AT4G40060","HB16","homeobox protein 16","YES","YES"
"BraA04000127",-2.56990473401932,5.8346759826651,108.865987949848,3.05794747150339e-10,6.21861669269552e-09,FALSE,"110.44968"," 18.58766","BraA04000127","AT3G61460","BRH1","brassinosteroid-responsive RING-H2","-","-"
"BraA03003709",-4.48021114884213,4.47593795468156,108.639617882375,3.11999272757528e-10,6.32843885722099e-09,FALSE,"69.769135"," 3.103570","BraA03003709","AT3G10985","SAG20","senescence associated gene 20","-","YES"
"BraA01004134",-2.05542496628078,5.24387582671737,108.428174519923,3.17918344001178e-10,6.42366461434986e-09,FALSE,"87.46363","21.03821","BraA01004134","AT3G13570","SCL30A","SC35-like splicing factor 30A","-","-"
"BraA01004146",-1.43587398863825,5.66042137233363,108.200793926168,3.24419969156045e-10,6.51322744198489e-09,FALSE,"89.66249","33.11848","BraA01004146","AT3G13225","AT3G13225","WW domain-containing protein","-","-"
"BraA05000251",-1.70058781512445,6.59233347945463,107.538799876174,3.44185248289676e-10,6.86625577703358e-09,FALSE,"176.49118"," 54.27263","BraA05000251","AT2G40430","AT2G40430","Nop53 protein","-","-"
"BraA08001424",-4.57829786322121,6.09728462270491,106.985777471958,3.61701095104308e-10,7.17024589035493e-09,FALSE,"218.134696","  9.137834","BraA08001424","AT4G19160","AT4G19160","transglutaminase family protein","-","-"
"BraA06001997",-3.54279439454613,7.13416509406168,106.922453496106,3.63767736380504e-10,7.19309569174514e-09,FALSE,"446.80745"," 38.33533","BraA06001997","AT1G18270","AT1G18270","ketose-bisphosphate aldolase class-II family protein","-","-"
"BraA08002510",-1.95385473703681,4.64407611003312,106.616322440804,3.73941164908312e-10,7.3665005452526e-09,FALSE,"55.88715","14.43850","BraA08002510","AT4G38800","MTN1","methylthioadenosine nucleosidase 1","-","-"
"BraA08000907",-1.81645251801839,5.73062769426859,106.425430117785,3.8044112909403e-10,7.4774334121159e-09,FALSE,"113.54576"," 32.23376","BraA08000907","AT5G35180","AT5G35180","ENHANCED DISEASE RESISTANCE protein (DUF1336)","-","-"
"BraA03004775",-1.58574735737923,4.47902149500136,106.423062883857,3.80522500832582e-10,7.4774334121159e-09,FALSE,"46.22914","15.38939","BraA03004775","AT3G49870","ARLA1C","ADP-ribosylation factor-like A1C","-","-"
"BraA06002357",-2.39285604962661,5.37936897369553,106.309994346241,3.84431243318304e-10,7.5260544400872e-09,FALSE,"101.11687"," 19.24241","BraA06002357","AT1G21780","AT1G21780","BTB/POZ domain-containing protein","-","-"
"BraA08002344",-1.22739005327694,6.93792521465949,105.934237980951,3.97737542086987e-10,7.71934514482019e-09,FALSE,"213.56864"," 91.21263","BraA08002344","AT4G36690","ATU2AF65A","U2 snRNP auxilliary factor, large subunit, splicing factor","-","-"
"BraA06001724",-8.13159177522697,4.48785091065784,105.796153268846,4.02752417513676e-10,7.78786615683694e-09,FALSE,"93.09380814"," 0.30343101","BraA06001724","AT1G15380","GLYI4","Lactoylglutathione lyase / glyoxalase I family protein","-","-"
"BraA02000212",-3.96822346180514,4.89054605427127,105.438114612078,4.16078242933552e-10,7.99642435137254e-09,FALSE," 90.586861","  5.767502","BraA02000212","AT5G06300","LOG7","Putative lysine decarboxylase family protein","-","-"
"BraA06004577",-1.64177020767995,5.72404129862522,105.16457103554,4.26581922785156e-10,8.14854303960966e-09,FALSE,"110.54441"," 35.41777","BraA06004577","AT2G01060","AT2G01060","myb-like HTH transcriptional regulator family protein","YES","-"
"BraA03000452",-2.09239006791753,5.66293153586414,104.862191585011,4.38529109433437e-10,8.32177132240322e-09,FALSE,"100.12312"," 23.47439","BraA03000452","AT5G10450","GRF6","G-box regulating factor 6","-","YES"
"BraA09001972",-1.34223696768953,6.72295527627631,104.853429164577,4.38880692601714e-10,8.32177132240322e-09,FALSE,"191.45400"," 75.49174","BraA09001972","AT1G56290","AT1G56290","CwfJ-like family protein","-","-"
"BraA03001744",-1.69700636878531,4.59434286790376,104.84170829589,4.39351459270462e-10,8.32177132240322e-09,FALSE,"53.42998","16.47440","BraA03001744","AT2G31130","AT2G31130","hypothetical protein","-","-"
"BraA08002067",-1.6406522036714,5.20561642663017,104.323580704108,4.60720151743416e-10,8.68471280052858e-09,FALSE,"72.77265","23.34567","BraA08002067","AT1G55325","GCT","RNA polymerase II transcription mediator","-","-"
"BraA10002094",-1.74950200334449,4.25680419304821,103.960978244465,4.76345161251545e-10,8.94309303158507e-09,FALSE,"35.72240","10.61384","BraA10002094","AT5G16220","AT5G16220","Octicosapeptide/Phox/Bem1p family protein","-","-"
"BraA04001431",-1.26412790763443,5.11093561224844,103.952898644621,4.76699812801771e-10,8.94309303158507e-09,FALSE,"57.78133","24.06886","BraA04001431","AT5G42080","DL1","dynamin-like protein","-","-"
"BraA03004964",-1.34501785782255,6.01551427823431,103.871433558258,4.80291766684036e-10,8.96772527592732e-09,FALSE,"124.44575"," 48.98214","BraA03004964","AT4G15900","PRL1","pleiotropic regulatory locus 1","-","YES"
"BraA08002812",-1.61976018868857,5.79435064340126,103.513984775797,4.96403605044916e-10,9.23568882199406e-09,FALSE,"111.53660"," 36.29487","BraA08002812","AT1G28440","HSL1","HAESA-like 1","-","-"
"BraA05003897",-2.84009146180265,4.63082772521909,102.92704958542,5.2414738213937e-10,9.63794368560009e-09,FALSE,"70.684740"," 9.874078","BraA05003897","AT3G12090","TET6","tetraspanin6","-","-"
"BraA03004213",-3.62420509227545,6.91668003577569,102.737996933774,5.33438823542988e-10,9.78592900066041e-09,FALSE,"323.08281"," 26.19718","BraA03004213","AT3G20770","EIN3","Ethylene insensitive 3 family protein","YES","YES"
"BraA10000200",-1.3671450919941,5.59987887298431,102.600208931498,5.40323421349889e-10,9.88917517679912e-09,FALSE," 88.43250"," 34.26309","BraA10000200","AT1G03365","AT1G03365","RING/U-box superfamily protein","-","-"
"BraA09005009",-2.20867317959722,6.18586624111601,102.509791266841,5.44893568887861e-10,9.92664904432284e-09,FALSE,"165.32730"," 35.73971","BraA09005009","AT3G56510","AT3G56510","RNA-binding (RRM/RBD/RNP motifs) family protein","-","-"
"BraA06004667",-1.67962104810953,6.0888715432396,102.477853804464,5.46517864241309e-10,9.93709855579782e-09,FALSE,"142.20066"," 44.37835","BraA06004667","AT5G46840","AT5G46840","RNA-binding (RRM/RBD/RNP motifs) family protein","-","-"
"BraA09005402",-2.89426028011046,5.52219408152454,102.010290041582,5.70909495008259e-10,1.03133147617542e-08,FALSE,"116.80161"," 15.69808","BraA09005402","AT3G61460","BRH1","brassinosteroid-responsive RING-H2","-","-"
"BraA04000006",-2.26025728726127,5.88423623556806,101.972494556511,5.72932231748889e-10,1.03180244024342e-08,FALSE,"136.15227"," 28.42347","BraA04000006","AT3G63340","AT3G63340","kinase superfamily protein","-","-"
"BraA09001455",-5.98609325002149,5.28609070210647,101.862078801721,5.78886179350206e-10,1.04014480170916e-08,FALSE,"140.384904","  2.189440","BraA09001455","AT1G64230","UBC28","ubiquitin-conjugating enzyme 28","-","-"
"BraA06004243",-1.31261378305649,5.27783246641175,101.713732726067,5.86991494476735e-10,1.05230593656763e-08,FALSE,"71.41395","28.75258","BraA06004243","AT5G40650","SDH2-2","succinate dehydrogenase 2-2","-","-"
"BraA01003332",-2.8633080563641,7.51869189533229,101.659453528376,5.89987930529643e-10,1.05647440574933e-08,FALSE,"453.92254"," 62.36478","BraA01003332","AT3G23080","AT3G23080","Polyketide cyclase/dehydrase and lipid transport superfamily protein","-","-"
"BraA05000962",-1.80693166820171,5.53432578462453,101.552469514148,5.95942654198587e-10,1.06243334580608e-08,FALSE," 93.85124"," 26.80883","BraA05000962","AT2G37480","AT2G37480","hypothetical protein","-","-"
"BraA09006430",-2.3131679078435,5.60763184971025,101.266817663544,6.12164281844437e-10,1.08313501107513e-08,FALSE,"117.26305"," 23.59979","BraA09006430","AT1G12360","KEU","Sec1/munc18-like (SM) proteins superfamily","-","-"
"BraA09000642",-1.30053791875919,7.32596330713712,101.261927991904,6.12446099019611e-10,1.08313501107513e-08,FALSE,"291.79837","118.46510","BraA09000642","AT5G25060","RRC1","RNA recognition motif (RRM)-containing protein","-","YES"
"BraA01002675",-1.93880471811202,6.17660769000039,101.05499151162,6.24503083556104e-10,1.101981898562e-08,FALSE,"146.26024"," 38.16160","BraA01002675","AT3G46510","PUB13","plant U-box 13","-","-"
"BraA09004831",-1.75207379510203,4.84169072764769,100.833278006025,6.37707791451128e-10,1.12151068574757e-08,FALSE,"50.63795","15.02261","BraA09004831","AT3G54650","FBL17","RNI-like superfamily protein","-","-"
"BraA02003959",-2.60593343075557,4.25544864302763,100.600978392926,6.51869058203152e-10,1.14131468032454e-08,FALSE,"49.195709"," 8.058614","BraA02003959","AT5G49410","AT5G49410","thiamine-phosphate synthase","-","-"
"BraA03005666",-2.11060722897243,4.75184170420764,100.464624012475,6.60340225644052e-10,1.15148936669925e-08,FALSE,"64.43402","14.92373","BraA03005666","AT4G26400","AT4G26400","RING/U-box superfamily protein","-","-"
"BraA09003891",-5.17705227565625,9.70897769096222,100.422901564431,6.62956114767246e-10,1.15148936669925e-08,FALSE,"2803.59944","  77.47549","BraA09003891","AT1G28330","DYL1","dormancy-associated protein-like 1","-","-"
"BraA03003783",-2.67000199591055,5.72092239195079,100.417343443602,6.63305443315927e-10,1.15148936669925e-08,FALSE,"147.44495"," 23.14737","BraA03003783","AT3G12400","ELC","Ubiquitin-conjugating enzyme/RWD-like protein","-","-"
"BraA06003212",-1.45018513193861,6.33942678108439,100.413725401806,6.63532945105603e-10,1.15148936669925e-08,FALSE,"141.44193"," 51.77484","BraA06003212","AT5G64370","BETA-UP","beta-ureidopropionase","-","-"
"BraA02001604",-1.71234359516398,7.14183285515054,100.308049894454,6.70215336213216e-10,1.15925158153802e-08,FALSE,"299.39711"," 91.37400","BraA02001604","AT5G53300","UBC10","ubiquitin-conjugating enzyme 10","-","-"
"BraA01001004",-2.12061841954217,5.51147848220242,99.9588724000901,6.92820617681022e-10,1.19180289861194e-08,FALSE,"115.13262"," 26.44524","BraA01001004","AT4G17730","SYP23","syntaxin of plants 23","-","YES"
"BraA10000205",-1.65957720555151,3.60108173244796,99.7944494143681,7.03750805656912e-10,1.20664898486272e-08,FALSE,"20.581661"," 6.493106","BraA10000205","AT1G03430","AHP5","histidine-containing phosphotransfer factor 5","-","-"
"BraA01001354",-1.94355805849209,5.05276031220741,99.6910251781943,7.10721917300905e-10,1.21595249764307e-08,FALSE,"82.93711","21.57381","BraA01001354","AT4G21980","APG8A","Ubiquitin-like superfamily protein","-","YES"
