"","logFC_WT","logCPM_WT","F_WT","PValue_WT","FDR_WT","Gene_ID","logFC_phyB","logCPM_phyB","F_phyB","PValue_phyB","FDR_phyB","WT.D_Avg_CPM","phyB.D_Avg_CPM","WT.R_Avg_CPM","phyB.R_Avg_CPM","A._thaliana_best_hit","Symbol","Description","TF","Leaf_development","group"
"BraA07000242",-1.90037095855534,5.7826619833761,128.020366755241,6.2684702512677e-11,1.9040549443545e-09,"BraA07000242",-2.03050826306316,5.7826619833761,108.673554376333,3.11060465218422e-10,1.46917165989289e-08,"122.78169","120.84957"," 32.89837"," 29.59669","AT2G18250","COAD","4-phosphopantetheine adenylyltransferase","-","YES","Both_sig"
"BraA10000416",-1.54941132704481,5.82032598855546,127.45947670554,6.54688969978501e-11,1.97032588670394e-09,"BraA10000416",-1.55733614631845,5.82032598855546,96.8698995799201,9.33027320176909e-10,3.05955208741345e-08,"107.32140","119.58436"," 36.65925"," 40.63383","AT1G05380","AT1G05380","Acyl-CoA N-acyltransferase with RING/FYVE/PHD-type zinc finger protein","-","-","Both_sig"
"BraA06000360",-1.81408475206123,5.77855116429944,127.365590035647,6.59479267278148e-11,1.97974822126254e-09,"BraA06000360",-1.91598215541714,5.77855116429944,106.092817496734,3.92061874371891e-10,1.65443804359613e-08,"114.58976","119.44820"," 32.56707"," 31.62623","AT5G43720","AT5G43720","rRNA-processing EFG1-like protein (DUF2361)","-","-","Both_sig"
"BraA08002505",-2.03205256193255,3.62868748060632,126.401155703524,7.10952031938481e-11,2.09950937761945e-09,"BraA08002505",-2.08557338743192,3.62868748060632,100.956206694863,6.30349408924477e-10,2.34555548379935e-08,"28.068576","33.219208"," 6.856963"," 7.795655","AT4G38910","BPC5","basic pentacysteine 5","YES","-","Both_sig"
"BraA04000401",-1.82840381352741,7.16561483673399,124.757379105665,8.09025659351424e-11,2.34945828010912e-09,"BraA04000401",-1.6965088928669,7.16561483673399,81.3620677805953,4.7247964625986e-09,9.94228560445214e-08,"286.20909","317.83134"," 80.58857"," 98.03036","AT3G56680","AT3G56680","Single-stranded nucleic acid binding R3H protein","-","-","Both_sig"
"BraA09006605",-1.57740711827188,5.71748962247502,124.665515102962,8.14924262798074e-11,2.36222981518263e-09,"BraA09006605",-1.27938580311811,5.71748962247502,62.5821259327356,4.84471375420547e-08,5.83441426864531e-07,"103.69659"," 92.46243"," 34.72932"," 38.07858","AT1G09320","AT1G09320","agenet domain-containing protein","-","-","Both_sig"
"BraA09000095",-1.94555483535784,8.94032964599429,124.623805005255,8.17617881282871e-11,2.36568114915301e-09,"BraA09000095",-1.94961874187765,8.94032964599429,93.8365590261611,1.25937303810502e-09,3.79015900951683e-08,"1106.6464","1042.9079"," 287.2957"," 269.9919","AT4G01000","AT4G01000","Ubiquitin-like superfamily protein","-","-","Both_sig"
"BraA05000394",-2.07633964302844,4.84251574341857,124.389578123358,8.32924908932987e-11,2.39331733049478e-09,"BraA05000394",-2.11056428162485,4.84251574341857,96.6990366123965,9.48730340634968e-10,3.08533379371785e-08,"64.83667","69.89613","15.36782","16.16917","AT1G54380","AT1G54380","spliceosome protein-like protein","-","-","Both_sig"
"BraA03003581",-2.94822821487899,4.72548741503224,124.317372288498,8.37706207379905e-11,2.40172963645896e-09,"BraA03003581",-2.93509753801701,4.72548741503224,92.6082246792921,1.42520232042304e-09,4.1366886564164e-08,"75.610882","69.194532"," 9.777510"," 9.043241","AT3G07880","SCN1","Immunoglobulin E-set superfamily protein","-","-","Both_sig"
"BraA08002129",-1.99652307916571,6.68279033462175,123.934716053474,8.63547508782109e-11,2.43823516919359e-09,"BraA08002129",-1.91416264186769,6.68279033462175,86.0273549982467,2.8306664567469e-09,6.88635085458984e-08,"227.36061","233.36673"," 56.97120"," 61.93657","AT4G28260","AT4G28260","acyl-UDP-N-acetylglucosamine O-acyltransferase","-","-","Both_sig"
"BraA05004510",-1.99193316248756,5.67412861863659,123.818304812357,8.71579720877637e-11,2.44976157260965e-09,"BraA05004510",-1.98124743312036,5.67412861863659,92.0986167992786,1.50083861157312e-09,4.3029507734355e-08,"121.52635","121.26020"," 30.56102"," 30.69797","AT3G04560","AT3G04560","nucleolar/coiled-body phosphoprotein","-","-","Both_sig"
"BraA10002837",-1.85874538307583,5.88007791640671,123.257310088347,9.1144229215949e-11,2.54815305125939e-09,"BraA10002837",-2.00402005645834,5.88007791640671,106.769123682085,3.68825132394755e-10,1.6125854399704e-08,"121.86351","139.25135"," 33.59588"," 34.70663","AT5G23150","HUA2","Tudor/PWWP/MBT domain-containing protein","-","-","Both_sig"
"BraA06001483",-1.98988782631488,5.62413240145452,122.876400215354,9.39635404075942e-11,2.61304969260695e-09,"BraA06001483",-2.0605625823908,5.62413240145452,98.8742555736632,7.68484074572921e-10,2.6468138585947e-08,"105.50577","129.48805"," 26.54662"," 31.03536","AT1G11480","AT1G11480","eukaryotic translation initiation factor-like protein","-","-","Both_sig"
"BraA01003887",-1.69082568055272,7.79894687867051,122.742203283337,9.49792512219732e-11,2.63199544759482e-09,"BraA01003887",-2.01488217007115,7.79894687867051,128.045388385924,6.25635319643487e-11,4.58023252613418e-09,"478.9720","498.3036","148.3605","123.2780","AT3G16640","TCTP","translationally controlled tumor protein","-","YES","Both_sig"
"BraA03001683",-3.76372694503726,6.73335552499583,122.514304575206,9.67316028887956e-11,2.66181019138049e-09,"BraA03001683",-4.17747194418099,6.73335552499583,108.62863859684,3.12303658528066e-10,1.46917165989289e-08,"321.03378","308.80781"," 23.63748"," 17.10851","AT2G30070","KT1","potassium transporter 1","-","-","Both_sig"
"BraA10002262",-2.28954820079258,4.90984896493924,122.112685025287,9.99058050438711e-11,2.72959407611078e-09,"BraA10002262",-2.64297455541795,4.90984896493924,119.062472085421,1.28050317931122e-10,7.60570567636176e-09,"73.97452","83.39045","15.13077","13.33036","AT5G13970","AT5G13970","midasin-like protein","-","-","Both_sig"
"BraA09000856",-2.30451978825596,5.75333696909003,122.093282217043,1.00061993768483e-10,2.72959407611078e-09,"BraA09000856",-2.82695704334992,5.75333696909003,132.165165670737,4.5692193061459e-11,3.61404582305208e-09,"122.85311","132.44972"," 24.84285"," 18.65875","AT5G63860","UVR8","Regulator of chromosome condensation (RCC1) family protein","-","YES","Both_sig"
"BraA04000074",-1.63479716263187,5.86685583568955,121.533890327036,1.0468101980998e-10,2.84573273196732e-09,"BraA04000074",-1.81575774837395,5.86685583568955,111.359349030014,2.45657907898443e-10,1.23141893959283e-08,"116.53176","120.54077"," 37.53752"," 34.22290","AT3G62290","ARFA1E","ADP-ribosylation factor A1E","-","-","Both_sig"
"BraA09006975",-7.11215534291982,6.22321497600425,121.121334833707,1.08235867644642e-10,2.92218277311605e-09,"BraA09006975",-4.1193893096378,6.22321497600425,44.0313075774394,8.6069924637802e-07,5.70897856636748e-06,"188.4547347","372.8097876","  1.3484011"," 21.4707522","AT1G02340","HFR1","basic helix-loop-helix (bHLH) DNA-binding superfamily protein","YES","YES","Both_sig"
"BraA01002210",-2.22972014212214,5.95777148245235,120.97188539675,1.09555798851816e-10,2.93766315830935e-09,"BraA01002210",-2.30052395899885,5.95777148245235,96.2392919694572,9.92426317586191e-10,3.20755446382067e-08,"152.62311","154.55028"," 32.53580"," 31.34273","AT4G16430","AT4G16430","basic helix-loop-helix (bHLH) DNA-binding superfamily protein","YES","-","Both_sig"
"BraA06003767",-2.7444903877522,4.90363045445795,120.767945895266,1.11385271263826e-10,2.98163974437521e-09,"BraA06003767",-3.15223606663218,4.90363045445795,115.50018857583,1.7228896209579e-10,9.44887896650781e-09,"76.607782","83.594980","11.412767"," 9.421821","AT5G26230","MAKR1","membrane-associated kinase regulator","-","-","Both_sig"
"BraA09005308",-2.68337574351565,6.78469552957665,120.354917824824,1.1519289355938e-10,3.04327828125646e-09,"BraA09005308",-2.70099420281118,6.78469552957665,91.5471474285855,1.58763127007467e-09,4.44649754287816e-08,"289.59567","345.19505"," 45.08112"," 53.07548","AT3G60190","DL1E","DYNAMIN-like 1E","-","-","Both_sig"
"BraA06002912",-2.26552110366204,6.73669791724269,119.661419763857,1.21907938157849e-10,3.1821408733077e-09,"BraA06002912",-2.65708043234332,6.73669791724269,119.994614141312,1.18630066428018e-10,7.0997613900266e-09,"246.93471","326.15269"," 51.36150"," 51.71158","AT3G49490","AT3G49490","hypothetical protein","-","-","Both_sig"
"BraA09006863",-1.51921557041749,6.46236676471183,119.361757130557,1.2494006965753e-10,3.24514306338206e-09,"BraA09006863",-1.59000475121747,6.46236676471183,97.9148677574979,8.42926845134612e-10,2.84104251443657e-08,"161.87157","189.89496"," 56.47152"," 63.08994","AT1G04300","AT1G04300","TRAF-like superfamily protein","-","YES","Both_sig"
"BraA08003166",-11.1106020629779,2.51150046584934,182.395936216296,1.34790935876856e-10,3.47804808311757e-09,"BraA08003166",-6.86907776491463,2.51150046584934,96.4196888224619,1.78412379073786e-08,2.66181122902502e-07,"26.86990426","15.63608707"," 0.00000000"," 0.13289901","AT1G20900","ESC","Putative AT-hook DNA-binding family protein","-","YES","Both_sig"
"BraA04001691",-1.46556181309416,5.73660278951848,118.399820899966,1.35240217760565e-10,3.47823697312302e-09,"BraA04001691",-1.45122673518923,5.73660278951848,87.329038086435,2.46334728563131e-09,6.23361515688696e-08,"104.23448","105.88214"," 37.73430"," 38.70409","AT2G23070","AT2G23070","Protein kinase superfamily protein","-","-","Both_sig"
"BraA06001207",-1.29526797976369,4.5330344896078,118.05383769605,1.39167491385933e-10,3.55600051041328e-09,"BraA06001207",-1.22174522460327,4.5330344896078,79.7045860546333,5.69982092905423e-09,1.13851753075271e-07,"40.21375","43.85319","16.38173","18.78157","AT1G08370","DCP1","decapping 1","-","-","Both_sig"
"BraA03002883",-2.12623796052189,4.33449108837303,117.913486136124,1.40795799884767e-10,3.57507439936597e-09,"BraA03002883",-2.56351873026012,4.33449108837303,125.69597630178,7.51346178393739e-11,5.24748600285642e-09,"40.235915","51.991043"," 9.203408"," 8.774194","AT4G10610","CID12","CTC-interacting domain 12","-","-","Both_sig"
"BraA07002276",-2.79547406450325,4.48588908008422,117.911846844478,1.40814940197318e-10,3.57507439936597e-09,"BraA07002276",-3.09800821009089,4.48588908008422,105.870315491237,4.00050556430445e-10,1.67023760164859e-08,"62.915352","64.685361"," 9.061513"," 7.551132","AT3G61350","SKIP4","SKP1 interacting partner 4","-","-","Both_sig"
"BraA10003020",-2.09731575397467,5.15221800679782,117.872204198055,1.41278668041885e-10,3.5803090663324e-09,"BraA10003020",-2.18522348618659,5.15221800679782,95.4662370354461,1.07090958587294e-09,3.39841066162098e-08,"84.13916","81.56685","19.66504","17.91424","AT5G03970","AT5G03970","F-box associated ubiquitination effector family protein","-","-","Both_sig"
"BraA06001664",-3.09420822098545,8.88445785364537,117.70804004989,1.43216745580408e-10,3.59526567055122e-09,"BraA06001664",-2.92351329619017,8.88445785364537,80.008727410559,5.50568160447403e-09,1.10817683445551e-07,"1357.6641","1383.9704"," 158.9618"," 182.3966","AT1G14740","TTA1","class I heat shock protein, putative (DUF1423)","-","-","Both_sig"
"BraA02002760",-3.39075212361804,5.83168107621139,117.479038660316,1.45968673441955e-10,3.65269780600377e-09,"BraA02002760",-3.73287983089478,5.83168107621139,103.661477792431,4.8968536902906e-10,1.93659490163754e-08,"167.36961","189.13086"," 15.94416"," 14.21702","AT1G79590","SYP52","syntaxin of plants 52","-","-","Both_sig"
"BraA09006915",-2.12073740714758,5.58174527263083,117.343350798767,1.47626306525554e-10,3.68151873337193e-09,"BraA09006915",-2.27371933278376,5.58174527263083,100.247947893436,6.74048470941995e-10,2.40382070902038e-08,"113.57026","120.66868"," 26.10552"," 24.95123","AT1G03140","AT1G03140","splicing factor Prp18 family protein","-","-","Both_sig"
"BraA01004530",-2.17705199931986,5.01855972015513,116.613578683365,1.56899557468412e-10,3.85874849148875e-09,"BraA01004530",-1.80831230077026,5.01855972015513,62.1827415646957,5.11844286423433e-08,6.07573836222084e-07,"76.49244","70.15027","16.91328","19.99006","AT3G07290","AT3G07290","Pentatricopeptide repeat (PPR) superfamily protein","-","-","Both_sig"
"BraA08001963",-1.95496942132345,5.95735484878341,116.388290556161,1.59888679387339e-10,3.9131352701312e-09,"BraA08001963",-1.80718042329598,5.95735484878341,75.2245331704642,9.61465855255112e-09,1.67475813153863e-07,"144.44449","117.93856"," 37.24070"," 33.69145","AT4G29940","PRHA","pathogenesis related homeodomain protein A","YES","-","Both_sig"
"BraA04000473",-1.78092873702643,7.63067932600217,116.3842725137,1.59942549045556e-10,3.9131352701312e-09,"BraA04000473",-1.79960182258261,7.63067932600217,89.0681594556514,2.05111902622271e-09,5.38474129438448e-08,"415.0532","428.9135","120.7844","123.2163","AT3G55460","SCL30","SC35-like splicing factor 30","-","-","Both_sig"
"BraA08003995",-1.54818197992182,7.08001531697405,116.35363015582,1.6035401837577e-10,3.9131352701312e-09,"BraA08003995",-1.50387724934604,7.08001531697405,82.6374653716477,4.09801665468168e-09,9.00876845596224e-08,"267.75965","280.36992"," 91.55143"," 98.85419","AT1G03140","AT1G03140","splicing factor Prp18 family protein","-","-","Both_sig"
"BraA05000435",-1.55945048766286,6.53189626450453,116.321355912858,1.60788644496247e-10,3.91766759190547e-09,"BraA05000435",-1.48164216389722,6.53189626450453,79.2100784799925,6.03153634624874e-09,1.18932243268226e-07,"178.27910","179.30846"," 60.48836"," 64.18849","AT2G43070","SPPL3","SIGNAL PEPTIDE PEPTIDASE-LIKE 3","-","-","Both_sig"
"BraA01000674",-1.98597321865356,4.39771195885338,116.017071640843,1.64949818549415e-10,4.00380866780468e-09,"BraA01000674",-1.93102480310215,4.39771195885338,82.8538000429888,4.00096219565513e-09,8.86973872670588e-08,"47.91563","46.16162","12.09148","12.10499","AT4G31720","TAFII15","TBP-associated factor II 15","-","-","Both_sig"
"BraA03000503",-3.82463832118267,7.61820441753417,115.865706477632,1.6706322456921e-10,4.03309072809718e-09,"BraA03000503",-4.01573903591098,7.61820441753417,94.0388374696375,1.23413399605199e-09,3.72845856004957e-08,"676.39083","617.50469"," 47.72301"," 38.15607","AT5G11520","ASP3","aspartate aminotransferase 3","-","YES","Both_sig"
"BraA01003986",-3.13889472555581,4.10919984966978,115.611323435343,1.70681547895308e-10,4.09531640834168e-09,"BraA01003986",-2.89326343704303,4.10919984966978,75.4507550358312,9.35876606609134e-09,1.64221825953487e-07,"50.954429","43.878193"," 5.778061"," 5.886317","AT3G15358","AT3G15358","transmembrane protein","-","-","Both_sig"
"BraA08000821",-2.29051442653149,4.5863279429414,115.366225210878,1.74248450330406e-10,4.1565727275498e-09,"BraA08000821",-2.45525958110637,4.5863279429414,99.0734238049006,7.53943348157271e-10,2.60242725877093e-08,"54.69703","66.01611","11.18137","12.02671","AT1G33050","AT1G33050","hypothetical protein","-","-","Both_sig"
"BraA07000928",-2.40057304032853,6.63610292893446,115.363344517148,1.74290851345799e-10,4.1565727275498e-09,"BraA07000928",-2.51532824779935,6.63610292893446,94.364284778484,1.19467239803059e-09,3.65824611392228e-08,"247.96053","296.14710"," 46.96805"," 51.78443","AT3G23280","XBAT35","hypothetical protein","-","-","Both_sig"
"BraA07000758",-2.04573257691646,5.59409012505507,115.289640847921,1.75379518407697e-10,4.17307739579825e-09,"BraA07000758",-2.0719900552213,5.59409012505507,88.8274360684292,2.10341581029042e-09,5.49050826765693e-08,"106.23486","112.29727"," 25.73874"," 26.67450","AT3G24800","PRT1","proteolysis 1","-","-","Both_sig"
"BraA03003841",-2.05110522181193,5.32922994809062,115.129183209371,1.77775248738175e-10,4.20592934127497e-09,"BraA03003841",-2.21324176914475,5.32922994809062,99.840763319634,7.00653213918515e-10,2.47270887602633e-08," 91.67189","104.28301"," 22.11873"," 22.46657","AT3G13340","AT3G13340","Transducin/WD40 repeat-like superfamily protein","-","-","Both_sig"
"BraA01004308",-5.26879136979339,4.15840376804767,115.116659901798,1.77963719268687e-10,4.20592934127497e-09,"BraA01004308",-3.95139460925446,4.15840376804767,57.3904994000582,1.01104704224485e-07,1.03135971775334e-06,"65.125490","60.496708"," 1.662245"," 3.903252","AT3G10985","SAG20","senescence associated gene 20","-","YES","Both_sig"
"BraA01003556",-2.270176527028,4.93017207079383,114.272492041609,1.91182616851177e-10,4.46747703682181e-09,"BraA01003556",-2.12045449127433,4.93017207079383,75.9007069533603,8.87151742356821e-09,1.58499074060118e-07,"74.67146","74.98819","15.45950","17.26231","AT3G19990","AT3G19990","E3 ubiquitin-protein ligase","-","-","Both_sig"
"BraA10002575",-2.17216728492718,3.78190044627851,114.107230254996,1.93893250841719e-10,4.51461504178797e-09,"BraA10002575",-2.33604241308376,3.78190044627851,97.4925348148645,8.78149774701022e-10,2.94086754336044e-08,"33.529869","30.835493"," 7.440283"," 6.112279","AT5G05080","UBC22","ubiquitin-conjugating enzyme 22","-","-","Both_sig"
"BraA01003987",-2.9122856682727,3.45694845099799,113.693920645374,2.00856887860164e-10,4.64241911148162e-09,"BraA01003987",-2.87013550401646,3.45694845099799,84.0148948899231,3.52096454890941e-09,8.0787145772353e-08,"28.557102","29.557697"," 3.794002"," 4.016526","AT3G15351","AT3G15351","P53/DNA damage-regulated protein","-","-","Both_sig"
"BraA10001033",-1.96545535674955,5.02073445659487,113.655154295526,2.01523845025986e-10,4.64878043362373e-09,"BraA10001033",-1.87685253386185,5.02073445659487,78.3478883568855,6.66116153848254e-09,1.27550708778242e-07,"74.92324","72.90820","19.19286","19.86323","AT5G54730","G18F","yeast autophagy 18 F-like protein","-","-","Both_sig"
"BraA09003548",-2.59290309801968,5.91601376730706,113.509704564038,2.04047768611072e-10,4.683501028859e-09,"BraA09003548",-2.61746071631603,5.91601376730706,86.628204667616,2.6542109791923e-09,6.55844282770594e-08,"165.57522","158.64936"," 27.43509"," 25.84147","AT1G55850","CSLE1","cellulose synthase like E1","-","-","Both_sig"
"BraA05000969",-2.3898135860601,5.64507308751307,113.505451175089,2.04122090584325e-10,4.683501028859e-09,"BraA05000969",-1.82200541832899,5.64507308751307,51.5626217400167,2.45176036830803e-07,2.08120660314911e-06,"128.32308","100.00373"," 24.46595"," 28.26181","AT2G37410","TIM17-2","translocase inner membrane subunit 17-2","-","-","Both_sig"
