"","logFC_WT","logCPM_WT","F_WT","PValue_WT","FDR_WT","Gene_ID","logFC_phyB","logCPM_phyB","F_phyB","PValue_phyB","FDR_phyB","WT.P_Avg_CPM","phyB.P_Avg_CPM","WT.D_Avg_CPM","phyB.D_Avg_CPM","A._thaliana_best_hit","Symbol","Description","TF","Leaf_development","group"
"BraA05001505",-2.36035563121095,9.04541839497069,219.596834057606,2.4895897370122e-13,4.8982678075715e-11,"BraA05001505",-1.84608681978302,9.04541839497069,104.505926127691,4.53073786783949e-10,2.05860552383987e-08,"737.7033","575.2077","143.6699","159.9874","AT2G30950","VAR2","FtsH extracellular protease family","-","YES","Both_sig"
"BraA03000453",-2.46043557993528,6.77050808726292,218.825144090772,2.58374736290217e-13,5.02076339408396e-11,"BraA03000453",-2.42945227590658,6.77050808726292,162.271489709505,5.76785748837006e-12,1.51310128111575e-09,"103.88627","138.10126"," 18.92097"," 25.63235","AT5G10470","KAC1","kinesin like protein for actin based chloroplast movement 1","-","-","Both_sig"
"BraA04002224",-3.84256673386424,8.80375122789547,218.483731051512,2.62663290432978e-13,5.04185389196961e-11,"BraA04002224",-3.34613590462969,8.80375122789547,130.229653681963,5.29055403260152e-11,5.16130945526306e-09,"694.10541","558.61866"," 48.47050"," 54.89885","AT2G30570","PSBW","photosystem II reaction center W","-","-","Both_sig"
"BraA10002738",-2.54901045582899,9.13205208423825,217.732801788039,2.72370406095723e-13,5.15567773102259e-11,"BraA10002738",-1.77967713021662,9.13205208423825,84.2072438218244,3.44767084976926e-09,8.29760537849665e-08,"769.3076","682.2825","131.4901","198.6853","AT5G61410","RPE","D-ribulose-5-phosphate-3-epimerase","-","YES","Both_sig"
"BraA05003370",-2.27987894682003,9.20588885872612,217.287606301169,2.78308849489119e-13,5.15567773102259e-11,"BraA05003370",-1.93563273393177,9.20588885872612,120.494190935504,1.13893394928466e-10,8.14855470988207e-09,"685.6801","717.6577","141.2275","187.5858","AT3G17930","DAC","transmembrane protein","-","-","Both_sig"
"BraA03001809",-5.61269998784749,3.81312609855329,217.279394439025,2.78419699578729e-13,5.15567773102259e-11,"BraA03001809",-5.72784438239212,3.81312609855329,179.67300824836,2.02450642153858e-12,8.03592523236616e-10,"16.3704850","20.6537749"," 0.3125379"," 0.3653216","AT2G32500","AT2G32500","Stress responsive alpha-beta barrel domain protein","-","-","Both_sig"
"BraA06001278",-4.91534072802246,7.42782494870909,215.274187622112,3.06979135787849e-13,5.58230450022392e-11,"BraA06001278",-4.1853238939039,7.42782494870909,127.916536534565,6.3190244561796e-11,5.68351113944382e-09,"200.390359","214.005926","  6.769836"," 11.731374","AT1G09340","CRB","chloroplast RNA binding protein","-","YES","Both_sig"
"BraA05000754",-6.22886978654696,7.94300524302003,215.169722103341,3.08551773519365e-13,5.58230450022392e-11,"BraA05000754",-6.49270847587275,7.94300524302003,172.016693637622,3.17207043084152e-12,9.0778888329901e-10,"312.886663","328.603581","  4.248010","  3.607607","AT2G40100","LHCB4.3","light harvesting complex photosystem II","-","-","Both_sig"
"BraA09006470",-3.46212998058386,9.14250515653088,214.705133350044,3.15652529515383e-13,5.60965653213346e-11,"BraA09006470",-3.28180044219403,9.14250515653088,147.473994475681,1.52338504016521e-11,2.42202833658589e-09,"607.36339","812.21590"," 55.13481"," 83.46863","AT1G11860","AT1G11860","Glycine cleavage T-protein family","-","YES","Both_sig"
"BraA03005881",-3.77378122736368,4.25186482643815,214.605937879379,3.17191506581879e-13,5.60965653213346e-11,"BraA03005881",-3.44550594470312,4.25186482643815,148.081349646232,1.46145194772572e-11,2.41689944857125e-09,"18.058780","21.288337"," 1.353421"," 1.942072","AT4G29590","AT4G29590","S-adenosyl-L-methionine-dependent methyltransferases superfamily protein","-","-","Both_sig"
"BraA03000586",-3.52554831027672,7.18463863047571,213.102486732139,3.41542672832115e-13,5.84776293333555e-11,"BraA03000586",-3.46739016046284,7.18463863047571,156.131891257141,8.54589658089993e-12,1.89454101666711e-09,"183.00039","175.64315"," 16.00060"," 15.87512","AT5G13120","Pnsl5","cyclophilin 20-2","-","-","Both_sig"
"BraA02001404",-3.89536154414915,4.44674395866252,212.980223651751,3.43610417615463e-13,5.84776293333555e-11,"BraA02001404",-3.16022428849299,4.44674395866252,118.914038306566,1.29623994288537e-10,8.78334261085023e-09,"25.475642","24.744162"," 1.759375"," 2.737500","AT5G56260","AT5G56260","Ribonuclease E inhibitor RraA/Dimethylmenaquinone methyltransferase","-","-","Both_sig"
"BraA07000048",-3.87571955739948,4.84457949265946,212.854765733404,3.45746336832049e-13,5.84776293333555e-11,"BraA07000048",-3.52206667930628,4.84457949265946,140.189657419613,2.53614016874973e-11,3.3265705213434e-09,"42.231830","43.797507"," 2.847677"," 3.784423","AT2G20340","AAS","Pyridoxal phosphate (PLP)-dependent transferases superfamily protein","-","-","Both_sig"
"BraA09001039",-4.66370048058946,11.3550665175889,212.651877985952,3.49231077340242e-13,5.84776293333555e-11,"BraA09001039",-3.87645257202185,11.3550665175889,118.824977300707,1.30578282778841e-10,8.78334261085023e-09,"4029.0303","3255.6002"," 159.1112"," 221.6327","AT5G66190","FNR1","ferredoxin-NADP[ ]-oxidoreductase 1","-","YES","Both_sig"
"BraA01002846",-9.76500707391621,8.02502296602867,212.349208479604,3.54500742167563e-13,5.87351755970258e-11,"BraA01002846",-9.59023942684494,8.02502296602867,153.416865969945,1.02128613726028e-11,2.06090305134317e-09,"366.0123255","285.8552735","  0.3608619","  0.3820788","AT1G62510","AT1G62510","Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein","-","-","Both_sig"
"BraA07003591",-2.69896498660818,6.51750929313367,211.492707762543,3.69886650088197e-13,6.06459986707107e-11,"BraA07003591",-2.08767840366134,6.51750929313367,100.099349304693,6.83628278940445e-10,2.63766391886625e-08,"117.03832","104.53426"," 18.00243"," 24.59182","AT1G73060","LPA3","Low PSII Accumulation 3","-","-","Both_sig"
"BraA04001528",-3.43656163105741,5.48584139739443,210.949599861833,3.8001772785572e-13,6.16647323345261e-11,"BraA04001528",-4.22894610254422,5.48584139739443,219.51065968656,2.49991704646569e-13,3.20028629401857e-10,"52.034638","51.357348"," 4.797213"," 2.705607","AT2G21280","SULA","NAD(P)-binding Rossmann-fold superfamily protein","-","-","Both_sig"
"BraA03002984",-4.20873194424665,10.8971482935108,210.065478806915,3.97160558684857e-13,6.37888489153025e-11,"BraA03002984",-3.64576243761494,10.8971482935108,124.699099779884,8.1276238521998e-11,6.61523370628546e-09,"2923.4009","2375.0683"," 158.2379"," 189.7287","AT4G04640","ATPC1","ATPase, F1 complex, gamma subunit protein","-","YES","Both_sig"
"BraA07003967",-7.31921395578035,9.84074620748935,209.858133258292,4.01301367380778e-13,6.38028638643782e-11,"BraA07003967",-6.1157503960758,9.84074620748935,123.393581298335,9.01580428090096e-11,7.00930605368937e-09,"1239.46563"," 851.55470","   7.82892","  12.23441","AT1G77760","NIA1","nitrate reductase 1","-","-","Both_sig"
"BraA03006095",-4.95074172606205,6.94848505398134,206.948679271836,4.64628545066461e-13,7.10888638476308e-11,"BraA03006095",-4.33954614206659,6.94848505398134,129.50198526586,5.59298691735142e-11,5.20908959047996e-09,"115.354319","131.122095","  3.724301","  6.493302","AT4G31870","GPX7","glutathione peroxidase 7","-","YES","Both_sig"
"BraA07002219",-2.21392488415671,6.71795575127942,206.621353208475,4.72406265516854e-13,7.14968713388008e-11,"BraA07002219",-2.15594524910103,6.71795575127942,148.434588485367,1.42669341978075e-11,2.41689944857125e-09,"120.20546","127.92934"," 25.92819"," 28.68795","AT3G59970","MTHFR1","methylenetetrahydrofolate reductase 1","-","-","Both_sig"
"BraA09002953",-5.66318789240479,9.0200332226649,205.64965303536,4.9634023211322e-13,7.37018420137933e-11,"BraA09002953",-4.80091090712125,9.0200332226649,120.314661894886,1.15571498439363e-10,8.23120083907503e-09,"1080.17163"," 566.80149","  21.39674","  20.31604","AT4G09650","ATPD","F-type H -transporting ATPase subunit delta","-","-","Both_sig"
"BraA01000215",-2.79408471197202,7.42802554160545,205.245217192261,5.06687325278049e-13,7.45351261670701e-11,"BraA01000215",-2.78979345224676,7.42802554160545,153.926808315197,9.87463338321503e-12,2.0186794208036e-09,"213.62989","214.97491"," 30.84042"," 31.06669","AT4G36810","GGPS1","geranylgeranyl pyrophosphate synthase 1","-","-","Both_sig"
"BraA03005149",-2.65370212415487,8.1781478333522,204.232157330476,5.33648448437192e-13,7.77743201703834e-11,"BraA03005149",-2.35882945082166,8.1781478333522,123.999735534103,8.59096279126153e-11,6.81052676016462e-09,"405.58870","344.07122"," 64.48280"," 67.05866","AT4G18480","CHLI1","P-loop containing nucleoside triphosphate hydrolases superfamily protein","-","-","Both_sig"
"BraA03000567",-3.24396659910715,4.97702598632732,201.51922618888,6.1383256152205e-13,8.67188546427238e-11,"BraA03000567",-2.41701289632946,4.97702598632732,91.4712966136282,1.59998950289914e-09,4.94770820739342e-08,"47.296520","34.975652"," 5.088374"," 6.552272","AT5G12470","AT5G12470","UvrABC system C protein, putative (DUF3411)","-","-","Both_sig"
"BraA05001543",-2.7400481502636,4.873793272551,201.516923920267,6.13905927983898e-13,8.67188546427238e-11,"BraA05001543",-1.93328076063252,4.873793272551,82.3951140682658,4.20979023482349e-09,9.57544773065343e-08,"38.765116","36.102341"," 5.873817"," 9.437269","AT4G24610","AT4G24610","pesticidal crystal cry8Ba protein","-","-","Both_sig"
"BraA07000653",-3.06519972824804,6.10873191974914,201.207786142951,6.23844272555342e-13,8.67188546427238e-11,"BraA07000653",-2.42084014699194,6.10873191974914,101.183100312783,6.17008850673279e-10,2.47117539684413e-08,"87.83356","95.03872","10.57995","17.72867","AT2G05310","AT2G05310","transmembrane protein","-","-","Both_sig"
"BraA07002785",-2.85479196423093,6.75304835874236,201.195485505303,6.24243318916308e-13,8.67188546427238e-11,"BraA07002785",-1.43762468550013,6.75304835874236,42.5301013008157,1.12472217886814e-06,7.19346895383361e-06,"168.41836","116.62883"," 23.26498"," 43.03657","AT1G71710","AT1G71710","DNAse I-like superfamily protein","-","-","Both_sig"
"BraA02004550",-1.97704039912499,6.25790822882037,200.930315888349,6.32913475576471e-13,8.67188546427238e-11,"BraA02004550",-1.56717603875744,6.25790822882037,97.9306747320612,8.41638677802979e-10,3.09518523098572e-08," 93.41908"," 92.47602"," 23.72500"," 31.19979","AT5G66200","ARO2","armadillo repeat only 2","-","-","Both_sig"
"BraA09003092",-3.87347236920526,8.00589443189272,200.613839415756,6.43432780768589e-13,8.67188546427238e-11,"BraA09003092",-3.21576642142892,8.00589443189272,110.832376090972,2.57205891881383e-10,1.41553172664789e-08,"331.84611","329.26347"," 22.76961"," 35.41350","AT4G04640","ATPC1","ATPase, F1 complex, gamma subunit protein","-","YES","Both_sig"
"BraA04002017",-4.0427727376742,5.31823295237701,200.578877245368,6.44606479872852e-13,8.67188546427238e-11,"BraA04002017",-2.48528315078919,5.31823295237701,67.9213460317826,2.38013668304827e-08,3.49471561484886e-07,"66.918332","56.854638"," 4.145839","10.110523","AT2G27920","SCPL51","serine carboxypeptidase-like 51","-","-","Both_sig"
"BraA09005917",-2.42810012008098,9.24574802982866,199.696693227618,6.75005081520422e-13,9.00388134163681e-11,"BraA09005917",-2.25487404766804,9.24574802982866,130.961962832175,5.00403990922497e-11,5.04894795969238e-09,"735.5013","729.3821","136.6582","152.8078","AT2G20890","PSB29","photosystem II reaction center PSB29 protein","-","YES","Both_sig"
"BraA06000927",-2.62785466408701,5.80572984910062,199.285541592413,6.89701609555097e-13,9.12260784403128e-11,"BraA06000927",-2.77905434718108,5.80572984910062,167.266714107679,4.22903332281065e-12,1.14767214656965e-09,"66.37729","75.41375","10.83198","10.98956","AT1G51100","CRR41","potassium/sodium hyperpolarization-activated cyclic nucleotide-gated channel protein","-","-","Both_sig"
"BraA03006568",-1.70866500102721,7.71171409366734,197.906211618509,7.41600562473811e-13,9.72732737778149e-11,"BraA03006568",-1.53962173816078,7.71171409366734,122.156446475067,9.95545054324553e-11,7.33707030434992e-09,"212.89877","251.13900"," 65.16561"," 86.37039","AT5G42310","AT5G42310","Pentatricopeptide repeat (PPR-like) superfamily protein","-","-","Both_sig"
"BraA08000221",-4.92220548549767,5.15907376336664,197.566310867192,7.55031256925315e-13,9.72994423640671e-11,"BraA08000221",-3.45890805274955,5.15907376336664,87.427712984435,2.43769392505825e-09,6.63934752290856e-08,"54.810485","38.193768"," 1.890745"," 3.491272","AT1G52191","AT1G52191","Thioesterase superfamily protein","-","-","Both_sig"
"BraA09000182",-2.17825613050687,7.4143026796677,197.553070292543,7.55559757671032e-13,9.72994423640671e-11,"BraA09000182",-1.67570337195603,7.4143026796677,90.9512274411351,1.68759068818706e-09,5.16783607627712e-08,"228.85159","206.80192"," 50.59717"," 64.70911","AT4G02260","RSH1","RELA/SPOT homolog 1","-","-","Both_sig"
"BraA04000964",-4.25117176724761,6.79609815171692,197.433639372924,7.60345070570537e-13,9.72994423640671e-11,"BraA04000964",-3.8801178075122,6.79609815171692,130.322750148055,5.2531611186672e-11,5.16130945526306e-09,"122.191543","133.244175","  6.566476","  9.034440","AT4G12830","AT4G12830","alpha/beta-Hydrolases superfamily protein","-","-","Both_sig"
"BraA06000926",-4.0029387098683,6.73986024147721,196.269366546608,8.08758264971859e-13,1.02660121698847e-10,"BraA06000926",-3.42464394445314,6.73986024147721,115.972499328462,1.65569117809532e-10,1.04242316572882e-08,"135.231244","147.612033","  8.626825"," 13.729045","AT1G51110","AT1G51110","Plastid-lipid associated protein PAP / fibrillin family protein","-","-","Both_sig"
"BraA03005774",-2.5085956582902,4.84133678369642,195.769568501052,8.30559444696108e-13,1.04584045276134e-10,"BraA03005774",-2.37803321263162,4.84133678369642,135.761120164322,3.49674864918963e-11,4.10737490583917e-09,"34.202426","34.561046"," 6.011794"," 6.629574","AT4G28030","AT4G28030","Acyl-CoA N-acyltransferases (NAT) superfamily protein","-","-","Both_sig"
"BraA08002073",-3.50121058388041,10.1268141593661,195.383395752485,8.47841392733613e-13,1.05912885092278e-10,"BraA08002073",-2.92970524098346,10.1268141593661,108.020029393112,3.29691736365892e-10,1.71265608263998e-08,"1510.2085","1306.9818"," 133.5072"," 171.5000","AT1G55480","ZKT","protein containing PDZ domain, a K-box domain, and a TPR region","-","-","Both_sig"
"BraA09000422",-2.58589292503474,6.1317367040649,194.76800593643,8.76193700342783e-13,1.08592825538546e-10,"BraA09000422",-2.21445039381324,6.1317367040649,110.923293004268,2.55172184082731e-10,1.4092667289341e-08,"92.44465","86.60770","15.32864","18.65677","AT5G47840","AMK2","adenosine monophosphate kinase","-","YES","Both_sig"
"BraA06004063",-2.63928368010929,6.86393152601881,194.227637911311,9.01939825445393e-13,1.10639800563829e-10,"BraA06004063",-2.66263456758865,6.86393152601881,148.920908577523,1.38030068876094e-11,2.38746514737333e-09,"128.88446","143.21671"," 20.74908"," 22.62732","AT5G20140","HBP5","SOUL heme-binding family protein","-","-","Both_sig"
"BraA04003312",-5.46576170223011,9.99995374768337,194.12816162149,9.06768378191484e-13,1.10639800563829e-10,"BraA04003312",-3.9760574375714,9.99995374768337,88.9874237976478,2.0684995738068e-09,5.97202074183988e-08,"1916.53509","1163.67342","  43.48459","  73.90049","AT2G46810","AT2G46810","basic helix-loop-helix (bHLH) DNA-binding superfamily protein","YES","-","Both_sig"
"BraA01001284",-3.82679480228923,7.32965484396594,192.700508513305,9.79248998360831e-13,1.18564455647688e-10,"BraA01001284",-3.70083556262666,7.32965484396594,136.950320187616,3.20498395254046e-11,3.88049595484514e-09,"249.46847","213.39236"," 17.60065"," 16.38553","AT4G21280","PSBQA","photosystem II subunit QA","-","-","Both_sig"
"BraA05003559",-3.42214857647464,5.59803143111614,192.128370330031,1.01004187477261e-12,1.21359229839091e-10,"BraA05003559",-3.5241144718343,5.59803143111614,151.599160835308,1.15247613103881e-11,2.18553907259649e-09,"75.572673","62.690771"," 7.176770"," 5.427682","AT3G15520","AT3G15520","Cyclophilin-like peptidyl-prolyl cis-trans isomerase family protein","-","-","Both_sig"
"BraA03003168",-3.58825889846132,7.32720860078294,191.821915398872,1.02696674346449e-12,1.22458004107054e-10,"BraA03003168",-3.58390389427985,7.32720860078294,143.38156659862,2.02290487738073e-11,2.93932099639909e-09,"235.22456","185.36092"," 19.57244"," 15.43239","AT4G01040","AT4G01040","Glycosyl hydrolase superfamily protein","-","-","Both_sig"
"BraA04000488",-3.61686475493648,8.04594926699116,191.511329309039,1.04443453950852e-12,1.23604508660633e-10,"BraA04000488",-3.42383847858896,8.04594926699116,131.52975654137,4.79349317677617e-11,4.89193143162478e-09,"355.36875","364.27313"," 29.07171"," 33.90050","AT3G55330","PPL1","PsbP-like protein 1","-","-","Both_sig"
"BraA02001698",-4.11648623545502,6.13907797634585,190.257814491835,1.11828546912978e-12,1.31356815553005e-10,"BraA02001698",-3.91806317445086,6.13907797634585,134.803142842518,3.75278608308886e-11,4.28035166288541e-09," 68.567645"," 78.801670","  3.974888","  5.214994","AT5G52030","AT5G52030","TraB family protein","-","-","Both_sig"
"BraA06000196",-2.93410214567219,8.85808195477422,189.925246714144,1.13881757944739e-12,1.31644755839378e-10,"BraA06000196",-2.88368949826875,8.85808195477422,138.409348380676,2.88261470201299e-11,3.62978843277476e-09,"560.29221","618.77635"," 73.34785"," 83.83227","AT5G45930","CHLI2","magnesium chelatase i2","-","-","Both_sig"
"BraA08000983",-3.14120529091976,8.07870582411689,189.88804805974,1.14113949405005e-12,1.31644755839378e-10,"BraA08000983",-3.09219465403558,8.07870582411689,138.972892263539,2.76768154392336e-11,3.56120850421190e-09,"343.53545","353.10500"," 39.01772"," 41.38795","AT5G40950","RPL27","ribosomal protein large subunit 27","-","-","Both_sig"
"BraA10000194",-3.34111595704904,4.9464396635821,189.8131861455,1.14582792566676e-12,1.31644755839378e-10,"BraA10000194",-3.20954397594218,4.9464396635821,135.267337151326,3.62626648273895e-11,4.16623609038766e-09,"42.846361","41.287900"," 4.271669"," 4.440641","AT1G03310","DBE1","debranching enzyme 1","-","-","Both_sig"
