"","logFC_WT","logCPM_WT","F_WT","PValue_WT","FDR_WT","Gene_ID","logFC_phyB","logCPM_phyB","F_phyB","PValue_phyB","FDR_phyB","WT.P_Avg_CPM","phyB.P_Avg_CPM","WT.D_Avg_CPM","phyB.D_Avg_CPM","A._thaliana_best_hit","Symbol","Description","TF","Leaf_development","group"
"BraA01000519",6.07053144608608,8.26908612176699,130.324687268494,5.25238611445732e-11,1.81299468073593e-09,"BraA01000519",6.05685420403129,8.26908612176699,97.7199906001999,8.58985271398907e-10,3.14428562135321e-08,"  18.03179","  15.56899","1213.45195","1037.97966","AT4G33150","AT4G33150","lysine-ketoglutarate reductase/saccharopine dehydrogenase bifunctional enzyme","-","-","Both_sig"
"BraA03004194",4.78917860829583,4.48308960906184,130.129919621865,5.33093401357319e-11,1.82410655160091e-09,"BraA03004194",4.37073993173334,4.48308960906184,87.3242821366393,2.46459111663715e-09,6.6727339683494e-08," 2.875199"," 2.948696","78.133201","61.693543","AT3G20250","PUM5","pumilio 5","-","-","Both_sig"
"BraA09004178",2.02686110617975,6.01195606880727,129.16788649712,5.73809100857664e-11,1.93399469967872e-09,"BraA09004178",2.24410198227013,6.01195606880727,117.703714520117,1.43268200536211e-10,9.31835320842959e-09," 35.10328"," 33.27570","143.25170","157.70953","AT1G24120","ARL1","ARG1-like 1","-","-","Both_sig"
"BraA03003709",5.14064445908297,4.47593795468156,128.566832694488,6.00953983067982e-11,2.00576013421691e-09,"BraA03003709",4.88902013052716,4.47593795468156,94.593400366809,1.16771427021813e-09,3.97831658295094e-08," 1.852363"," 3.041310","69.769135","90.568305","AT3G10985","SAG20","senescence associated gene 20","-","YES","Both_sig"
"BraA05002514",1.8411948756257,4.66974295756857,128.541968653123,6.02106538921894e-11,2.00576013421691e-09,"BraA05002514",1.95965423138675,4.66974295756857,109.750116368429,2.82815125538581e-10,1.5192867153506e-08,"16.49826","14.93304","59.04301","58.12330","AT3G22590","PHP","PLANT HOMOLOGOUS TO PARAFIBROMIN","-","-","Both_sig"
"BraA10002575",2.3403267689551,3.78190044627851,128.528163878885,6.02747486330748e-11,2.00576013421691e-09,"BraA10002575",1.79650435254818,3.78190044627851,60.5434408976099,6.43160425907566e-08,7.57168668944285e-07," 6.570146"," 8.877586","33.529869","30.835493","AT5G05080","UBC22","ubiquitin-conjugating enzyme 22","-","-","Both_sig"
"BraA05000394",2.11621736769057,4.84251574341857,127.63714527547,6.45727049903935e-11,2.12186717442337e-09,"BraA05000394",1.94212311504188,4.84251574341857,83.0120565863009,3.93154554817994e-09,9.16778176716329e-08,"14.89612","18.17796","64.83667","69.89613","AT1G54380","AT1G54380","spliceosome protein-like protein","-","-","Both_sig"
"BraA08002046",3.33073474685937,4.8208869253487,127.241205731394,6.65884340465079e-11,2.16213412759009e-09,"BraA08002046",2.73529637970091,4.8208869253487,69.0095646450621,2.06991262194084e-08,3.1509114767262e-07," 7.839845","10.425681","80.151819","69.553972","AT1G54290","AT1G54290","Translation initiation factor SUI1 family protein","-","-","Both_sig"
"BraA07000242",1.89890377556409,5.7826619833761,127.234664682078,6.6622303169072e-11,2.16213412759009e-09,"BraA07000242",1.95491430459947,5.7826619833761,101.371036709517,6.0619097123587e-10,2.4591355379517e-08," 32.88598"," 31.15717","122.78169","120.84957","AT2G18250","COAD","4-phosphopantetheine adenylyltransferase","-","YES","Both_sig"
"BraA08003995",1.62326321239685,7.08001531697405,127.083576697521,6.74098578481241e-11,2.17870875262726e-09,"BraA08003995",1.65634685155883,7.08001531697405,99.3534742761325,7.3400084785964e-10,2.78389719164114e-08," 86.90981"," 88.93695","267.75965","280.36992","AT1G03140","AT1G03140","splicing factor Prp18 family protein","-","-","Both_sig"
"BraA01000110",5.05562766779943,6.72713315361319,126.896910022253,6.83968625146743e-11,2.20607913110855e-09,"BraA01000110",5.17552778404653,6.72713315361319,99.1640588968471,7.47425514185701e-10,2.8144683237519e-08," 11.58099"," 10.00268","387.18044","361.65644","AT4G38060","AT4G38060","hypothetical protein","-","-","Both_sig"
"BraA10002966",1.99105489842792,6.16618494369115,126.585610521874,7.00779612627363e-11,2.25107573525606e-09,"BraA10002966",1.80973523222761,6.16618494369115,79.9600408447143,5.53627011534085e-09,1.18882526078397e-07," 39.70603"," 48.62463","158.00741","170.49309","AT5G04540","MTM2","Myotubularin-like phosphatases II superfamily","-","-","Both_sig"
"BraA02001604",1.93881936090381,7.14183285515054,126.482451999422,7.06449026104718e-11,2.2646655134192e-09,"BraA02001604",1.92257031703756,7.14183285515054,93.6677846474604,1.28086092138252e-09,4.24436861106545e-08," 77.99436"," 87.02981","299.39711","329.97487","AT5G53300","UBC10","ubiquitin-conjugating enzyme 10","-","-","Both_sig"
"BraA01001631",2.11025197137695,4.29508895007604,126.371240533276,7.12616873660986e-11,2.27517030252006e-09,"BraA01001631",1.73385568421249,4.29508895007604,67.070802916913,2.65778825346634e-08,3.77900515894852e-07,"10.100839","13.111633","43.684590","43.642022","AT4G24590","AT4G24590","RING finger protein","-","-","Both_sig"
"BraA06001007",2.05166736187977,3.79512220951706,126.237462469646,7.20113888364454e-11,2.28981668744576e-09,"BraA06001007",2.14038164429327,3.79512220951706,105.360999325536,4.1901062855604e-10,1.98163993763254e-08," 6.904843"," 7.388528","28.685313","32.594706","AT1G49590","AT1G49590","C2H2 and C2HC zinc fingers superfamily protein","-","-","Both_sig"
"BraA09000429",2.48865650406615,7.10606888114929,126.166657418746,7.24116487450311e-11,2.2910981583668e-09,"BraA09000429",2.42815025544573,7.10606888114929,90.7009143203734,1.73159950244147e-09,5.26260824919266e-08," 66.59569"," 60.90964","373.88007","327.86516","AT5G48160","OBE2","potyvirus VPg interacting protein (DUF1423)","-","-","Both_sig"
"BraA07001107",1.55618789211352,6.48865119769337,126.153134845932,7.24883661287589e-11,2.2910981583668e-09,"BraA07001107",1.92644689665681,6.48865119769337,142.244362087601,2.19150309605958e-11,3.07984452964087e-09," 64.29208"," 53.69559","189.17334","204.11062","AT1G28490","SYP61","syntaxin of plants 61","-","-","Both_sig"
"BraA09003573",2.53017020618135,4.40470226775047,125.945540362613,7.36772565508894e-11,2.31681245695286e-09,"BraA09003573",2.68096255346343,4.40470226775047,105.918548020244,3.98303929832276e-10,1.93286913089863e-08," 9.727896"," 7.755183","56.159050","49.800769","AT1G31830","PUT2","Amino acid permease family protein","-","-","Both_sig"
"BraA09004419",1.69835484453662,6.20710187854684,125.665030813584,7.53174990565994e-11,2.36154867559935e-09,"BraA09004419",1.72061759979408,6.20710187854684,97.182147687354,9.05054907526144e-10,3.23762823737761e-08," 45.96625"," 49.29784","149.40210","162.49600","AT3G50000","CKA2","casein kinase II, alpha chain 2","-","-","Both_sig"
"BraA04000569",1.76712823656171,6.83897768681243,125.451392565897,7.65933239577545e-11,2.38256703378469e-09,"BraA04000569",1.8159596644472,6.83897768681243,99.3673160962053,7.33030140607143e-10,2.78389719164114e-08," 71.57065"," 70.70269","243.76691","248.98937","AT3G54300","VAMP727","vesicle-associated membrane protein 727","-","-","Both_sig"
"BraA09005308",2.7418545433323,6.78469552957665,124.600244266896,8.19143695759677e-11,2.51331808406575e-09,"BraA09005308",3.09803343616035,6.78469552957665,116.322223670493,1.60776941977591e-10,1.020414946261e-08," 43.30814"," 40.30357","289.59567","345.19505","AT3G60190","DL1E","DYNAMIN-like 1E","-","-","Both_sig"
"BraA01001004",2.39642980916711,5.51147848220242,123.923320833411,8.64330201652806e-11,2.61901742529153e-09,"BraA01001004",2.54491272109754,5.51147848220242,104.495705641546,4.53498700006414e-10,2.05860552383987e-08," 21.84404"," 19.29182","115.13262","112.64289","AT4G17730","SYP23","syntaxin of plants 23","-","YES","Both_sig"
"BraA04002650",1.66883856325842,4.77202627870994,123.837747159628,8.70232600652777e-11,2.61901742529153e-09,"BraA04002650",1.91918667946937,4.77202627870994,122.131334232465,9.97559322160239e-11,7.33707030434992e-09,"17.31596","14.30886","55.04479","54.17415","AT2G36480","AT2G36480","pre-mRNA cleavage complex 2 Pcf11-like protein","-","-","Both_sig"
"BraA06004471",2.87371498849927,5.29247473534855,123.086718561652,9.23953383885567e-11,2.74396721931299e-09,"BraA06004471",2.43535582930269,5.29247473534855,69.3037055482002,1.99380875795757e-08,3.07069959395814e-07," 14.58993"," 15.52288","107.36998"," 84.06568","AT2G02370","AT2G02370","SNARE associated Golgi protein family","-","-","Both_sig"
"BraA01001803",2.31961322339861,4.8245438105418,123.055429072754,9.26268319181894e-11,2.74566164668983e-09,"BraA01001803",2.49683752696969,4.8245438105418,106.942424617472,3.63114577527165e-10,1.81516516677484e-08,"14.37751","13.49413","71.81821","76.24816","AT4G26400","AT4G26400","RING/U-box superfamily protein","-","-","Both_sig"
"BraA05004019",1.81497961297344,5.82118191774571,122.97638997754,9.32144087434681e-11,2.74755579329998e-09,"BraA05004019",2.02439817799462,5.82118191774571,113.804731291904,1.98963628224736e-10,1.17592574224148e-08," 34.97429"," 31.07039","123.20215","126.43477","AT3G10730","SUN2","SAD1/UNC-84 domain protein 2","-","-","Both_sig"
"BraA04001122",1.19645732820901,5.77127476184923,122.821929104264,9.4374392128935e-11,2.77654753665315e-09,"BraA04001122",1.34766018662182,5.77127476184923,116.941357187141,1.5265846119916e-10,9.72811408613272e-09," 40.81025"," 39.77404"," 93.45378","101.24502","AT5G37720","ALY4","ALWAYS EARLY 4","-","-","Both_sig"
"BraA01001016",2.09074322931763,4.01393092480036,122.489124310045,9.69273623058086e-11,2.84103665306039e-09,"BraA01001016",1.89140151190601,4.01393092480036,77.7858650399154,7.10983730884037e-09,1.41836298151011e-07," 9.206727"," 9.909108","39.059183","36.783465","AT4G17900","AT4G17900","PLATZ transcription factor family protein","-","-","Both_sig"
"BraA10002642",2.36889824442261,4.76654008616598,122.109319909352,9.9932874561615e-11,2.90747402144144e-09,"BraA10002642",2.57234440234798,4.76654008616598,107.785724515414,3.36663870114087e-10,1.73172853450841e-08,"13.33847","12.27559","68.96903","73.09366","AT5G05930","GC1","guanylyl cyclase 1","-","-","Both_sig"
"BraA07003782",4.51742542635153,3.26733767534992,121.636816549823,1.03814042937428e-10,2.99273449786653e-09,"BraA07003782",3.1962904601123,3.26733767534992,56.662420751533,1.12525374922957e-07,1.15084431532641e-06," 1.370075"," 3.312436","30.537072","30.503355","AT1G75540","BBX21","salt tolerance homolog2","YES","-","Both_sig"
"BraA06000263",1.64310466492476,5.36930734154813,121.540406432591,1.04625900252006e-10,3.00598398426415e-09,"BraA06000263",2.05796845628545,5.36930734154813,140.405094472564,2.4973813442297e-11,3.30325902169541e-09,"27.52006","23.00465","86.00990","95.81481","AT5G45190","AT5G45190","Cyclin family protein","-","YES","Both_sig"
"BraA07000012",2.65889632338179,5.73784109703752,121.536894338353,1.04655605042996e-10,3.00598398426415e-09,"BraA07000012",2.43944382941948,5.73784109703752,78.5350852666175,6.5186239954906e-09,1.33329010748713e-07," 22.57336"," 21.89270","142.78932","118.83164","AT2G20740","AT2G20740","Tetraspanin family protein","-","-","Both_sig"
"BraA03002867",1.63291426027926,4.34466467904146,121.055486312853,1.08815298001727e-10,3.08741187029875e-09,"BraA03002867",1.43901262550992,4.34466467904146,72.7631757397603,1.29477830553679e-08,2.23860410118252e-07,"11.67642","13.70927","36.26767","37.19784","AT4G10170","AT4G10170","SNARE-like superfamily protein","-","-","Both_sig"
"BraA10003068",4.56674931194017,5.25192723027491,120.74596099925,1.11584463178924e-10,3.14756173913308e-09,"BraA10003068",2.45325787662606,5.25192723027491,32.6845535164066,7.73667744198995e-06,3.460508750694e-05,"  5.435176"," 16.558034","130.508163"," 90.708566","AT5G03230","AT5G03230","senescence regulator (Protein of unknown function, DUF584)","-","-","Both_sig"
"BraA01003715",1.98837375365931,3.79588819378979,120.0609570901,1.17988902415582e-10,3.27538857852074e-09,"BraA01003715",2.13575528524686,3.79588819378979,104.16179067817,4.67622005247512e-10,2.08509075427644e-08," 8.274740"," 6.423478","32.655265","28.281897","AT5G57030","LUT2","Lycopene beta/epsilon cyclase protein","-","YES","Both_sig"
"BraA08003167",2.96872948366235,3.12534429821024,119.818877036568,1.20346820813559e-10,3.33496295705179e-09,"BraA08003167",3.14092580994048,3.12534429821024,100.537552649793,6.5579467658775e-10,2.5657674020122e-08," 3.447257"," 2.703964","27.193037","23.940400","AT1G76460","AT1G76460","RNA-binding (RRM/RBD/RNP motifs) family protein","-","-","Both_sig"
"BraA01004605",1.6985707186261,5.05208355901189,119.48777585317,1.23655084888787e-10,3.39514235619732e-09,"BraA01004605",1.50131800616432,5.05208355901189,71.7174881473282,1.4727643661568e-08,2.45564736475721e-07,"20.34373","22.41173","66.05845","63.49046","AT3G04600","AT3G04600","Nucleotidylyl transferase superfamily protein","-","-","Both_sig"
"BraA08002778",2.18245044882059,5.15256324087675,119.485160266301,1.23681609089767e-10,3.39514235619732e-09,"BraA08002778",2.22259898793743,5.15256324087675,93.9821751783976,1.24114809872402e-09,4.16538828868148e-08,"17.61321","20.04637","80.40679","93.59781","AT1G29350","AT1G29350","RNA polymerase II degradation factor-like protein (DUF1296)","-","-","Both_sig"
"BraA01000462",2.59616528113911,5.17232931907992,119.472243318269,1.23812688212024e-10,3.39514235619732e-09,"BraA01000462",2.33773986049381,5.17232931907992,74.9600639017959,9.92349244033722e-09,1.83328369731113e-07,"15.59400","16.54910","94.40795","83.73140","AT4G33790","CER4","Jojoba acyl CoA reductase-related male sterility protein","-","-","Both_sig"
"BraA09001507",1.69014868115257,5.29805893821514,119.397418663193,1.24574971784945e-10,3.40467253035476e-09,"BraA09001507",1.81436162184555,5.29805893821514,103.429702583627,5.00287520828862e-10,2.18736821606841e-08,"24.33272","24.40735","78.67341","85.86965","AT1G58030","CAT2","cationic amino acid transporter 2","-","-","Both_sig"
"BraA05003382",2.17036438692638,6.25495577160391,119.135438606999,1.27284354359594e-10,3.46019989226254e-09,"BraA05003382",1.58101570400689,6.25495577160391,49.5675035430758,3.37495696221775e-07,2.76244527224687e-06," 38.11339"," 49.97155","171.88470","149.54387","AT3G17820","GLN1.3","glutamine synthetase 1.3","-","-","Both_sig"
"BraA07003495",2.21511847777857,4.82819409424005,119.010195787966,1.28602164604048e-10,3.48966121233022e-09,"BraA07003495",2.565898147648,4.82819409424005,118.257343057945,1.36842716959064e-10,9.12671341074432e-09,"15.36392","12.66976","70.79896","75.08451","AT1G71840","AT1G71840","transducin family protein / WD-40 repeat family protein","-","-","Both_sig"
"BraA09001972",1.43519488936566,6.72295527627631,118.969531575416,1.29033216364434e-10,3.48966121233022e-09,"BraA09001972",1.81866600962293,6.72295527627631,140.718092855147,2.44221225349386e-11,3.29779991980488e-09," 70.76840"," 66.21053","191.45400","233.57052","AT1G56290","AT1G56290","CwfJ-like family protein","-","-","Both_sig"
"BraA03000503",3.88576571079793,7.61820441753417,118.648840295112,1.32488138071522e-10,3.57695247555017e-09,"BraA03000503",3.85612189053959,7.61820441753417,88.0721534120166,2.27712580082054e-09,6.38894119517208e-08," 45.71588"," 42.62385","676.39083","617.50469","AT5G11520","ASP3","aspartate aminotransferase 3","-","YES","Both_sig"
"BraA04000473",1.79647415047132,7.63067932600217,118.156406788484,1.37990460858503e-10,3.71276898104757e-09,"BraA04000473",1.75151472739573,7.63067932600217,84.6433150478619,3.28757200341628e-09,8.08537239590192e-08,"119.4612","127.3720","415.0532","428.9135","AT3G55460","SCL30","SC35-like splicing factor 30","-","-","Both_sig"
"BraA09000054",2.28704429481542,5.0620765592637,118.128409783575,1.38310663495e-10,3.71503386247663e-09,"BraA09000054",2.34019379601574,5.0620765592637,93.7539748422801,1.26983808908625e-09,4.23257781916403e-08,"15.21451","16.03825","74.51036","81.21752","AT4G00720","SK32","shaggy-like protein kinase 32","-","-","Both_sig"
"BraA01003480",1.59619612794283,4.6142773876485,117.8664802394,1.41345762137071e-10,3.76969051792245e-09,"BraA01003480",1.25979946060995,4.6142773876485,57.0583793222581,1.06149965462521e-07,1.10429640210184e-06,"14.95684","17.91675","45.18178","42.92392","AT3G21175","ZML1","ZIM-like 1","YES","-","Both_sig"
"BraA08003664",9.38824500353229,6.347967925449,117.222522817767,1.49119622978748e-10,3.92498806970818e-09,"BraA08003664",9.8989016191083,6.347967925449,95.749374055144,1.04140854768468e-09,3.61296463376226e-08,"  0.4455836","  0.3469957","318.6529569","327.9704437","AT1G10070","BCAT-2","branched-chain amino acid transaminase 2","-","-","Both_sig"
"BraA04001431",1.35051843571718,5.11093561224844,117.08672750929,1.5081753037844e-10,3.94986344119241e-09,"BraA04001431",1.32952196372364,5.11093561224844,86.4848670339612,2.69519275642287e-09,7.08219265210284e-08,"22.67260","26.22816","57.78133","65.92836","AT5G42080","DL1","dynamin-like protein","-","-","Both_sig"
"BraA09004695",1.83222237069893,5.53870984500409,117.042471594279,1.51375409171757e-10,3.95736685586432e-09,"BraA09004695",2.25604608925747,5.53870984500409,130.176215967514,5.31214823222754e-11,5.16130945526306e-09," 28.69822"," 23.91559","102.28377","114.29835","AT3G53030","SRPK4","ser/arg-rich protein kinase 4","-","-","Both_sig"
"BraA03001744",1.81100532074741,4.59434286790376,117.024161630541,1.51606875100774e-10,3.95736685586432e-09,"BraA03001744",1.78229877658868,4.59434286790376,86.1905697606206,2.78150665122668e-09,7.2576669729244e-08,"15.27336","13.87335","53.42998","47.77902","AT2G31130","AT2G31130","hypothetical protein","-","-","Both_sig"
