"","logFC_WT","logCPM_WT","F_WT","PValue_WT","FDR_WT","Gene_ID","logFC_phyB","logCPM_phyB","F_phyB","PValue_phyB","FDR_phyB","WT.P_Avg_CPM","phyB.P_Avg_CPM","WT.D_Avg_CPM","phyB.D_Avg_CPM","A._thaliana_best_hit","Symbol","Description","TF","Leaf_development","group"
"BraA09004169",-1.67317436707133,5.33147194540051,11.0957391047664,0.00287785716070194,0.00533916451077895,"BraA09004169",-1.46253706022571,5.33147194540051,6.50025664398075,0.0178398574379103,0.0292316631347811,"63.78129","58.42723","20.11063","21.12467","AT1G27210","AT1G27210","ARM repeat superfamily protein","-","-","WT_sig"
"BraA10001573",-2.31898998779113,4.78110146839344,11.0865597353569,0.00288747177231337,0.00535573953525954,"BraA10001573",-2.25631528836562,4.78110146839344,7.9624747897765,0.00961731967940483,0.01690225678359,"42.585939","33.449015"," 8.609863"," 6.960722","AT5G60670","AT5G60670","Ribosomal protein L11 family protein","-","-","WT_sig"
"BraA09000654",-1.18211848735071,8.89321831873996,11.0647700546492,0.00291043583153697,0.0053924601964818,"BraA09000654",0.577077789041653,8.89321831873996,2.01977598716905,0.168548833576327,0.216497359269739,"796.8315","446.8150","351.1554","666.5015","AT5G24490","AT5G24490","30S ribosomal protein","-","YES","WT_sig"
"BraA09001392",-1.17137940999493,3.44563499221153,11.0270127896007,0.00295070327988455,0.00545758750004499,"BraA09001392",-0.798565308246591,3.44563499221153,4.16770328585732,0.0527190775811902,0.0770114414039845,"10.585179","14.353383"," 4.740377"," 8.209073","AT1G63300","AT1G63300","Myosin heavy chain-related protein","-","-","WT_sig"
"BraA01001894",-1.44192691723596,3.8867006701711,10.9581402394892,0.00302573607634859,0.00558128276593541,"BraA01001894",-1.1217847527951,3.8867006701711,5.20254766647036,0.032041314264666,0.0494247634776404,"20.704187","19.290766"," 7.787341"," 8.841324","AT4G27240","AT4G27240","zinc finger (C2H2 type) family protein","YES","-","WT_sig"
"BraA05002326",-1.33012101986023,8.21386109112056,10.9106940052276,0.00307864146259728,0.0056722248181296,"BraA05002326",-1.17684001336543,8.21386109112056,6.4572773382091,0.0181782754013468,0.0297490179681014,"343.3520","287.1228","136.7539","126.9772","AT1G32900","GBSS1","UDP-Glycosyltransferase superfamily protein","-","-","WT_sig"
"BraA07000782",-1.0156024140643,3.30486279591463,10.8154206707411,0.0031879651057854,0.00585445931222287,"BraA07000782",-0.847678344455455,3.30486279591463,5.92845440327649,0.0229815598637414,0.0367761033199766,"11.368594","13.513651"," 5.624784"," 7.490853","AT3G24630","TRM34","hypothetical protein","-","-","WT_sig"
"BraA01000842",-2.43678985183374,3.77659374618116,10.8088214043377,0.00319569363493549,0.00586386311656384,"BraA01000842",-0.450815823645612,3.77659374618116,0.31589254350757,0.579470228881803,0.634450570575931,"16.620753"," 9.912273"," 3.001301"," 7.181037","AT4G29905","AT4G29905","hypothetical protein","-","-","WT_sig"
"BraA08001853",-1.25855177363722,5.49752479513072,10.8060030769084,0.00319900048827304,0.00586924672868839,"BraA08001853",-0.989714041138609,5.49752479513072,5.1225921499985,0.0332625590870927,0.0510982510278001,"59.95887","56.10106","25.03844","28.22648","AT5G10360","EMB3010","Ribosomal protein S6e","-","YES","WT_sig"
"BraA03003379",-2.28314809625844,3.78220728729121,10.7996717551833,0.00320644295874742,0.00588015987075432,"BraA03003379",-0.814825563264033,3.78220728729121,1.18550662131384,0.287405678551165,0.345642220384729,"14.756537","14.731386"," 3.047953"," 8.468379","AT3G04720","PR4","pathogenesis-related 4","-","-","WT_sig"
"BraA03004646",-3.33799447281343,2.83570479394785,10.7359344427553,0.00328243248741301,0.00600063732309882,"BraA03004646",-3.52286414025325,2.83570479394785,9.122005610727,0.00605050189479877,0.0111496421070385," 6.7997406"," 7.0377503"," 0.7347827"," 0.5924828","AT5G23010","MAM1","methylthioalkylmalate synthase 1","-","YES","WT_sig"
"BraA03005661",-1.13335806424401,5.22857766175019,10.6402807332925,0.00340020375611686,0.00619578688600132,"BraA03005661",-1.07264975960607,5.22857766175019,7.28383373721169,0.012747480811906,0.021635254256998,"42.60022","45.79955","19.36290","21.73910","AT4G26300","emb1027","Arginyl-tRNA synthetase, class Ic","-","YES","WT_sig"
"BraA03001159",-1.07962585209364,4.98937911263222,10.6267013102329,0.00341729530513813,0.00622476890439465,"BraA03001159",-0.582558669765546,4.98937911263222,2.36472706625611,0.137617189429127,0.180884723308096,"45.62999","31.21184","21.64580","20.83835","AT5G60030","AT5G60030","hypothetical protein","-","-","WT_sig"
"BraA10000893",-1.13959846411717,4.37253725225051,10.5304898499467,0.00354112260244877,0.00643468826628303,"BraA10000893",-0.642016986884349,4.37253725225051,2.59193504807336,0.120916321296985,0.161242352722348,"21.351625","18.507844"," 9.751268","11.839786","AT5G53050","AT5G53050","alpha/beta-Hydrolases superfamily protein","-","-","WT_sig"
"BraA09001018",-1.58222852925835,5.68628903709536,10.5200461090887,0.00355485729479496,0.00645740955800031,"BraA09001018",-1.72421523629478,5.68628903709536,9.29191615751541,0.00566328928691457,0.0105056185475587,"78.74082","59.95033","26.35470","18.14162","AT5G66540","AT5G66540","U3 small nucleolar ribonucleoprotein","-","-","WT_sig"
"BraA01000037",-10.9024775658643,3.20021735374773,11.1884718027629,0.00355636386354097,0.00645940078607604,"BraA01000037",-9.56799522563128,3.20021735374773,6.23834209306186,0.0222804020855655,0.0357814027983676,"23.524685"," 9.211197"," 0.000000"," 0.000000","AT4G39250","RL1","RAD-like 1","YES","-","WT_sig"
"BraA03004858",-1.52872768669235,4.89180156467365,10.4160072838717,0.00369491509121165,0.0066863604892701,"BraA03004858",-1.17282275077444,4.89180156467365,4.70544253207701,0.0405435856323355,0.0608521062127359,"37.93033","31.70254","13.01579","14.05995","AT3G51550","FER","Malectin/receptor-like protein kinase family protein","-","YES","WT_sig"
"BraA03003355",-1.89653614087178,3.47146092979843,10.406992695473,0.00370733251328794,0.0067080599792105,"BraA03003355",-1.74203684884507,3.47146092979843,7.05499651763313,0.0140447555291125,0.0236104295661893,"11.769652","14.701505"," 3.129936"," 4.358542","AT5G18380","AT5G18380","Ribosomal protein S5 domain 2-like superfamily protein","-","-","WT_sig"
"BraA01003347",-1.08436984617008,5.05852016949762,10.3904327166727,0.00373026298966471,0.00674412353059068,"BraA01003347",-0.0266908227911232,5.05852016949762,0.00488944432732258,0.944852205821519,0.954065545267559,"37.59922","25.79009","17.85371","25.30007","AT3G55760","AT3G55760","hypothetical protein","-","-","WT_sig"
"BraSca001099",-1.83247517724723,2.94937113506583,10.379670001834,0.00374524940990641,0.00676810857771835,"BraSca001099",-1.56732092823133,2.94937113506583,6.08966186560296,0.0213823953582167,0.0344305783057116," 9.643515","10.476637"," 2.733324"," 3.523963","AT2G32060","AT2G32060","Ribosomal protein L7Ae/L30e/S12e/Gadd45 family protein","-","-","WT_sig"
"BraA07001255",-1.60342309403573,4.64719599174729,10.3055907550464,0.00385020924027665,0.00694104838414323,"BraA07001255",-1.46448096964503,4.64719599174729,6.4301995127316,0.0183951391719669,0.0300570425170516,"25.716835","17.415551"," 8.563155"," 6.311076","AT1G26130","AT1G26130","ATPase E1-E2 type family protein / haloacid dehalogenase-like hydrolase family protein","-","-","WT_sig"
"BraA05000291",-1.36871466939924,4.09100766965709,10.2977029482415,0.0038615738305949,0.00695914496147971,"BraA05000291",0.486477937781111,4.09100766965709,1.01690740126789,0.323643454703326,0.383624367575145,"23.395225","10.990192"," 9.151868","15.441336","AT2G41180","SIB2","VQ motif-containing protein","-","-","WT_sig"
"BraA10002405",-1.15268255949878,4.72324625768768,10.2764886679067,0.00389232189108201,0.00701054429175316,"BraA10002405",-0.660115790755637,4.72324625768768,2.59237217735532,0.120886576243811,0.161223073214505,"36.85990","25.68110","16.60227","16.22919","AT5G11880","AT5G11880","Pyridoxal-dependent decarboxylase family protein","-","-","WT_sig"
"BraA04003048",-1.1402535852794,7.01723198226544,10.1919976503884,0.00401747567817279,0.00722108794957631,"BraA04003048",-0.689193343470932,7.01723198226544,2.84704038421297,0.104927026288874,0.141788409494066,"164.96030","153.86084"," 74.74698"," 95.42750","AT1G50840","POLGAMMA2","polymerase gamma 2","-","-","WT_sig"
"BraA02004206",-1.4037317500696,3.68490696854332,10.0978980489792,0.00416208234299564,0.00746140957616758,"BraA02004206",-1.20847868338354,3.68490696854332,5.89114040427511,0.0233703954687601,0.0373413891664079,"15.907708","16.746857"," 6.007996"," 7.227553","AT5G23740","RPS11-BETA","ribosomal protein S11-beta","-","-","WT_sig"
"BraA06002720",-1.84056978478303,2.6556401659581,10.082805280962,0.00418580296480735,0.00750051669695671,"BraA06002720",-1.64628782688819,2.6556401659581,6.07399596055539,0.0215322405211697,0.0346435107638976," 8.464461"," 5.773343"," 2.463861"," 1.840895","AT3G44350","NAC061","NAC domain containing protein 61","YES","-","WT_sig"
"BraSca000943",-1.39357833754258,3.16724969793553,10.0714304365882,0.00420377831527794,0.00753186917273475,"BraSca000943",-1.47264539311814,3.16724969793553,8.56127896791856,0.00754996574823782,0.0136233475727689,"10.760429","10.643452"," 3.991756"," 3.829235","AT4G33760","AT4G33760","tRNA synthetase class II (D, K and N) family protein","-","-","WT_sig"
"BraA06003512",-0.987924927302494,6.37861351457,10.0702551357693,0.00420564043291517,0.00753434787321702,"BraA06003512",-1.01617949044503,6.37861351457,8.01867734613864,0.00939891612594874,0.0165609470303854," 98.67673"," 96.24526"," 49.65368"," 47.58906","AT5G23310","FSD3","Fe superoxide dismutase 3","-","-","WT_sig"
"BraA02001211",-1.56074635748479,3.18830929563261,10.0515695023855,0.0042353673936597,0.0075824252475209,"BraA02001211",-0.227254230507888,3.18830929563261,0.17080925913858,0.683184113259808,0.729285630904551,"13.422065"," 9.457548"," 4.556997"," 8.089330","AT5G59080","AT5G59080","hypothetical protein","-","-","WT_sig"
"BraA07002997",-1.53975984675986,4.85302158731932,9.94590460541151,0.0044078684930178,0.0078582669942903,"BraA07002997",-1.53477499990586,4.85302158731932,7.53153935164804,0.0114905936450508,0.0197641726557861,"27.432354","29.251482"," 9.538881","10.107788","AT4G26690","SHV3","PLC-like phosphodiesterase family protein","-","-","WT_sig"
"BraA09005746",-1.54816237591704,2.92576711959097,9.90649898761725,0.00447416113995431,0.00796553515924453,"BraA09005746",-1.40272384407744,2.92576711959097,6.2214811445614,0.0201664531237716,0.0326799106525445,"10.745334"," 8.396207"," 3.631762"," 3.152168","AT2G23350","PAB4","poly(A) binding protein 4","-","-","WT_sig"
"BraA01000847",-1.09078897792764,4.1215696974121,9.89477776705196,0.00449409049636877,0.00799468630344083,"BraA01000847",-0.598688810073595,4.1215696974121,2.33630588852604,0.139893184653149,0.183585019713237,"19.631552","22.145080"," 9.151705","14.614505","AT4G29840","MTO2","Pyridoxal-5'-phosphate-dependent enzyme family protein","-","-","WT_sig"
"BraA02001831",-6.01545902248611,2.25278903481535,9.82448797841382,0.00461566610111415,0.00819521538990826,"BraA02001831",-4.67879405340091,2.25278903481535,6.59232264699302,0.0171381951161741,0.0281758085574035," 2.31028739"," 2.79010377"," 0.02185446"," 0.10657073","AT1G65480","FT","PEBP (phosphatidylethanolamine-binding protein) family protein","-","YES","WT_sig"
"BraA06004413",-1.11943827086482,4.49456872636885,9.81171339826786,0.00463814675829508,0.00823297178146509,"BraA06004413",-1.06674652132798,4.49456872636885,6.81520598739739,0.0155628291263062,0.0258695670554503,"26.63025","26.13491","12.21751","12.49107","AT2G03640","AT2G03640","Nuclear transport factor 2 (NTF2) family protein with RNA binding (RRM-RBD-RNP motifs) domain-containing protein","-","-","WT_sig"
"BraA01003744",-1.05358660075473,6.41528398498162,9.78774129520821,0.00468065788353597,0.00829750592261022,"BraA01003744",0.181753409580109,6.41528398498162,0.224314072851418,0.6401933766563,0.689992039754188,"121.15511"," 89.92415"," 58.35246","101.95384","AT3G18390","EMB1865","CRS1 / YhbY (CRM) domain-containing protein","-","-","WT_sig"
"BraA10002793",-1.37750601629833,3.77813812424192,9.77140947051749,0.00470986496451266,0.00834458290650938,"BraA10002793",-0.736198846902282,3.77813812424192,2.26900958450778,0.145463507182203,0.190055250522776,"13.936204","16.528697"," 5.470428"," 9.862887","AT5G07080","AT5G07080","HXXXD-type acyl-transferase family protein","-","-","WT_sig"
"BraA09005733",-1.81002209981056,4.6291221297806,9.75901437320582,0.00473216533364229,0.00838126278288845,"BraA09005733",0.242771106216792,4.6291221297806,0.141002965469337,0.710693171183985,0.753642155523542,"33.47205","17.37931"," 9.34459","20.55794","AT2G23600","ACL","acetone-cyanohydrin lyase","-","-","WT_sig"
"BraA06002227",-1.7169089472067,6.56404263209514,9.74299428708642,0.00476115942493093,0.00842313693923938,"BraA06002227",-0.0506972114358545,6.56404263209514,0.00669284405728189,0.935498810707856,0.946564109060276,"186.96232"," 61.57201"," 56.71198"," 59.47207","AT1G20620","CAT3","catalase 3","-","YES","WT_sig"
"BraA05004623",-1.55848597280472,2.8946950560155,9.71713504670596,0.00480837335939072,0.00849711425584484,"BraA05004623",-0.36289530575906,2.8946950560155,0.424146461199114,0.521266762241724,0.58004516349839,"11.280682"," 8.823334"," 3.815097"," 6.833940","AT3G02850","SKOR","STELAR K  outward rectifier","-","-","WT_sig"
"BraA07000829",-1.71792616005624,4.74750473609274,9.6771171836985,0.00488245464622138,0.00860773254161341,"BraA07000829",-0.30749980694605,4.74750473609274,0.238743466582583,0.629696390445869,0.68054251480486,"41.72002","13.05200","12.87199","10.56224","AT3G23930","AT3G23930","troponin T, skeletal protein","-","-","WT_sig"
"BraA06001026",-1.21475192664152,5.8526802733535,9.65791585290686,0.00491844442284644,0.00866535876601779,"BraA06001026",-0.927500191832587,5.8526802733535,4.307342245901,0.0492018244900477,0.0724178714674911,"80.70850","72.78437","34.71653","38.24085","AT1G49760","PAB8","poly(A) binding protein 8","-","-","WT_sig"
"BraA01004619",-1.21192338120082,3.21341062109392,9.6420209902241,0.00494845718628208,0.00871238435258164,"BraA01004619",-1.36298899878314,3.21341062109392,9.36664748735247,0.00550167579424598,0.0102347685854428,"10.625900","11.497432"," 4.553011"," 4.451701","AT5G18380","AT5G18380","Ribosomal protein S5 domain 2-like superfamily protein","-","-","WT_sig"
"BraA07000187",-2.45690581814611,2.43612273553046,9.63977289178744,0.00495271826634057,0.00871793620131967,"BraA07000187",-2.59928916641236,2.43612273553046,8.33360669436757,0.00827189258574571,0.0147668809458589,"8.413639","8.720024","1.561789","1.412888","AT2G18890","AT2G18890","Protein kinase superfamily protein","-","-","WT_sig"
"BraA07001445",-2.0736452297737,3.55865521079165,9.63898100139792,0.00495422018691142,0.00871960480174278,"BraA07001445",-1.40186826531139,3.55865521079165,3.56900972250166,0.0714147660278672,0.100732002623768,"20.316117","18.441706"," 4.952545"," 6.915340","AT1G22380","UGT85A3","UDP-glucosyl transferase 85A3","-","-","WT_sig"
"BraA03002195",-1.7336866362455,2.62657632604582,9.57353467346895,0.00508009348664924,0.00892119507752528,"BraA03002195",-1.75354291427556,2.62657632604582,7.62926264997992,0.0110329214571666,0.0190732620677852,"8.056265","8.269355","2.427279","2.418195","AT2G39390","AT2G39390","Ribosomal L29 family protein","-","-","WT_sig"
"BraA08001264",-1.4674911659984,4.48548570939544,9.56711189615129,0.00509263445675906,0.00894022600372379,"BraA08001264",-0.846348026682834,4.48548570939544,2.43101109280812,0.132477779246709,0.174903560253582,"27.597421","16.846175"," 9.998502"," 9.369636","AT1G56340","CRT1a","calreticulin 1a","-","YES","WT_sig"
"BraA09001884",-1.68157547452964,2.75454066534125,9.54450126331463,0.00513705474461187,0.00901117147890235,"BraA09001884",-1.83410516453971,2.75454066534125,8.55830870741945,0.00755892517083359,0.0136348249127803," 7.739425"," 8.203356"," 2.327077"," 2.284192","AT1G58370","RXF12","glycosyl hydrolase family 10 protein / carbohydrate-binding domain-containing protein","-","-","WT_sig"
"BraA09004324",-1.32110007392917,3.75508632337964,9.36677481879733,0.00550140478995904,0.00957983310033801,"BraA09004324",-0.120519320874794,3.75508632337964,0.062143852489339,0.805330166718979,0.836527210727693,"20.600664","16.788465"," 8.298431","15.417132","AT1G22650","A/N-InvD","Plant neutral invertase family protein","-","-","WT_sig"
"BraA04003095",-1.32411933583271,5.8629259064318,9.36252900141968,0.00551044923666293,0.00959345990322691,"BraA04003095",-0.653408762768531,5.8629259064318,1.77386924833467,0.195825801776591,0.247018602337197,"65.77270","63.51453","26.29207","40.35593","AT2G43020","PAO2","polyamine oxidase 2","-","-","WT_sig"
"BraA06000838",-5.9164265082039,3.07747922587635,9.33695491009713,0.00556527396607453,0.00967927206917272,"BraA06000838",-5.60320792984238,3.07747922587635,6.94283250322515,0.0147334153503141,0.024653299354243," 2.11237506"," 2.10878362"," 0.02185446"," 0.02810561","AT1G52410","TSA1","TSK-associating protein 1","-","-","WT_sig"
"BraA04002504",-1.4952513397418,3.62719063301787,9.30982373090778,0.00562409269709084,0.00977185330082899,"BraA04002504",-1.02265879999236,3.62719063301787,3.58393699745602,0.0708651547721811,0.100064370334093,"12.542145","16.856776"," 4.593229"," 8.303763","AT2G34340","AT2G34340","senescence regulator (Protein of unknown function, DUF584)","-","-","WT_sig"
"BraA07002720",-1.26701111101962,4.20856865491761,9.24483914824284,0.00576777212728281,0.00999124049399937,"BraA07002720",-1.32976824294038,4.20856865491761,7.74221396941765,0.0105288333800958,0.0182998937061294,"22.700369","22.234051"," 9.385611"," 8.856906","AT1G17880","BTF3","basic transcription factor 3","-","-","WT_sig"
