"","logFC","logCPM","F","PValue","FDR","Gene_ID","A._thaliana_best_hit","Symbol","Description","TF","Leaf_development"
"BraA02000750",4.60144503687361,7.25533368090883,140.576935404398,5.02642366039933e-10,2.78216659654516e-08,"BraA02000750","AT5G17170","ENH1","rubredoxin family protein","-","YES"
"BraA03003901",3.37038683490468,8.56755135920914,140.534243395736,5.03887569913174e-10,2.78216659654516e-08,"BraA03003901","AT3G14415","GOX2","Aldolase-type TIM barrel family protein","-","-"
"BraA01003240",3.29813994131916,4.00964079029332,139.597601432759,5.32086601158363e-10,2.89549930509526e-08,"BraA01003240","AT3G24190","AT3G24190","Protein kinase superfamily protein","-","-"
"BraSca000048",7.10159461352556,9.82698117774886,139.25483406555,5.42840155542209e-10,2.93219442607968e-08,"BraSca000048","AT1G62180","42462","5'adenylylphosphosulfate reductase 2","-","-"
"BraA01001067",3.75206464661916,9.6682141551036,139.215070241604,5.44103185317277e-10,2.93219442607968e-08,"BraA01001067","AT4G18480","CHLI1","P-loop containing nucleoside triphosphate hydrolases superfamily protein","-","-"
"BraA04002248",4.67545135644239,6.68448963479138,138.145411605676,5.79333348954568e-10,3.09030155225392e-08,"BraA04002248","AT2G30860","GSTF9","glutathione S-transferase PHI 9","-","-"
"BraA08001833",-4.06564752205549,5.10131720227602,138.04976431303,5.82604817500472e-10,3.09706735299045e-08,"BraA08001833","AT4G32150","VAMP711","vesicle-associated membrane protein 711","-","-"
"BraA03000034",3.87148787049773,4.60825588430958,137.993523756811,5.84538004472652e-10,3.09706735299045e-08,"BraA03000034","AT5G01500","TAAC","thylakoid ATP/ADP carrier","-","-"
"BraA05003586",4.077827380083,5.10328041669346,137.805558001881,5.91050872259361e-10,3.12106594827963e-08,"BraA05003586","AT3G15354","SPA3","SPA1-related 3","-","YES"
"BraA06003957",3.71490731484908,7.39319943985227,137.633069905561,5.97098344319721e-10,3.14245469773081e-08,"BraA06003957","AT5G49030","OVA2","tRNA synthetase class I (I, L, M and V) family protein","-","-"
"BraA01001284",3.448810222269,7.33659120514876,137.539343181683,6.00413186539361e-10,3.14936730112779e-08,"BraA01001284","AT4G21280","PSBQA","photosystem II subunit QA","-","-"
"BraA07003294",9.93854848237956,5.96950718223303,136.653072571245,6.32787418541278e-10,3.24349928930474e-08,"BraA07003294","AT1G69530","EXPA1","expansin A1","-","YES"
"BraA03002964",3.40811407608705,6.04002207676619,136.366370241961,6.43671197315061e-10,3.27010672949638e-08,"BraA03002964","AT4G04020","FIB","fibrillin","-","YES"
"BraA01004546",3.76207886902794,4.4528179963804,136.218463503447,6.49367108620449e-10,3.28567228979144e-08,"BraA01004546","AT3G06350","MEE32","dehydroquinate dehydratase, putative / shikimate dehydrogenase","-","-"
"BraA07003042",4.49338511979688,5.16452864000545,134.804750615375,7.06722657822277e-10,3.47825000887771e-08,"BraA07003042","AT1G66130","AT1G66130","NAD(P)-binding Rossmann-fold superfamily protein","-","-"
"BraA03002984",3.60257586511121,10.9053981071141,134.742300648784,7.09382853610507e-10,3.47825000887771e-08,"BraA03002984","AT4G04640","ATPC1","ATPase, F1 complex, gamma subunit protein","-","YES"
"BraSca000338",3.37441373500943,8.52483627721946,134.452750957008,7.2186289574321e-10,3.51679087536073e-08,"BraSca000338","AT5G49740","FRO7","ferric reduction oxidase 7","-","-"
"BraA02000746",3.47179065556667,6.40354114760262,134.231027880015,7.31584220655208e-10,3.54221824499395e-08,"BraA02000746","AT5G17050","UGT78D2","UDP-glucosyl transferase 78D2","-","-"
"BraA10001988",3.00661124549431,8.38063785725475,134.00035474698,7.41852367803856e-10,3.5809168281477e-08,"BraA10001988","AT5G17710","EMB1241","Co-chaperone GrpE family protein","-","-"
"BraA05004187",3.18941095761175,6.99138515855502,133.364237196351,7.71006432307154e-10,3.68421047663368e-08,"BraA05004187","AT3G08740","AT3G08740","elongation factor P (EF-P) family protein","-","-"
"BraA03004576",3.96207144792933,5.7641705605367,133.265989573965,7.75621535938905e-10,3.68736570680804e-08,"BraA03004576","AT2G16430","PAP10","purple acid phosphatase 10","-","-"
"BraA08003979",6.16765727221424,3.54085128564974,132.801399157645,7.97864480672947e-10,3.7816853818884e-08,"BraA08003979","AT1G03600","PSB27","photosystem II family protein","-","-"
"BraA07002006",5.79942536540985,8.26458969381336,132.749633352534,8.00386348997253e-10,3.78170368511035e-08,"BraA07002006","AT3G55800","SBPASE","sedoheptulose-bisphosphatase","-","YES"
"BraA02001456",3.92917912006975,7.40146856557333,132.346719903867,8.20320065320161e-10,3.83043221005283e-08,"BraA02001456","AT5G55220","AT5G55220","trigger factor type chaperone family protein","-","-"
"BraA01000740",4.79596851196466,5.57573540245421,132.188956488385,8.28274780782719e-10,3.85613371313517e-08,"BraA01000740","AT4G30950","FAD6","fatty acid desaturase 6","-","-"
"BraA08000832",3.21368509803916,5.6392930337816,131.904989392642,8.4280946606297e-10,3.90072051704909e-08,"BraA08000832","AT1G32550","FdC2","2Fe-2S ferredoxin-like superfamily protein","-","-"
"BraA02000212",-4.84014030965461,4.87694596860353,131.663148037521,8.55411271533918e-10,3.9222082904955e-08,"BraA02000212","AT5G06300","LOG7","Putative lysine decarboxylase family protein","-","-"
"BraA05004612",3.90339742092312,3.79973093206018,131.647726525258,8.56221912919113e-10,3.9222082904955e-08,"BraA05004612","AT3G02720","DJ1D","Class I glutamine amidotransferase-like superfamily protein","-","-"
"BraA08002004",3.24516112580543,4.68006488701144,131.247111363715,8.77582061055843e-10,3.99122292276727e-08,"BraA08002004","AT4G29070","AT4G29070","Phospholipase A2 family protein","-","-"
"BraA03001585",-6.94691363329576,3.61217833335423,130.635536744199,9.11339529613483e-10,4.09738252514222e-08,"BraA03001585","AT5G52120","PP2-A14","phloem protein 2-A14","-","-"
"BraA05004278",3.9729487943877,4.13318640382129,128.983043611568,1.00998452119299e-09,4.43507937727216e-08,"BraA05004278","AT3G07270","AT3G07270","GTP cyclohydrolase I","-","-"
"BraA05003559",3.28527592052659,5.60439855908326,128.820618889623,1.02030281538084e-09,4.44750279856867e-08,"BraA05003559","AT3G15520","AT3G15520","Cyclophilin-like peptidyl-prolyl cis-trans isomerase family protein","-","-"
"BraA03004049",4.6323642396992,6.98901306663253,128.600806303004,1.03445347456923e-09,4.47202194390698e-08,"BraA03004049","AT3G17390","MTO3","S-adenosylmethionine synthetase family protein","-","-"
"BraA02000264",7.52674694793071,3.51103811229778,128.523778395931,1.03946363153501e-09,4.47219660889188e-08,"BraA02000264","AT5G07870","AT5G07870","HXXXD-type acyl-transferase family protein","-","-"
"BraA08002093",3.21401188150867,3.85122820045657,128.047217004403,1.07106577605558e-09,4.54293559353387e-08,"BraA08002093","AT4G28730","GrxC5","Glutaredoxin family protein","-","-"
"BraA05004010",3.78113370835686,3.40883194187966,127.605142503914,1.10133629768131e-09,4.64628095986948e-08,"BraA05004010","AT3G10840","AT3G10840","alpha/beta-Hydrolases superfamily protein","-","-"
"BraA09002237",-3.37084059409052,6.13056825052376,127.557644254921,1.10464475016814e-09,4.64777801835451e-08,"BraA09002237","AT5G45370","UMAMIT1","nodulin MtN21 /EamA-like transporter family protein","-","-"
"BraA09003092",3.22139281885685,8.01313005853179,127.507677474725,1.10813705134057e-09,4.65003857063873e-08,"BraA09003092","AT4G04640","ATPC1","ATPase, F1 complex, gamma subunit protein","-","YES"
"BraA03001589",3.83152908972816,5.49751909425855,126.838904564532,1.15607773504135e-09,4.82494219453721e-08,"BraA03001589","AT5G52060","BAG1","BCL-2-associated athanogene 1","-","-"
"BraA05004075",6.39081035930397,7.03089075767205,126.181505226413,1.20545563919839e-09,4.95275455311381e-08,"BraA05004075","AT3G10060","AT3G10060","FKBP-like peptidyl-prolyl cis-trans isomerase family protein","-","-"
"BraA08000920",4.07426302375036,7.5219841652922,126.049173690997,1.21567552941684e-09,4.9817370132561e-08,"BraA08000920","AT5G33320","CUE1","Glucose-6-phosphate/phosphate translocator-like protein","-","YES"
"BraA03005909",-3.15303771775713,8.03165111414703,125.290466249994,1.27615789013323e-09,5.18904924008697e-08,"BraA03005909","AT4G29900","ACA10","autoinhibited Ca(2 )-ATPase 10","-","-"
"BraA08002054",5.23002513334967,4.21195301708212,124.956087940975,1.30386749252311e-09,5.28122993293611e-08,"BraA08002054","AT1G55210","AT1G55210","Disease resistance-responsive (dirigent-like protein) family protein","-","-"
"BraA07000870",3.89122031670264,5.71202904513505,124.424946173539,1.34926533792245e-09,5.40255454390526e-08,"BraA07000870","AT3G23820","GAE6","UDP-D-glucuronate 4-epimerase 6","-","-"
"BraA06003273",5.40625377613216,7.57708810352744,124.357401956389,1.35516311199774e-09,5.41239764730873e-08,"BraA06003273","AT5G65010","ASN2","asparagine synthetase 2","-","-"
"BraA03000614",3.92815327186746,5.04674146230488,124.24092156703,1.36540116387051e-09,5.42574563501676e-08,"BraA03000614","AT5G13630","GUN5","magnesium-chelatase subunit chlH, chloroplast, putative / Mg-protoporphyrin IX chelatase, putative (CHLH)","-","-"
"BraA04001609",3.34377210727584,5.92703633295599,123.940526368733,1.3922026768997e-09,5.47692533092342e-08,"BraA04001609","AT2G22360","AT2G22360","DNAJ heat shock family protein","-","-"
"BraA06003049",4.84093952963036,4.35825882392443,123.652907440519,1.41841220874156e-09,5.55227226785004e-08,"BraA06003049","AT5G62720","AT5G62720","Integral membrane HPP family protein","-","-"
"BraA05003985",4.76954702871591,6.41051748939958,122.778687395857,1.50149684851691e-09,5.75365918957636e-08,"BraA05003985","AT3G11170","FAD7","fatty acid desaturase 7","-","-"
"BraA07002501",3.94908982425673,9.467500670031,122.728772048427,1.5064011288695e-09,5.75365918957636e-08,"BraA07002501","AT1G78340","GSTU22","glutathione S-transferase TAU 22","-","-"
"BraA09003557",5.0429190925233,5.02124380663358,121.276761457008,1.65714321356429e-09,6.26846288669414e-08,"BraA09003557","AT1G56050","AT1G56050","GTP-binding protein-like protein","-","-"
"BraA03002853",4.03230334033417,9.19329255621965,120.949220612079,1.69341488861587e-09,6.37217671991633e-08,"BraA03002853","AT4G09650","ATPD","F-type H -transporting ATPase subunit delta","-","-"
"BraA01004718",4.81506952480781,5.09421303054776,120.919856013269,1.6967094850311e-09,6.37217671991633e-08,"BraA01004718","AT3G02660","EMB2768","Tyrosyl-tRNA synthetase, class Ib, bacterial/mitochondrial","-","-"
"BraA05000438",10.1587434062467,7.78537259579657,120.862277016181,1.70319029208021e-09,6.38128629432717e-08,"BraA05000438","AT2G43100","IPMI2","isopropylmalate isomerase 2","-","-"
"BraA02003166",5.76159174198002,6.26808390899809,120.410674521941,1.75498342362632e-09,6.50675646043478e-08,"BraA02003166","AT5G46800","BOU","Mitochondrial substrate carrier family protein","-","YES"
"BraA09001039",3.79612901576639,11.3623951719875,120.319731764146,1.76562341675499e-09,6.50675646043478e-08,"BraA09001039","AT5G66190","FNR1","ferredoxin-NADP[ ]-oxidoreductase 1","-","YES"
"BraA06001997",-3.77505960779675,7.12336761018472,120.188762166827,1.7810723781211e-09,6.54439901517776e-08,"BraA06001997","AT1G18270","AT1G18270","ketose-bisphosphate aldolase class-II family protein","-","-"
"BraA06003357",6.49314744438375,6.9975110757676,120.061454277518,1.79623326940563e-09,6.57337830869001e-08,"BraA06003357","AT5G65730","XTH6","xyloglucan endotransglucosylase/hydrolase 6","-","-"
"BraA09005884",3.47880377098246,5.7072588213876,119.921519231076,1.81306329746429e-09,6.61957402526638e-08,"BraA09005884","AT2G21340","AT2G21340","MATE efflux family protein","-","-"
"BraA01000383",4.17739394840861,6.90062442371361,119.875026870121,1.81869360613496e-09,6.6247598579027e-08,"BraA01000383","AT4G34740","ASE2","GLN phosphoribosyl pyrophosphate amidotransferase 2","-","YES"
"BraA09002953",4.38098033343454,9.02876792531874,119.309888958499,1.88870637500484e-09,6.84808375969495e-08,"BraA09002953","AT4G09650","ATPD","F-type H -transporting ATPase subunit delta","-","-"
"BraA07003348",4.47594639082585,7.55262441513402,119.080004703779,1.91803712066477e-09,6.92253030522497e-08,"BraA07003348","AT1G24180","IAR4","Thiamin diphosphate-binding fold (THDP-binding) superfamily protein","-","-"
"BraA10001806",3.90259553202697,3.98538345779268,119.007448799289,1.9273991121064e-09,6.94040101329664e-08,"BraA10001806","AT5G19750","AT5G19750","Peroxisomal membrane 22 kDa (Mpv17/PMP22) family protein","-","-"
"BraA05000025",4.93614841123732,6.57168476974171,118.882992486896,1.94357617909022e-09,6.9645918241213e-08,"BraA05000025","AT3G04790","EMB3119","Ribose 5-phosphate isomerase, type A protein","-","YES"
"BraA02002897",3.58461333509947,6.5269366042524,118.85378228691,1.94739476526015e-09,6.9645918241213e-08,"BraA02002897","AT4G01150","AT4G01150","CURVATURE THYLAKOID 1A-like protein","-","-"
"BraA01001633",3.41026361762722,3.92671323838054,118.697559656915,1.9679592292798e-09,7.02217832923968e-08,"BraA01001633","AT4G24620","PGI1","phosphoglucose isomerase 1","-","-"
"BraA06000926",3.23699530618696,6.74593345623666,118.070720462817,2.05293080002997e-09,7.25953237511722e-08,"BraA06000926","AT1G51110","AT1G51110","Plastid-lipid associated protein PAP / fibrillin family protein","-","-"
"BraA01000082",6.20433167684931,7.74132988559082,117.661372310938,2.11061425171549e-09,7.41353255915065e-08,"BraA01000082","AT4G39800","MIPS1","myo-inositol-1-phosphate synthase 1","-","-"
"BraA09001262",3.53931984255038,5.91118886202332,117.617014814129,2.11697212901441e-09,7.41930365749904e-08,"BraA09001262","AT4G29840","MTO2","Pyridoxal-5'-phosphate-dependent enzyme family protein","-","-"
"BraA09006919",6.65904730826085,4.55840433459273,117.55580257188,2.12578076113504e-09,7.43361912382688e-08,"BraA09006919","AT1G03055","D27","beta-carotene isomerase D27-like protein","-","-"
"BraA07000914",3.63154031638944,5.7113060090786,117.03001872795,2.20313985202848e-09,7.67004617511508e-08,"BraA07000914","AT3G23410","FAO3","fatty alcohol oxidase 3","-","-"
"BraA02002662",7.55197627946335,4.17575017584584,116.87477997762,2.22657368818249e-09,7.71748095974442e-08,"BraA02002662","AT1G78090","TPPB","trehalose-6-phosphate phosphatase","-","-"
"BraA03004313",9.83017634410169,8.05309975761479,116.580580942927,2.27174650964591e-09,7.83951821837459e-08,"BraA03004313","AT3G22890","APS1","ATP sulfurylase 1","-","-"
"BraA10002541",5.13831372182823,5.13777645473508,115.70238364327,2.41275049476321e-09,8.25169261150843e-08,"BraA10002541","AT5G10180","SULTR2;1","slufate transporter 2;1","-","-"
"BraA03002946",4.65239844967475,5.6942447117316,115.564482723972,2.43576157636049e-09,8.29635155099756e-08,"BraA03002946","AT4G12320","CYP706A6","cytochrome P450, family 706, subfamily A, polypeptide 6","-","-"
"BraA04000488",3.36053040744059,8.05308904357683,114.79744610941,2.56828237331723e-09,8.65406668662097e-08,"BraA04000488","AT3G55330","PPL1","PsbP-like protein 1","-","-"
"BraA03003122",3.5386804536764,5.35626655639654,114.736328725092,2.57918084912115e-09,8.65517778602793e-08,"BraA03003122","AT4G01900","GLB1","nitrogen regulatory P-II-like protein","-","-"
"BraA01002010",7.05522804366519,3.27879695771529,114.53243882142,2.61591133864747e-09,8.70274436045593e-08,"BraA01002010","AT1G56430","NAS4","nicotianamine synthase 4","-","-"
"BraA10000072",7.31122674022491,5.16229742592474,114.375602839142,2.64456010192935e-09,8.7610100555706e-08,"BraA10000072","AT1G01190","CYP78A8","cytochrome P450, family 78, subfamily A, polypeptide 8","-","-"
"BraA06003398",3.06265875750265,6.87445816448136,114.305237278503,2.65752654782328e-09,8.78183343255785e-08,"BraA06003398","AT2G18940","AT2G18940","Tetratricopeptide repeat (TPR)-like superfamily protein","-","-"
"BraA09003891",-5.14740926838436,9.69649328739835,113.884544536116,2.73653561136127e-09,8.97106739146033e-08,"BraA09003891","AT1G28330","DYL1","dormancy-associated protein-like 1","-","-"
"BraA04001727",3.69957724385616,8.89898656468447,113.795582980385,2.75357495556389e-09,8.97106739146033e-08,"BraA04001727","AT2G23670","YCF37","homolog of Synechocystis YCF37","-","-"
"BraA10000146",8.31288959259336,5.97850604437771,113.64728684402,2.78224127914209e-09,9.02708222032577e-08,"BraA10000146","AT1G02820","LEA3","Late embryogenesis abundant 3 (LEA3) family protein","-","-"
"BraA08001298",3.97773757001618,8.4422009053277,113.266143629626,2.85744889223145e-09,9.23302171830679e-08,"BraA08001298","AT4G16980","AT4G16980","arabinogalactan-protein family","-","-"
"BraA05002485",7.13286800167077,5.53324112189351,112.998557092229,2.91159652704698e-09,9.35038427543088e-08,"BraA05002485","AT3G22840","ELIP1","Chlorophyll A-B binding family protein","-","YES"
"BraA03004902",3.11088133218144,6.52384546308691,112.884214871544,2.93508065503252e-09,9.3874856072341e-08,"BraA03004902","AT3G52380","CP33","chloroplast RNA-binding protein 33","-","YES"
"BraA02004127",4.2595067717683,3.01164880229758,112.842736875344,2.94365147459349e-09,9.3958011367552e-08,"BraA02004127","AT4G11900","AT4G11900","S-locus lectin protein kinase family protein","-","-"
"BraA01004368",7.40779090508316,4.36067673115805,146.968922604624,2.99969201466421e-09,9.52096114503544e-08,"BraA01004368","AT3G10185","AT3G10185","Gibberellin-regulated family protein","-","-"
"BraA01004000",4.41432956920825,4.67056021350156,112.346679425459,3.04833521210377e-09,9.60905702977821e-08,"BraA01004000","AT3G15190","PRPS20","chloroplast 30S ribosomal protein S20","-","YES"
"BraA06001604",4.83982887459699,5.4384241950695,111.965963747071,3.13148107048631e-09,9.75952824243246e-08,"BraA06001604","AT1G14150","PnsL2","PsbQ-like 2","-","-"
