"","logFC","logCPM","F","PValue","FDR","Gene_ID","A._thaliana_best_hit","Symbol","Description","TF","Leaf_development"
"BraA09006975",-7.05809393248147,6.20923685132622,198.03100149344,2.93922890221246e-11,1.68188021837146e-09,"BraA09006975","AT1G02340","HFR1","basic helix-loop-helix (bHLH) DNA-binding superfamily protein","YES","YES"
"BraA07002264",3.82298550677545,5.84399255542297,197.908099006674,2.95461902658479e-11,1.68221637081528e-09,"BraA07002264","AT3G61080","AT3G61080","Protein kinase superfamily protein","-","-"
"BraA09001209",8.12744055745186,3.86948898179797,244.83323929241,3.05383238947095e-11,1.7286009525437e-09,"BraA09001209","AT2G18230","PPa2","pyrophosphorylase 2","-","-"
"BraA08003167",-3.71125452738152,3.11541605640267,196.620535675228,3.12133780431931e-11,1.75193727361954e-09,"BraA08003167","AT1G76460","AT1G76460","RNA-binding (RRM/RBD/RNP motifs) family protein","-","-"
"BraA08003837",4.60018786835714,5.8057859088255,196.181251316432,3.18058485397224e-11,1.76854004459743e-09,"BraA08003837","AT1G06690","AT1G06690","NAD(P)-linked oxidoreductase superfamily protein","-","-"
"BraA07003042",4.88508570119699,5.16452864000545,196.094058900986,3.19249243071551e-11,1.76891059470913e-09,"BraA07003042","AT1G66130","AT1G66130","NAD(P)-binding Rossmann-fold superfamily protein","-","-"
"BraA03004200",6.53170834459099,7.22375312862832,195.190812316246,3.31879863467394e-11,1.82603550053249e-09,"BraA03004200","AT3G20390","AT3G20390","endoribonuclease L-PSP family protein","-","-"
"BraA05001589",4.5935095036082,5.26832433287339,194.375363720013,3.43760219952914e-11,1.87826764624273e-09,"BraA05001589","AT2G29670","AT2G29670","Tetratricopeptide repeat (TPR)-like superfamily protein","-","-"
"BraA05000398",6.60419390168474,6.28305884304993,193.674580314295,3.54347655442017e-11,1.92276369173641e-09,"BraA05000398","AT2G42600","PPC2","phosphoenolpyruvate carboxylase 2","-","-"
"BraA03003168",3.74252554792593,7.33421341191826,192.995340377424,3.6495587168348e-11,1.9660321038589e-09,"BraA03003168","AT4G01040","AT4G01040","Glycosyl hydrolase superfamily protein","-","-"
"BraA08000895",5.26653934695346,3.03203831712714,192.925290740052,3.66069780395689e-11,1.9660321038589e-09,"BraA08000895","AT2G06520","PSBX","photosystem II subunit X","-","-"
"BraA09006514",5.78513382747287,7.59530555274714,192.077436796095,3.79855459723728e-11,2.01259444922983e-09,"BraA09006514","AT1G10760","SEX1","Pyruvate phosphate dikinase, PEP/pyruvate binding domain-containing protein","-","YES"
"BraA03001864",4.5117255144879,6.54338473763903,191.941233916747,3.82123279550866e-11,2.01519142408657e-09,"BraA03001864","AT3G61580","SLD1","Fatty acid/sphingolipid desaturase","-","-"
"BraA08000492",7.50783068055274,3.59925560524862,191.894381193497,3.82906860575677e-11,2.01519142408657e-09,"BraA08000492","AT1G47580","DYW1","Pentatricopeptide repeat (PPR) superfamily protein","-","-"
"BraA10001271",5.08720675823224,4.25101364190925,190.057399498989,4.15080410732436e-11,2.12827852310196e-09,"BraA10001271","AT5G57170","AT5G57170","Tautomerase/MIF superfamily protein","-","-"
"BraA05000132",3.06535471942426,7.75947006505911,190.050079009584,4.15214480549251e-11,2.12827852310196e-09,"BraA05000132","AT2G47400","CP12-1","CP12 domain-containing protein 1","-","YES"
"BraA04001908",3.58846530583238,4.26883011031499,189.646129553363,4.22687540330086e-11,2.15691936715562e-09,"BraA04001908","AT2G25840","OVA4","Nucleotidylyl transferase superfamily protein","-","-"
"BraA10001563",3.41992903621295,5.86219615288847,189.493128654261,4.25556915522298e-11,2.16018181376093e-09,"BraA10001563","AT5G60540","PDX2","pyridoxine biosynthesis 2","-","YES"
"BraA08000675",3.87814980779212,5.64838906709005,187.510287824077,4.64765381381696e-11,2.3299806557682e-09,"BraA08000675","AT4G12980","AT4G12980","Auxin-responsive family protein","-","-"
"BraA10000072",6.12158255538718,5.16229742592474,186.810276950815,4.79551379608927e-11,2.38051120174324e-09,"BraA10000072","AT1G01190","CYP78A8","cytochrome P450, family 78, subfamily A, polypeptide 8","-","-"
"BraA08003014",-11.808337235611,7.41996949473311,185.103893189284,5.17829830794464e-11,2.53849539482295e-09,"BraA08003014","AT1G27110","AT1G27110","Tetratricopeptide repeat (TPR)-like superfamily protein","-","-"
"BraA05000899",-4.84551069777988,8.94170169781526,185.006962203792,5.20103829694324e-11,2.53850860420909e-09,"BraA05000899","AT2G38170","CAX1","cation exchanger 1","-","-"
"BraA05004075",6.89579691037447,7.03089075767205,184.918297468065,5.2219360696462e-11,2.53850860420909e-09,"BraA05004075","AT3G10060","AT3G10060","FKBP-like peptidyl-prolyl cis-trans isomerase family protein","-","-"
"BraA01001067",3.75092631250948,9.6682141551036,184.898052196177,5.22672081700397e-11,2.53850860420909e-09,"BraA01001067","AT4G18480","CHLI1","P-loop containing nucleoside triphosphate hydrolases superfamily protein","-","-"
"BraA06003273",5.99263775071055,7.57708810352744,183.994239829802,5.44536415116018e-11,2.60450608761874e-09,"BraA06003273","AT5G65010","ASN2","asparagine synthetase 2","-","-"
"BraA10001844",3.50818664232784,6.2557558563698,183.708147690516,5.51667291597305e-11,2.61354496016449e-09,"BraA10001844","AT5G19290","AT5G19290","alpha/beta-Hydrolases superfamily protein","-","-"
"BraA04002224",3.46911124829371,8.81101852055901,183.569428313757,5.55162130455803e-11,2.61557822899776e-09,"BraA04002224","AT2G30570","PSBW","photosystem II reaction center W","-","-"
"BraA08001520",3.80983940901812,6.52918449246534,183.459622678282,5.57945946723772e-11,2.61901597722477e-09,"BraA08001520","AT5G53420","AT5G53420","CCT motif family protein","-","-"
"BraA03003808",5.47466789436495,9.49197802056714,182.811526781121,5.74695394036486e-11,2.66038529266843e-09,"BraA03003808","AT3G12780","PGK1","phosphoglycerate kinase 1","-","-"
"BraA02002181",3.51775589662851,5.9352182842761,182.806923307391,5.74816344374215e-11,2.66038529266843e-09,"BraA02002181","AT1G70700","TIFY7","TIFY domain/Divergent CCT motif family protein","-","-"
"BraA09005047",3.71449411219447,5.87848871193899,182.008482787252,5.96227920752999e-11,2.71949059738237e-09,"BraA09005047","AT3G56910","PSRP5","plastid-specific 50S ribosomal protein 5","-","-"
"BraA03006305",5.58108061866183,3.72718862432617,180.511038180134,6.38811935116253e-11,2.8476896914984e-09,"BraA03006305","AT4G34610","BLH6","BEL1-like homeodomain 6","YES","-"
"BraA01001297",4.45882761157774,4.4366397401463,180.22336824995,6.47373119855009e-11,2.87770152938938e-09,"BraA01001297","AT4G21445","AT4G21445","receptor-interacting protein","-","-"
"BraA03003122",3.90393742430073,5.35626655639654,178.612054488129,6.97743294010545e-11,3.06376129729787e-09,"BraA03003122","AT4G01900","GLB1","nitrogen regulatory P-II-like protein","-","-"
"BraA09003212",5.86899431851441,5.93139086157049,178.574611318152,6.98964352904127e-11,3.06376129729787e-09,"BraA09003212","AT1G35420","AT1G35420","alpha/beta-Hydrolases superfamily protein","-","-"
"BraA10002346",5.44265792551396,7.82628517809485,178.462621349904,7.02630627696677e-11,3.07127654373192e-09,"BraA10002346","AT5G12860","DiT1","dicarboxylate transporter 1","-","-"
"BraA08000221",4.60391851795999,5.16608749133068,177.952889650696,7.19589726152023e-11,3.10231888513102e-09,"BraA08000221","AT1G52191","AT1G52191","Thioesterase superfamily protein","-","-"
"BraA07001149",6.23895525443534,3.80191070106859,176.765632142038,7.60878979729697e-11,3.2532920943497e-09,"BraA07001149","AT4G27830","BGLU10","beta glucosidase 10","-","-"
"BraA01001771",3.97264769999002,4.38366737645228,176.617246541345,7.66221606856545e-11,3.2532920943497e-09,"BraA01001771","AT4G29900","ACA10","autoinhibited Ca(2 )-ATPase 10","-","-"
"BraA05004680",3.26531942088602,8.99897210140604,176.495330476276,7.70642348898193e-11,3.2532920943497e-09,"BraA05004680","AT3G01120","MTO1","Pyridoxal phosphate (PLP)-dependent transferases superfamily protein","-","-"
"BraA03000427",3.84165030554903,5.84748193561517,175.825927373419,7.9542512699952e-11,3.32893877618735e-09,"BraA03000427","AT5G09870","CESA5","cellulose synthase 5","-","-"
"BraA08000887",3.75969043879413,9.2496961485347,175.481725116128,8.08511480122589e-11,3.3569225992636e-09,"BraA08000887","AT5G35630","GS2","glutamine synthetase 2","-","YES"
"BraA09005513",7.52615029524796,4.1855197317386,174.601053759406,8.43094751031195e-11,3.48213622105692e-09,"BraA09005513","AT4G27830","BGLU10","beta glucosidase 10","-","-"
"BraA04000488",3.6441981714611,8.05308904357683,173.409128493931,8.92542599521571e-11,3.65756519428944e-09,"BraA04000488","AT3G55330","PPL1","PsbP-like protein 1","-","-"
"BraA06001604",5.49226206366547,5.4384241950695,173.331053168077,8.95892149315898e-11,3.66175554847662e-09,"BraA06001604","AT1G14150","PnsL2","PsbQ-like 2","-","-"
"BraA03001226",5.88877689252108,4.08742867285621,172.501069266072,9.32374950559945e-11,3.75239187263716e-09,"BraA03001226","AT1G45191","BGLU1","Glycosyl hydrolase superfamily protein","-","-"
"BraA03004059",7.68733799479206,3.86095096076661,172.383797621317,9.37661361098531e-11,3.75797343484167e-09,"BraA03004059","AT3G17609","HYH","HY5-homolog","YES","-"
"BraA06000947",3.10506824961218,5.88485130973955,171.99585278545,9.55387618814673e-11,3.80607077713106e-09,"BraA06000947","AT1G50900","GDC1","Ankyrin repeat family protein","-","YES"
"BraA03002853",4.20851713103125,9.19329255621965,171.509719761095,9.78127272682242e-11,3.86905577001539e-09,"BraA03002853","AT4G09650","ATPD","F-type H -transporting ATPase subunit delta","-","-"
"BraA05000931",4.45304848465475,3.18228933532296,171.467865130154,9.80112990130632e-11,3.86905577001539e-09,"BraA05000931","AT2G37770","ChlAKR","NAD(P)-linked oxidoreductase superfamily protein","-","-"
"BraA02002405",5.39500951192889,7.3505657202322,171.448508885013,9.81032824247675e-11,3.86905577001539e-09,"BraA02002405","AT1G74070","AT1G74070","Cyclophilin-like peptidyl-prolyl cis-trans isomerase family protein","-","-"
"BraA04000940",6.45659870347418,3.33738335234729,170.968069992501,1.00417363250747e-10,3.92101148415322e-09,"BraA04000940","AT4G13150","AT4G13150","transmembrane protein","-","-"
"BraA04003031",3.26395518726463,8.70354031114938,170.162248543425,1.04435877844519e-10,4.01346868883837e-09,"BraA04003031","AT2G42220","AT2G42220","Rhodanese/Cell cycle control phosphatase superfamily protein","-","-"
"BraA01000944",3.31397935986398,4.71213995262436,169.583564754894,1.07431728320112e-10,4.10326620593516e-09,"BraA01000944","AT4G28730","GrxC5","Glutaredoxin family protein","-","-"
"BraSca000338",3.27897487822372,8.52483627721946,168.797870407306,1.11652986212736e-10,4.20328083981724e-09,"BraSca000338","AT5G49740","FRO7","ferric reduction oxidase 7","-","-"
"BraA04001598",3.77639505281439,5.70166288612712,168.447602381511,1.13593886434775e-10,4.24587505210837e-09,"BraA04001598","AT2G22240","MIPS2","myo-inositol-1-phosphate synthase 2","-","-"
"BraA03000034",3.5425467755662,4.60825588430958,168.116975957256,1.15460340274516e-10,4.29523384056686e-09,"BraA03000034","AT5G01500","TAAC","thylakoid ATP/ADP carrier","-","-"
"BraA05004000",6.91839784024239,3.8253200984928,167.636658384333,1.18232737103464e-10,4.36257778424254e-09,"BraA05004000","AT3G10940","LSF2","dual specificity protein phosphatase (DsPTP1) family protein","-","-"
"BraA10000296",3.27959945937212,6.73278672896018,167.611571076334,1.18379557312631e-10,4.36257778424254e-09,"BraA10000296","AT1G04420","AT1G04420","NAD(P)-linked oxidoreductase superfamily protein","-","-"
"BraA09002953",4.55883648821219,9.02876792531874,167.558634578701,1.18690025415627e-10,4.36379962602876e-09,"BraA09002953","AT4G09650","ATPD","F-type H -transporting ATPase subunit delta","-","-"
"BraA10000146",9.20491959727052,5.97850604437771,167.160497373789,1.21054221978435e-10,4.43900909702974e-09,"BraA10000146","AT1G02820","LEA3","Late embryogenesis abundant 3 (LEA3) family protein","-","-"
"BraA06004330",4.46387542054455,4.23344021862686,167.119633909825,1.21299816454168e-10,4.43900909702974e-09,"BraA06004330","AT3G26220","CYP71B3","cytochrome P450, family 71, subfamily B, polypeptide 3","-","-"
"BraA04000537",4.33467639498524,3.82344471310718,166.975175856199,1.22172468456596e-10,4.44364254699872e-09,"BraA04000537","AT3G54750","AT3G54750","downstream neighbor of Son","-","-"
"BraA08000536",7.2548974628513,6.08787338858804,166.935067793278,1.22415989612337e-10,4.44364254699872e-09,"BraA08000536","AT1G45474","Lhca5","photosystem I light harvesting complex protein 5","-","-"
"BraA05000438",10.6473019680535,7.78537259579657,166.91205172296,1.22555977719715e-10,4.44364254699872e-09,"BraA05000438","AT2G43100","IPMI2","isopropylmalate isomerase 2","-","-"
"BraA04000191",3.35309902421286,6.06101038228563,166.700955089902,1.23848223926613e-10,4.48017391197514e-09,"BraA04000191","AT3G60370","AT3G60370","FKBP-like peptidyl-prolyl cis-trans isomerase family protein","-","-"
"BraA02001207",3.54165894074199,3.69066768434971,166.536205485563,1.24867257051818e-10,4.50246798499995e-09,"BraA02001207","AT5G59030","COPT1","copper transporter 1","-","-"
"BraA06004308",3.07782344199531,5.62114579873062,166.415581946038,1.25619253583727e-10,4.50283502139754e-09,"BraA06004308","AT3G26570","PHT2;1","phosphate transporter 2;1","-","-"
"BraA02001486",3.74367802914379,10.8039118409686,165.980025371797,1.28376739230457e-10,4.58080809190585e-09,"BraA02001486","AT5G54770","THI1","thiazole biosynthetic enzyme, chloroplast (ARA6) (THI1) (THI4)","-","-"
"BraA05004714",4.12116019072826,8.00815205578713,165.830977761535,1.29335719785573e-10,4.6045857161669e-09,"BraA05004714","AT3G01480","CYP38","cyclophilin 38","-","-"
"BraA09004941",3.05840445479013,9.03223469450952,165.0249419624,1.3466146983356e-10,4.6820909194451e-09,"BraA09004941","AT3G55800","SBPASE","sedoheptulose-bisphosphatase","-","YES"
"BraA06003957",3.50265871342753,7.39319943985227,164.532542880915,1.38034387341442e-10,4.78438131983464e-09,"BraA06003957","AT5G49030","OVA2","tRNA synthetase class I (I, L, M and V) family protein","-","-"
"BraA07000914",3.74631773181484,5.7113060090786,164.216564540027,1.40248152954547e-10,4.85042842833571e-09,"BraA07000914","AT3G23410","FAO3","fatty alcohol oxidase 3","-","-"
"BraA07003413",8.47896589522128,8.80724298406556,163.182761852047,1.47770887770758e-10,5.04408392616194e-09,"BraA07003413","AT1G70820","AT1G70820","phosphoglucomutase, putative / glucose phosphomutase","-","-"
"BraA06001724",-8.11122431516844,4.47661470396981,163.077519344072,1.48561480992098e-10,5.06009407985205e-09,"BraA06001724","AT1G15380","GLYI4","Lactoylglutathione lyase / glyoxalase I family protein","-","-"
"BraA03005832",3.53023317620271,6.53651246851913,163.006435307917,1.49098126752673e-10,5.06740415244073e-09,"BraA03005832","AT3G24430","HCF101","ATP binding protein","-","YES"
"BraA03000037",4.18647946972767,8.06654490725031,162.85414241676,1.5025510930971e-10,5.07385064398626e-09,"BraA03000037","AT5G01410","RSR4","Aldolase-type TIM barrel family protein","-","YES"
"BraA10002541",5.70474024415301,5.13777645473508,162.694855938185,1.5147588986009e-10,5.09997292135353e-09,"BraA10002541","AT5G10180","SULTR2;1","slufate transporter 2;1","-","-"
"BraA03005909",-3.08032101428952,8.03165111414703,162.668767942113,1.51676876410362e-10,5.09997292135353e-09,"BraA03005909","AT4G29900","ACA10","autoinhibited Ca(2 )-ATPase 10","-","-"
"BraA01003240",3.11355794961195,4.00964079029332,162.593095284671,1.52261547629872e-10,5.10871580704405e-09,"BraA01003240","AT3G24190","AT3G24190","Protein kinase superfamily protein","-","-"
"BraA02004127",4.67306700498318,3.01164880229758,162.475714054222,1.53173426091501e-10,5.12837666590609e-09,"BraA02004127","AT4G11900","AT4G11900","S-locus lectin protein kinase family protein","-","-"
"BraA01000075",4.29321459257495,6.46896426477488,161.510096107839,1.60909013824962e-10,5.35320135634164e-09,"BraA01000075","AT4G39710","PnsL4","FK506-binding protein 16-2","-","-"
"BraA03001284",-9.71224683166275,4.69505347532846,221.380837164259,1.64869631166282e-10,5.46187056006865e-09,"BraA03001284","AT5G57760","AT5G57760","hypothetical protein","-","YES"
"BraA04001727",3.87802759496626,8.89898656468447,160.780054945406,1.67045237563428e-10,5.52231903003804e-09,"BraA04001727","AT2G23670","YCF37","homolog of Synechocystis YCF37","-","-"
"BraA04002996",-3.01957316136466,8.44748002095191,160.627548797787,1.68359617654756e-10,5.53708324020571e-09,"BraA04002996","AT2G41560","ACA4","autoinhibited Ca(2 )-ATPase, isoform 4","-","-"
"BraA05004368",3.09504777019479,5.30932232888868,160.605861253654,1.68547462637172e-10,5.53708324020571e-09,"BraA05004368","AT3G06150","AT3G06150","cytochrome P450 family protein","-","-"
"BraA03003722",4.80834012829959,6.27051941750647,160.534357653513,1.6916843442549e-10,5.54590517524899e-09,"BraA03003722","AT3G11170","FAD7","fatty acid desaturase 7","-","-"
"BraA03006333",3.57800609878964,10.3049225569104,160.383095793745,1.7049044631235e-10,5.57762507935789e-09,"BraA03006333","AT4G35090","CAT2","catalase 2","-","YES"
"BraA05000025",5.02088541658739,6.57168476974171,159.805061196934,1.75649031047049e-10,5.71077097635612e-09,"BraA05000025","AT3G04790","EMB3119","Ribose 5-phosphate isomerase, type A protein","-","YES"
"BraA07000699",4.34139156412119,6.07385207231541,159.551293449845,1.77968246165297e-10,5.7623628017636e-09,"BraA07000699","AT2G04039","AT2G04039","DUF2996 family protein","-","-"
"BraA03003892",6.94925971451515,5.09691520308665,159.385111054312,1.79505407773684e-10,5.80019937726221e-09,"BraA03003892","AT3G14310","PME3","pectin methylesterase 3","-","-"
