"","logFC","logCPM","F","PValue","FDR","Gene_ID","A._thaliana_best_hit","Symbol","Description","TF","Leaf_development"
"BraA03002853",-4.50115444844927,9.19329255621965,190.783545820116,4.02017126705765e-11,2.41455782665722e-09,"BraA03002853","AT4G09650","ATPD","F-type H -transporting ATPase subunit delta","-","-"
"BraA09006174",-3.03158024762391,6.8650788774584,190.648254872116,4.04416011129801e-11,2.41973017153557e-09,"BraA09006174","AT1G16160","WAKL5","wall associated kinase-like 5","-","-"
"BraA01001892",-4.33537001374332,3.52423005250933,189.9991977105,4.16147665586906e-11,2.47113194931153e-09,"BraA01001892","AT4G27190","AT4G27190","NB-ARC domain-containing disease resistance protein","-","-"
"BraA01000383",-4.64986606911578,6.90062442371361,189.244539503088,4.30265139857864e-11,2.53582480928964e-09,"BraA01000383","AT4G34740","ASE2","GLN phosphoribosyl pyrophosphate amidotransferase 2","-","YES"
"BraA08001624",-3.0746390841218,6.86764711380943,188.398605017539,4.46725100961056e-11,2.60358006989747e-09,"BraA08001624","AT4G35250","HCF244","NAD(P)-binding Rossmann-fold superfamily protein","-","-"
"BraA02001486",-4.05064097509675,10.8039118409686,187.950730202008,4.55721677781161e-11,2.62682649141551e-09,"BraA02001486","AT5G54770","THI1","thiazole biosynthetic enzyme, chloroplast (ARA6) (THI1) (THI4)","-","-"
"BraA09000082",-3.31083646363637,10.0449062488185,187.405158870092,4.66953334871987e-11,2.67199188274385e-09,"BraA09000082","AT4G01150","AT4G01150","CURVATURE THYLAKOID 1A-like protein","-","-"
"BraA07001383",-5.72229062413765,3.54046336877545,187.310552650133,4.68932059540801e-11,2.67359235106306e-09,"BraA07001383","AT1G23310","GGT1","glutamate:glyoxylate aminotransferase","-","-"
"BraA05003559",-3.45251056840233,5.60439855908326,186.245001110482,4.9187265837414e-11,2.78421156553075e-09,"BraA05003559","AT3G15520","AT3G15520","Cyclophilin-like peptidyl-prolyl cis-trans isomerase family protein","-","-"
"BraA08000832",-3.38565775623581,5.6392930337816,185.110718722469,5.17670120094759e-11,2.89895267253065e-09,"BraA08000832","AT1G32550","FdC2","2Fe-2S ferredoxin-like superfamily protein","-","-"
"BraA07003365",-4.33305705043054,4.79389976364118,184.873366320215,5.23256163424259e-11,2.91984361263977e-09,"BraA07003365","AT1G56130","AT1G56130","Leucine-rich repeat transmembrane protein kinase","-","-"
"BraA02002954",-9.16074798186883,4.24646076063314,184.542514666069,5.31154587953009e-11,2.95344473357899e-09,"BraA02002954","AT4G00165","AT4G00165","Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein","-","-"
"BraA03003168",-3.63589737364524,7.33421341191826,184.083652137118,5.42328822768847e-11,2.99441626494406e-09,"BraA03003168","AT4G01040","AT4G01040","Glycosyl hydrolase superfamily protein","-","-"
"BraA06002625",-4.08705938830395,9.53682946867536,183.722475738624,5.51307709526928e-11,3.02277983174764e-09,"BraA06002625","AT3G46970","PHS2","alpha-glucan phosphorylase 2","-","-"
"BraA10002346",-5.55629703409124,7.82628517809485,183.471571252271,5.5764227430486e-11,3.02478680422026e-09,"BraA10002346","AT5G12860","DiT1","dicarboxylate transporter 1","-","-"
"BraA03003122",-3.9685506613542,5.35626655639654,183.426057806324,5.58799978235688e-11,3.02478680422026e-09,"BraA03003122","AT4G01900","GLB1","nitrogen regulatory P-II-like protein","-","-"
"BraA02002431",-3.20661818476242,10.194770614907,183.160802894819,5.65600422180648e-11,3.04804391898448e-09,"BraA02002431","AT1G74470","AT1G74470","Pyridine nucleotide-disulfide oxidoreductase family protein","-","-"
"BraA03000614",-4.25864604390758,5.04674146230488,182.653153730418,5.78872712669831e-11,3.10892184524658e-09,"BraA03000614","AT5G13630","GUN5","magnesium-chelatase subunit chlH, chloroplast, putative / Mg-protoporphyrin IX chelatase, putative (CHLH)","-","-"
"BraA05004075",-6.82017480984309,7.03089075767205,181.465769650539,6.11286437112806e-11,3.22792059543863e-09,"BraA05004075","AT3G10060","AT3G10060","FKBP-like peptidyl-prolyl cis-trans isomerase family protein","-","-"
"BraA05004714",-4.3298825936115,8.00815205578713,180.559172517819,6.3739173930852e-11,3.33222472085012e-09,"BraA05004714","AT3G01480","CYP38","cyclophilin 38","-","-"
"BraA07003413",-9.11393187276535,8.80724298406556,180.22077228137,6.47450954253472e-11,3.36247135845962e-09,"BraA07003413","AT1G70820","AT1G70820","phosphoglucomutase, putative / glucose phosphomutase","-","-"
"BraA01002010",-7.85339780989859,3.27879695771529,180.123450094405,6.50376449162819e-11,3.36655388290333e-09,"BraA01002010","AT1G56430","NAS4","nicotianamine synthase 4","-","-"
"BraA03005569",-5.41909111040304,4.22471017611632,179.948483750961,6.55672871874506e-11,3.38284206944827e-09,"BraA03005569","AT4G25130","PMSR4","peptide met sulfoxide reductase 4","-","-"
"BraA02002405",-5.54114949123871,7.3505657202322,179.849116469081,6.58702120501306e-11,3.38736489157142e-09,"BraA02002405","AT1G74070","AT1G74070","Cyclophilin-like peptidyl-prolyl cis-trans isomerase family protein","-","-"
"BraA10000920",-3.68147158598217,8.53613539267927,178.530721319127,7.00398668144703e-11,3.57840046815748e-09,"BraA10000920","AT5G53490","AT5G53490","Tetratricopeptide repeat (TPR)-like superfamily protein","-","-"
"BraA03001813",-4.31474748153362,5.45389479027049,177.931405417506,7.20314426714793e-11,3.64236020492694e-09,"BraA03001813","AT2G32640","AT2G32640","Lycopene beta/epsilon cyclase protein","-","-"
"BraA02000750",-4.56786395298488,7.25533368090883,177.644107639796,7.30083691536775e-11,3.66875358781081e-09,"BraA02000750","AT5G17170","ENH1","rubredoxin family protein","-","YES"
"BraA04001908",-3.46933541601244,4.26883011031499,177.586154818036,7.32072080943439e-11,3.66875358781081e-09,"BraA04001908","AT2G25840","OVA4","Nucleotidylyl transferase superfamily protein","-","-"
"BraA05002362",-4.28939762294239,4.22720028576039,176.886418426551,7.56560570768157e-11,3.76748010810371e-09,"BraA05002362","AT1G32470","AT1G32470","Single hybrid motif superfamily protein","-","-"
"BraA03003808",-5.36645490231668,9.49197802056714,176.469005918043,7.71600601416105e-11,3.82172236434376e-09,"BraA03003808","AT3G12780","PGK1","phosphoglycerate kinase 1","-","-"
"BraA01000367",-6.62138719057586,7.1975640474264,176.449528955639,7.72310442209784e-11,3.82172236434376e-09,"BraA01000367","AT4G34950","AT4G34950","Major facilitator superfamily protein","-","-"
"BraA01004802",-4.01584470693255,5.22446710361873,175.928409823995,7.9157433470693e-11,3.88088646573372e-09,"BraA01004802","AT3G01440","PnsL3","PsbQ-like 1","-","-"
"BraA07000905",4.92562722435075,6.66006162335347,175.694748012115,8.00384567874066e-11,3.91144458387152e-09,"BraA07000905","AT2G26230","AT2G26230","uricase / urate oxidase / nodulin 35","-","-"
"BraA07002287",-3.86470544457917,5.86542102080933,175.032620496818,8.25946655431934e-11,3.96252944203564e-09,"BraA07002287","AT3G61580","SLD1","Fatty acid/sphingolipid desaturase","-","-"
"BraA04002013",-3.07392069234489,4.26017447936827,174.8812606584,8.31916412504136e-11,3.97903850065808e-09,"BraA04002013","AT2G27820","PD1","prephenate dehydratase 1","-","-"
"BraA04000488",-3.6482695038588,8.05308904357683,173.982920989503,8.6834801161477e-11,4.07890277933434e-09,"BraA04000488","AT3G55330","PPL1","PsbP-like protein 1","-","-"
"BraA04002017",-4.06137779204993,5.32563020251193,173.750029746698,8.78079284837932e-11,4.1001352006557e-09,"BraA04002017","AT2G27920","SCPL51","serine carboxypeptidase-like 51","-","-"
"BraA09004320",-7.28619339997631,4.01482041705531,173.566634990497,8.85827533202883e-11,4.12407753327827e-09,"BraA09004320","AT1G22690","AT1G22690","Gibberellin-regulated family protein","-","YES"
"BraA09000731",-3.11602489292031,4.98886048067261,173.431125565715,8.91601402003353e-11,4.1265410770367e-09,"BraA09000731","AT5G61060","HDA05","histone deacetylase 5","-","-"
"BraA08000492",-7.16333788944415,3.59925560524862,172.295544294968,9.41661602462608e-11,4.30755435359058e-09,"BraA08000492","AT1G47580","DYW1","Pentatricopeptide repeat (PPR) superfamily protein","-","-"
"BraA04000590",-4.13649335604445,9.64956104085773,172.067565662026,9.5208304816441e-11,4.34260256403338e-09,"BraA04000590","AT3G54050","HCEF1","high cyclic electron flow 1","-","-"
"BraA01001958",-3.7311953168395,7.24691483350495,171.934879200516,9.58207326975527e-11,4.35790476800199e-09,"BraA01001958","AT4G27700","AT4G27700","Rhodanese/Cell cycle control phosphatase superfamily protein","-","-"
"BraA01001771",-3.90807809191329,4.38366737645228,171.642368032948,9.71863441847553e-11,4.40727467461473e-09,"BraA01001771","AT4G29900","ACA10","autoinhibited Ca(2 )-ATPase 10","-","-"
"BraA03002946",-5.3541439356364,5.6942447117316,170.572444937512,1.02368433689846e-10,4.6156724141645e-09,"BraA03002946","AT4G12320","CYP706A6","cytochrome P450, family 706, subfamily A, polypeptide 6","-","-"
"BraA04000940",-6.45652336785395,3.33738335234729,170.123535574269,1.04633376039651e-10,4.68913584929232e-09,"BraA04000940","AT4G13150","AT4G13150","transmembrane protein","-","-"
"BraA05000398",-6.13802811962769,6.28305884304993,169.474758674086,1.08005599768839e-10,4.7875383604576e-09,"BraA05000398","AT2G42600","PPC2","phosphoenolpyruvate carboxylase 2","-","-"
"BraA03004059",-7.6263474277602,3.86095096076661,168.715744311754,1.12104738125701e-10,4.92759820990512e-09,"BraA03004059","AT3G17609","HYH","HY5-homolog","YES","-"
"BraA09004941",-3.10067435773351,9.03223469450952,168.586782631583,1.12818216690359e-10,4.93575571619714e-09,"BraA09004941","AT3G55800","SBPASE","sedoheptulose-bisphosphatase","-","YES"
"BraA08003014",10.1360507388386,7.41996949473311,168.568882800487,1.12917644752858e-10,4.93575571619714e-09,"BraA08003014","AT1G27110","AT1G27110","Tetratricopeptide repeat (TPR)-like superfamily protein","-","-"
"BraA04001060",-3.14785219338121,9.72271106980348,168.129429814544,1.15389422223345e-10,5.0159335583054e-09,"BraA04001060","AT5G36790","AT5G36790","Haloacid dehalogenase-like hydrolase (HAD) superfamily protein","-","-"
"BraA10001035",-3.96683422539261,11.4938533295369,167.926269997964,1.16552369969954e-10,5.03864860947031e-09,"BraA10001035","AT5G54770","THI1","thiazole biosynthetic enzyme, chloroplast (ARA6) (THI1) (THI4)","-","-"
"BraA08000887",-3.65411203707306,9.2496961485347,167.603650551164,1.18425953156688e-10,5.09166884938156e-09,"BraA08000887","AT5G35630","GS2","glutamine synthetase 2","-","YES"
"BraA02003538",-4.55373381217198,3.9833305377817,167.511320399915,1.18968283709933e-10,5.10104880779158e-09,"BraA02003538","AT2G03350","AT2G03350","DUF538 family protein (Protein of unknown function, DUF538)","-","-"
"BraA09003212",-5.64035269915659,5.93139086157049,167.16013532569,1.21056395508776e-10,5.17647673838612e-09,"BraA09003212","AT1G35420","AT1G35420","alpha/beta-Hydrolases superfamily protein","-","-"
"BraA05000982",-3.24379614502042,8.31142671180104,166.943097031555,1.2236719600377e-10,5.21834741548867e-09,"BraA05000982","AT2G37220","AT2G37220","RNA-binding (RRM/RBD/RNP motifs) family protein","-","-"
"BraA07001594",-5.86488873512636,11.1117048680597,166.828731579519,1.23064233742641e-10,5.21978108402750e-09,"BraA07001594","AT1G20020","FNR2","ferredoxin-NADP[ ]-oxidoreductase 2","-","-"
"BraA01002149",3.89389727031807,6.2392890961397,166.505057802282,1.25060959858356e-10,5.26192316666066e-09,"BraA01002149","AT4G16780","HB-2","homeobox protein 2","YES","YES"
"BraA06001724",9.48811256495429,4.47661470396981,166.383172861048,1.25822155025324e-10,5.26731430844736e-09,"BraA06001724","AT1G15380","GLYI4","Lactoylglutathione lyase / glyoxalase I family protein","-","-"
"BraA06000947",-3.04850141423341,5.88485130973955,166.259430257232,1.26600213232965e-10,5.28429961653562e-09,"BraA06000947","AT1G50900","GDC1","Ankyrin repeat family protein","-","YES"
"BraA07003560",-4.33206754868805,6.10165085156027,165.607750562552,1.30786874616632e-10,5.38759753656368e-09,"BraA07003560","AT1G72640","AT1G72640","NAD(P)-binding Rossmann-fold superfamily protein","-","-"
"BraA04000537",-4.31589318536693,3.82344471310718,164.833523808655,1.35961692248533e-10,5.55712516681279e-09,"BraA04000537","AT3G54750","AT3G54750","downstream neighbor of Son","-","-"
"BraA03003893",-7.63597555663054,4.95033033828283,164.124684343391,1.40899242350811e-10,5.68510378880092e-09,"BraA03003893","AT3G14310","PME3","pectin methylesterase 3","-","-"
"BraA10000296",-3.23824631958584,6.73278672896018,163.897560503096,1.42523143729786e-10,5.72128619829569e-09,"BraA10000296","AT1G04420","AT1G04420","NAD(P)-linked oxidoreductase superfamily protein","-","-"
"BraA07000914",-3.73561034530917,5.7113060090786,163.575213707776,1.4486363489905e-10,5.8004431520902e-09,"BraA07000914","AT3G23410","FAO3","fatty alcohol oxidase 3","-","-"
"BraA03003025",-4.04932377314507,6.94841594776342,161.544608346444,1.60625182053015e-10,6.36674525135075e-09,"BraA03003025","AT4G03280","PETC","photosynthetic electron transfer C","-","YES"
"BraA08000675",-3.53422350228407,5.64838906709005,161.455915265236,1.61355725039186e-10,6.3771415602238e-09,"BraA08000675","AT4G12980","AT4G12980","Auxin-responsive family protein","-","-"
"BraA02004127",-4.6746189878973,3.01164880229758,161.231728232872,1.63218786456296e-10,6.40100169796809e-09,"BraA02004127","AT4G11900","AT4G11900","S-locus lectin protein kinase family protein","-","-"
"BraA04002150",8.34349087227045,2.5605345386649,161.021760516189,1.64985343704915e-10,6.44220686982766e-09,"BraA04002150","AT3G62460","AT3G62460","Putative endonuclease or glycosyl hydrolase","-","-"
"BraA01001067",-3.45829579062748,9.6682141551036,160.737265277663,1.67412869348417e-10,6.52081413877892e-09,"BraA01001067","AT4G18480","CHLI1","P-loop containing nucleoside triphosphate hydrolases superfamily protein","-","-"
"BraA04000191",-3.26629706135427,6.06101038228563,159.941983775075,1.74411618491486e-10,6.73112210137503e-09,"BraA04000191","AT3G60370","AT3G60370","FKBP-like peptidyl-prolyl cis-trans isomerase family protein","-","-"
"BraA03005154",-3.0622751455341,5.3401748756166,159.719923938542,1.76423352435542e-10,6.78776986289899e-09,"BraA03005154","AT4G18520","AT4G18520","Pentatricopeptide repeat (PPR) superfamily protein","-","-"
"BraA03000032",4.05576758216071,4.92685888178586,159.316701162007,1.80142463601856e-10,6.89713335094601e-09,"BraA03000032","AT5G01520","AIRP2","RING/U-box superfamily protein","-","-"
"BraA01000258",-5.40032598032298,6.67173592627865,158.844737504625,1.84606501156857e-10,7.01683068165291e-09,"BraA01000258","AT4G36220","FAH1","ferulic acid 5-hydroxylase 1","-","YES"
"BraA09001209",-7.2523228725613,3.86948898179797,192.505139838679,1.90312143439711e-10,7.15796994957764e-09,"BraA09001209","AT2G18230","PPa2","pyrophosphorylase 2","-","-"
"BraA03003240",-6.81573660130082,4.01132023557163,157.708904526081,1.9586132728404e-10,7.24451320506782e-09,"BraA03003240","AT3G01550","PPT2","phosphoenolpyruvate (pep)/phosphate translocator 2","-","-"
"BraA01002956",-4.08498127957931,7.55710230397732,157.448191049174,1.98550819200055e-10,7.29998993208427e-09,"BraA01002956","AT1G58290","HEMA1","Glutamyl-tRNA reductase family protein","-","-"
"BraA08000217",-4.43377726198576,3.5191151325621,157.34175259922,1.99660583184216e-10,7.31361323414498e-09,"BraA08000217","AT1G52280","RABG3d","RAB GTPase homolog G3D","-","-"
"BraA03000835",-4.17307144187383,5.70394108703581,157.323565517882,1.99850895442447e-10,7.31361323414498e-09,"BraA03000835","AT5G17230","PSY","PHYTOENE SYNTHASE","-","-"
"BraA09006465",3.21867030055817,7.91877689496318,156.882665982792,2.04526670646932e-10,7.4500733548614e-09,"BraA09006465","AT1G11910","APA1","aspartic proteinase A1","-","-"
"BraA03006305",-5.18766771681641,3.72718862432617,156.50211695056,2.08660126680419e-10,7.58308488093087e-09,"BraA03006305","AT4G34610","BLH6","BEL1-like homeodomain 6","YES","-"
"BraA08003837",-4.03090638503515,5.8057859088255,155.67775802402,2.17935750315917e-10,7.82976476477457e-09,"BraA08003837","AT1G06690","AT1G06690","NAD(P)-linked oxidoreductase superfamily protein","-","-"
"BraA01000943",-3.91267363213,8.83213855457703,155.292544254165,2.22426230641209e-10,7.92589446771467e-09,"BraA01000943","AT2G20260","PSAE-2","photosystem I subunit E-2","-","-"
"BraA09003620",-3.34134246008406,6.13294896762405,154.938974580276,2.26638316471636e-10,8.01375745431212e-09,"BraA09003620","AT1G31190","IMPL1","myo-inositol monophosphatase like 1","-","-"
"BraA10001563",-3.05182119387457,5.86219615288847,154.886309617856,2.27273253978923e-10,8.01375745431212e-09,"BraA10001563","AT5G60540","PDX2","pyridoxine biosynthesis 2","-","YES"
"BraA02002897",-3.52375896250387,6.5269366042524,154.639713148436,2.30272632746793e-10,8.08675705237174e-09,"BraA02002897","AT4G01150","AT4G01150","CURVATURE THYLAKOID 1A-like protein","-","-"
"BraA01000519",6.08954539489907,8.25646460812603,154.581247307595,2.30990181852727e-10,8.08675705237174e-09,"BraA01000519","AT4G33150","AT4G33150","lysine-ketoglutarate reductase/saccharopine dehydrogenase bifunctional enzyme","-","-"
"BraA03004200",-5.58080054369859,7.22375312862832,154.440321782459,2.32729972620736e-10,8.08675705237174e-09,"BraA03004200","AT3G20390","AT3G20390","endoribonuclease L-PSP family protein","-","-"
"BraA09003505",-5.3283129777746,5.75984485369293,154.434878192178,2.32797467254982e-10,8.08675705237174e-09,"BraA09003505","AT1G32220","AT1G32220","NAD(P)-binding Rossmann-fold superfamily protein","-","-"
"BraA03001284",9.91842482778939,4.69505347532846,209.870332206714,2.41779908205537e-10,8.28899484863252e-09,"BraA03001284","AT5G57760","AT5G57760","hypothetical protein","-","YES"
