"gene.ID","logFC","logCPM","F","PValue","FDR","A._thaliana_best_hit","Symbol","Description","TF","Leaf_development"
"BraA06003826",-1.54573736093522,5.64873399800525,122.763244707683,1.14108493515642e-09,3.09725013108623e-08,"AT5G27860","AT5G27860","hypothetical protein","-","-"
"BraA06003545",-2.64916970139333,6.42223029273485,122.201016723282,1.18480356804313e-09,3.19289009273483e-08,"AT5G23590","AT5G23590","DNAJ heat shock N-terminal domain-containing protein","-","-"
"BraA02003959",-2.64436508936294,4.23948604504913,121.994778970283,1.201302649774e-09,3.22964496902933e-08,"AT5G49410","AT5G49410","thiamine-phosphate synthase","-","-"
"BraA01003086",-2.19918555809209,6.29554180829929,121.872273371096,1.21122342294515e-09,3.24858177676606e-08,"AT1G60940","SNRK2.10","SNF1-related protein kinase 2.10","-","-"
"BraA09005343",-1.68409883124737,6.57389664287409,121.854280755156,1.21268812644363e-09,3.24865195248833e-08,"AT3G60620","CDS5","cytidinediphosphate diacylglycerol synthase 5","-","-"
"BraA03003841",-2.06083006758719,5.31273342906804,121.597011266188,1.23384719626102e-09,3.2819754102665e-08,"AT3G13340","AT3G13340","Transducin/WD40 repeat-like superfamily protein","-","-"
"BraA09002571",-1.61114411300045,7.71913511411982,121.451033636014,1.24603457435286e-09,3.30660385342075e-08,"AT3G25840","AT3G25840","Protein kinase superfamily protein","-","-"
"BraA08002505",-2.05452881772157,3.61098237330381,121.291417148837,1.2595133369968e-09,3.32690529023279e-08,"AT4G38910","BPC5","basic pentacysteine 5","YES","-"
"BraA03004979",-1.56184365432183,7.12322450083285,121.19978050678,1.26732442704517e-09,3.33566288297916e-08,"AT4G16143","IMPA-2","importin alpha isoform 2","-","-"
"BraA06001483",-2.03033580049513,5.60751823451625,120.988270838571,1.28555896507959e-09,3.37822067015147e-08,"AT1G11480","AT1G11480","eukaryotic translation initiation factor-like protein","-","-"
"BraA06004364",-1.73186606253919,7.38669276983417,120.974925172996,1.28671921409129e-09,3.37822067015147e-08,"AT3G25840","AT3G25840","Protein kinase superfamily protein","-","-"
"BraA07003886",-3.1604107275145,7.80699864310347,120.930853288388,1.29055898798456e-09,3.38105494497161e-08,"AT1G76490","HMG1","hydroxy methylglutaryl CoA reductase 1","-","YES"
"BraA01002148",-2.22443224393919,4.33707347520219,120.851459490951,1.29750823410377e-09,3.39139218180156e-08,"AT4G16790","AT4G16790","hydroxyproline-rich glycoprotein family protein","-","-"
"BraA05000435",-1.57039019363691,6.51080792660512,120.757781447661,1.30576107610986e-09,3.40115367725364e-08,"AT2G43070","SPPL3","SIGNAL PEPTIDE PEPTIDASE-LIKE 3","-","-"
"BraA04001431",-1.28183106077328,5.08895535278286,120.43443742971,1.3346964895575e-09,3.45262896032956e-08,"AT5G42080","DL1","dynamin-like protein","-","-"
"BraA07000242",-1.9241353564523,5.76409773897484,120.285684862432,1.3482458088562e-09,3.47404279154525e-08,"AT2G18250","COAD","4-phosphopantetheine adenylyltransferase","-","YES"
"BraA09004178",-1.87589714100005,5.99414013684765,120.069229530339,1.36823465331796e-09,3.51123217907722e-08,"AT1G24120","ARL1","ARG1-like 1","-","-"
"BraA09000856",-2.3197445855739,5.7349831711866,120.04822811106,1.37019144497789e-09,3.51226258818793e-08,"AT5G63860","UVR8","Regulator of chromosome condensation (RCC1) family protein","-","YES"
"BraA08002129",-2.02396904793385,6.66387040796938,119.836025763587,1.39013794252471e-09,3.55935205850744e-08,"AT4G28260","AT4G28260","acyl-UDP-N-acetylglucosamine O-acyltransferase","-","-"
"BraA09004078",-2.71038133821451,7.60869478627615,119.798463703601,1.39370205158238e-09,3.56409110560368e-08,"AT1G26270","AT1G26270","Phosphatidylinositol 3- and 4-kinase family protein","-","-"
"BraA06002357",-2.4293454720278,5.36382960395301,119.763014345952,1.39707497314285e-09,3.56409110560368e-08,"AT1G21780","AT1G21780","BTB/POZ domain-containing protein","-","-"
"BraA04000473",-1.79360850673623,7.61184090347105,119.750144992087,1.39830169577331e-09,3.56409110560368e-08,"AT3G55460","SCL30","SC35-like splicing factor 30","-","-"
"BraA09000095",-1.97224094777081,8.92124008168263,119.469530715288,1.42534882289794e-09,3.61670252443866e-08,"AT4G01000","AT4G01000","Ubiquitin-like superfamily protein","-","-"
"BraA01004496",-1.35481974821918,5.33296188354161,119.436353185879,1.42858474607699e-09,3.61678579827991e-08,"AT3G06670","AT3G06670","binding protein","-","-"
"BraA07001852",-1.75568913070446,5.10622991665723,119.197112354743,1.45216090096563e-09,3.66006134224406e-08,"AT2G28070","ABCG3","ABC-2 type transporter family protein","-","-"
"BraA09005327",-4.25377790842184,4.33637277364331,118.8800447194,1.48407269375923e-09,3.73632259121122e-08,"AT3G60390","HAT3","homeobox-leucine zipper protein 3","YES","YES"
"BraA06001653",-1.47907535100762,7.76348881157459,118.259733047896,1.54877402465124e-09,3.86048165548553e-08,"AT1G14650","AT1G14650","SWAP (Suppressor-of-White-APricot)/surp domain-containing protein / ubiquitin family protein","-","-"
"BraA06002703",-1.45838568019081,5.22500781039623,118.122710830387,1.56348328092608e-09,3.88856199704336e-08,"AT3G43520","AT3G43520","Transmembrane proteins 14C","-","-"
"BraA09000429",-2.38691444242995,7.08941954268846,117.505113822131,1.63172901938751e-09,4.02724988468066e-08,"AT5G48160","OBE2","potyvirus VPg interacting protein (DUF1423)","-","-"
"BraA10000416",-1.56725971341007,5.80022037672996,117.364456041847,1.64772887577482e-09,4.06229925781909e-08,"AT1G05380","AT1G05380","Acyl-CoA N-acyltransferase with RING/FYVE/PHD-type zinc finger protein","-","-"
"BraA03001585",-5.11942838076188,3.61437470067273,117.10141889423,1.67811747727473e-09,4.12384627953803e-08,"AT5G52120","PP2-A14","phloem protein 2-A14","-","-"
"BraA09001972",-1.36268083835226,6.70295547820915,116.999220194847,1.69009134977579e-09,4.1441186701397e-08,"AT1G56290","AT1G56290","CwfJ-like family protein","-","-"
"BraA09003788",-2.08960623337608,4.05568663063885,116.838802426727,1.70907748479219e-09,4.17302434559886e-08,"AT5G32440","AT5G32440","Ubiquitin system component Cue protein","-","-"
"BraA03004183",-2.4184782883076,4.99322146348737,116.789351572637,1.71497771423546e-09,4.17342044402794e-08,"AT3G20050","TCP-1","T-complex protein 1 alpha subunit","-","-"
"BraA06003212",-1.46577260249032,6.31750726342677,116.579304008021,1.7402920284066e-09,4.22137646374933e-08,"AT5G64370","BETA-UP","beta-ureidopropionase","-","-"
"BraA07004130",-1.40694234762359,6.9454806939518,116.548091847529,1.74408879471707e-09,4.22604691535361e-08,"AT1G80930","AT1G80930","MIF4G domain-containing protein / MA3 domain-containing protein","-","-"
"BraA01003987",-2.86526149524538,3.44278455237887,116.490101102734,1.75116737428655e-09,4.23411272093289e-08,"AT3G15351","AT3G15351","P53/DNA damage-regulated protein","-","-"
"BraA04000074",-1.65758334335239,5.84666448959973,116.250059834687,1.78080786196889e-09,4.29199401780613e-08,"AT3G62290","ARFA1E","ADP-ribosylation factor A1E","-","-"
"BraA01003329",-2.00611793752662,4.95381448614281,115.9926950664,1.81320570579347e-09,4.34372638660712e-08,"AT3G23100","XRCC4","DNA ligase IV-binding protein","-","YES"
"BraA08003385",-2.02502762029009,5.90673239957981,115.973234499496,1.81568185995964e-09,4.34372638660712e-08,"AT1G16030","Hsp70b","heat shock protein 70B","-","-"
"BraA03004982",-2.17347875304523,3.44915637765233,115.85939229314,1.83024228891374e-09,4.36917141760453e-08,"AT4G16143","IMPA-2","importin alpha isoform 2","-","-"
"BraA10000238",-1.95496299965391,5.4975006289029,115.735706943419,1.84620829686526e-09,4.38688781619353e-08,"AT1G03760","AT1G03760","Prefoldin chaperone subunit family protein","-","-"
"BraA10001047",-2.48049806669381,5.69329985170101,115.461548520892,1.88215062746218e-09,4.44144280250559e-08,"AT5G54910","AT5G54910","DEA(D/H)-box RNA helicase family protein","-","-"
"BraA10001033",-1.96053981269208,5.00211760213391,115.148232728318,1.92417780617366e-09,4.51701740091682e-08,"AT5G54730","G18F","yeast autophagy 18 F-like protein","-","-"
"BraA02002760",-3.45902806479182,5.82180577123946,115.003198296598,1.94398307119251e-09,4.55877151575706e-08,"AT1G79590","SYP52","syntaxin of plants 52","-","-"
"BraA01001803",-2.44783638030361,4.80993816312313,114.95871637483,1.95010245606979e-09,4.5634660000114e-08,"AT4G26400","AT4G26400","RING/U-box superfamily protein","-","-"
"BraA09000222",-1.94174615973792,4.22175188498244,113.808670060809,2.11595845006695e-09,4.89597230305962e-08,"AT4G02715","AT4G02715","flocculation FLO11-like protein","-","-"
"BraA09006605",-1.61124851049504,5.69529251682012,113.712285286602,2.13055247615464e-09,4.92469463346983e-08,"AT1G09320","AT1G09320","agenet domain-containing protein","-","-"
"BraA10001549",-2.04642488761775,4.36296591344555,113.653864352901,2.13945244315851e-09,4.93012801263761e-08,"AT5G60335","AT5G60335","hydroxyacyl-thioester dehydratase type-like protein","-","-"
"BraA03001683",-3.79010861304155,6.72000685353751,113.629233041541,2.14321715342949e-09,4.93376890681938e-08,"AT2G30070","KT1","potassium transporter 1","-","-"
"BraA07003320",-2.29616291163262,7.09555054749196,113.041302667782,2.23529033254589e-09,5.10410127198016e-08,"AT1G14400","UBC1","ubiquitin carrier protein 1","-","YES"
"BraA08003200",-1.64820835331235,6.47962686772659,112.992969144392,2.24305220393837e-09,5.11665130520608e-08,"AT1G20110","AT1G20110","RING/FYVE/PHD zinc finger superfamily protein","-","-"
"BraA05002550",-1.62384959724748,5.78968685402911,112.868689928422,2.26314749548186e-09,5.15728152275146e-08,"AT3G22270","AT3G22270","Topoisomerase II-associated protein PAT1","-","-"
"BraA07000905",-3.75427154681591,6.66610412350669,112.852886737632,2.26571703574445e-09,5.1579322397396e-08,"AT2G26230","AT2G26230","uricase / urate oxidase / nodulin 35","-","-"
"BraA09006022",-2.5651146553618,2.89197522772335,112.584723409958,2.30981535952382e-09,5.23720484579582e-08,"AT1G19025","AT1G19025","DNA repair metallo-beta-lactamase family protein","-","-"
"BraA10002641",-1.55424726246123,4.20862613143567,112.517799077202,2.32096833846283e-09,5.25360192644771e-08,"AT5G05920","DHS","deoxyhypusine synthase","-","YES"
"BraA03005080",-1.52844107049982,6.2678342587223,112.494233774491,2.32490968770652e-09,5.25360192644771e-08,"AT4G17620","AT4G17620","glycine-rich protein","-","-"
"BraA07002276",-2.86604218134367,4.47243857783721,112.485618062087,2.32635253351977e-09,5.25360192644771e-08,"AT3G61350","SKIP4","SKP1 interacting partner 4","-","-"
"BraA03004811",-5.81582511468303,4.05096778136148,112.434465556587,2.33493931549645e-09,5.26772573045517e-08,"AT3G50770","CML41","calmodulin-like 41","-","-"
"BraA09006915",-2.14081034791194,5.56520056989784,111.96666493719,2.41511520680531e-09,5.42152551841792e-08,"AT1G03140","AT1G03140","splicing factor Prp18 family protein","-","-"
"BraA01000674",-1.99679501542985,4.37818036304627,111.765826411024,2.45046767851217e-09,5.47368067100299e-08,"AT4G31720","TAFII15","TBP-associated factor II 15","-","-"
"BraA10001934",-2.05700877171435,7.45384159427943,111.685696600865,2.46473199997443e-09,5.48925470960774e-08,"AT5G16570","GLN1;4","glutamine synthetase 1;4","-","-"
"BraA03000873",-1.82907101024881,7.49556337515523,111.528085591578,2.49305808182204e-09,5.53583600477416e-08,"AT5G17910","AT5G17910","cardiomyopathy-associated protein","-","-"
"BraA06003188",-1.34506754063647,5.3567350760946,111.425710449675,2.511650035838e-09,5.55036539811815e-08,"AT5G64200","SC35","serine/arginine-rich splicing factor-like protein, putative","-","-"
"BraA06003767",-2.75044264593428,4.88747541846843,111.424704781286,2.51183343084477e-09,5.55036539811815e-08,"AT5G26230","MAKR1","membrane-associated kinase regulator","-","-"
"BraA09005308",-2.69544752797126,6.77315506482333,111.234664188606,2.54675699165948e-09,5.61216396183296e-08,"AT3G60190","DL1E","DYNAMIN-like 1E","-","-"
"BraA08001534",-1.57055726095738,7.73697569602839,111.23197010952,2.54725592741389e-09,5.61216396183296e-08,"AT5G53300","UBC10","ubiquitin-conjugating enzyme 10","-","-"
"BraA04000569",-1.85428262147204,6.82019348467977,110.960348663633,2.59811917198087e-09,5.70752191253346e-08,"AT3G54300","VAMP727","vesicle-associated membrane protein 727","-","-"
"BraA04002650",-1.57926210644499,4.7509946261842,110.730502270199,2.64203853962575e-09,5.78711506696104e-08,"AT2G36480","AT2G36480","pre-mRNA cleavage complex 2 Pcf11-like protein","-","-"
"BraA05003382",-1.92118990157655,6.2337289807115,110.643526510238,2.65887176699395e-09,5.81834313120391e-08,"AT3G17820","GLN1.3","glutamine synthetase 1.3","-","-"
"BraA08001430",-1.52825802725928,3.64722496229218,110.586891604684,2.66989664436095e-09,5.83224530612055e-08,"AT4G19210","ABCE2","RNAse l inhibitor protein 2","-","-"
"BraA08003664",-7.51666518713282,6.34962058105563,110.584363490542,2.6703899599383e-09,5.83224530612055e-08,"AT1G10070","BCAT-2","branched-chain amino acid transaminase 2","-","-"
"BraA10000205",-1.67758656106634,3.57551497543513,110.48457562666,2.68994256096723e-09,5.86360741837094e-08,"AT1G03430","AHP5","histidine-containing phosphotransfer factor 5","-","-"
"BraA02002457",-2.86774042256917,3.1851945329973,110.466626207627,2.69347638661219e-09,5.86564872120185e-08,"AT1G75180","AT1G75180","Erythronate-4-phosphate dehydrogenase family protein","-","-"
"BraA09002237",-2.69683891828866,6.12594581822145,110.377321564378,2.71113495576906e-09,5.88707314482045e-08,"AT5G45370","UMAMIT1","nodulin MtN21 /EamA-like transporter family protein","-","-"
"BraA04003199",-1.67248338748393,5.75528744729358,110.270332116245,2.73245932454595e-09,5.91631149819953e-08,"AT2G44610","RAB6A","Ras-related small GTP-binding family protein","-","-"
"BraA03002202",-1.73600352760142,4.58865483169672,110.09665958614,2.76747084584107e-09,5.98240510966011e-08,"AT2G39630","AT2G39630","Nucleotide-diphospho-sugar transferases superfamily protein","-","-"
"BraA03003581",-2.96694312943074,4.70869958713259,110.075645035605,2.77174084217342e-09,5.98415138038264e-08,"AT3G07880","SCN1","Immunoglobulin E-set superfamily protein","-","-"
"BraA09004858",-2.48401651257992,3.7319824442183,109.952008439867,2.7970109794566e-09,6.02718501422409e-08,"AT3G54880","AT3G54880","zinc finger protein","-","-"
"BraA01003158",-1.33338803601694,5.18165481108993,109.838201958613,2.82049747358816e-09,6.05468578384424e-08,"AT1G61620","AT1G61620","phosphoinositide binding protein","-","-"
"BraA03001744",-1.72615240516121,4.57299314749762,109.825221243229,2.82319017115373e-09,6.05471069659685e-08,"AT2G31130","AT2G31130","hypothetical protein","-","-"
"BraA06001440",-1.55235172244729,8.03380557226322,109.771541247131,2.83435570907004e-09,6.07288946659665e-08,"AT1G10890","AT1G10890","arginine/glutamate-rich 1 protein","-","-"
"BraA01004146",-1.45808133175154,5.63835865145682,109.682026920698,2.85308371890415e-09,6.10143841136481e-08,"AT3G13225","AT3G13225","WW domain-containing protein","-","-"
"BraA10000108",-6.47832572348026,4.04513065338249,207.709036787661,2.88105607593977e-09,6.13138808075784e-08,"AT1G02340","HFR1","basic helix-loop-helix (bHLH) DNA-binding superfamily protein","YES","YES"
"BraA09005315",-1.41742684359904,4.40972419038771,109.541321440478,2.88279929847864e-09,6.13138808075784e-08,"AT3G60250","CKB3","casein kinase II beta chain 3","-","-"
"BraA04001410",-1.33719261328304,6.4221280005475,109.520547290901,2.88721553827771e-09,6.13377126067032e-08,"AT5G41770","AT5G41770","crooked neck protein, putative / cell cycle protein","-","-"
"BraA07000141",-2.57549735895411,7.65034283350709,109.343568692024,2.92514333525472e-09,6.20267717747018e-08,"AT2G28910","CXIP4","CAX interacting protein 4","-","-"
"BraA09004527",-2.36003021114705,2.307784196221,109.240990074002,2.94737890480418e-09,6.24396414701621e-08,"AT3G51180","AT3G51180","Zinc finger C-x8-C-x5-C-x3-H type family protein","-","-"
"BraA05003623",-2.08681543046037,3.5276932940834,109.02076068646,2.99575187792366e-09,6.32271632328504e-08,"AT3G14890","AT3G14890","phosphoesterase","-","-"
"BraA06003639",-1.07853706023557,5.04913927299409,108.444360750383,3.12656877647389e-09,6.55592411133796e-08,"AT5G24630","BIN4","double-stranded DNA binding protein","-","YES"
"BraA03004204",-1.56993706219961,5.68812678822087,108.145018816178,3.19699087122933e-09,6.68496711527518e-08,"AT3G20550","DDL","SMAD/FHA domain-containing protein","-","-"
"BraA05004510",-2.00042584831745,5.65711540801087,108.026066345439,3.22546112406843e-09,6.73203221486483e-08,"AT3G04560","AT3G04560","nucleolar/coiled-body phosphoprotein","-","-"
"BraA05000949",-2.11589239133378,7.77435519943456,107.947763845481,3.24435526697112e-09,6.75897370793439e-08,"AT2G37630","AS1","myb-like HTH transcriptional regulator family protein","YES","YES"
"BraA10001389",-3.70743057636003,3.38597248740949,107.843561549277,3.2696891898018e-09,6.80547382242341e-08,"AT5G58570","AT5G58570","transmembrane protein","-","-"
"BraA05003995",-3.81782398107688,5.51464983134284,107.781744922697,3.28482162657647e-09,6.83067465865345e-08,"AT3G10985","SAG20","senescence associated gene 20","-","YES"
"BraA06000717",-3.36473428413348,6.19294574116759,107.662275549993,3.31428735431064e-09,6.87927861419092e-08,"AT1G54095","AT1G54095","DUF1677 family protein, putative (DUF1677)","-","-"
"BraA01002210",-2.26300098463314,5.94176459352712,107.469860976566,3.36236111507235e-09,6.9471364191838e-08,"AT4G16430","AT4G16430","basic helix-loop-helix (bHLH) DNA-binding superfamily protein","YES","-"
"BraA02001423",-1.55685123516162,5.78176421861306,107.439540357078,3.37000671328989e-09,6.95656870258004e-08,"AT5G55850","NOI","RPM1-interacting protein 4 (RIN4) family protein","-","-"
"BraA05003932",-1.87078617931991,3.54510574899673,107.14704969231,3.44475692131065e-09,7.06047648825117e-08,"AT3G11770","AT3G11770","Polynucleotidyl transferase, ribonuclease H-like superfamily protein","-","-"
