"gene.ID","logFC","logCPM","F","PValue","FDR","A._thaliana_best_hit","Symbol","Description","TF","Leaf_development"
"BraA03005093",-3.70645964187448,5.03659349484118,101.82270592489,5.18342836004227e-09,1.89107209458537e-07,"AT4G17730","SYP23","syntaxin of plants 23","-","YES"
"BraA02003437",-2.45896580272618,3.44040655786749,101.653836222972,5.25259781152044e-09,1.91013552942941e-07,"AT1G22930","AT1G22930","T-complex protein 11","-","-"
"BraA03004139",-2.22434482203453,4.71454009114388,101.092994351243,5.48975384769068e-09,1.98043308534183e-07,"AT3G63220","AT3G63220","Galactose oxidase/kelch repeat superfamily protein","-","-"
"BraA10002262",-2.70112537842566,4.89543662171037,101.041927186631,5.51192985111916e-09,1.98526175163994e-07,"AT5G13970","AT5G13970","midasin-like protein","-","-"
"BraA08002505",-2.15167642849809,3.61098237330381,100.981466115702,5.53831345091305e-09,1.98771332171535e-07,"AT4G38910","BPC5","basic pentacysteine 5","YES","-"
"BraA09005343",-1.76945748895221,6.57389664287409,100.918846887306,5.56578624772168e-09,1.99195167721551e-07,"AT3G60620","CDS5","cytidinediphosphate diacylglycerol synthase 5","-","-"
"BraA07002276",-3.15172093720435,4.47243857783721,100.888563030501,5.57912670236735e-09,1.99356674556269e-07,"AT3G61350","SKIP4","SKP1 interacting partner 4","-","-"
"BraA09004304",-1.82855566857987,5.99883630133268,100.557260554336,5.72740439598509e-09,2.03910507943942e-07,"AT1G22860","AT1G22860","Vacuolar sorting protein 39","-","-"
"BraA07001930",-2.3832974571343,8.46591363286122,100.543499712605,5.73365684560967e-09,2.03910507943942e-07,"AT2G28910","CXIP4","CAX interacting protein 4","-","-"
"BraA08001430",-1.67808032729801,3.64722496229218,100.331428264631,5.83097632982407e-09,2.06396455260842e-07,"AT4G19210","ABCE2","RNAse l inhibitor protein 2","-","-"
"BraA06004571",-1.22185519099406,6.08591657279128,100.19582920311,5.89416026810084e-09,2.0798097083519e-07,"AT2G01130","AT2G01130","DEA(D/H)-box RNA helicase family protein","-","-"
"BraA05001849",-1.89431258663093,3.67668602959324,99.9674564938007,6.00229309704975e-09,2.108083748222e-07,"AT1G52280","RABG3d","RAB GTPase homolog G3D","-","-"
"BraA01001245",-1.57395768844777,6.86086638299961,99.9385390640077,6.01614120144358e-09,2.10900961701239e-07,"AT4G20850","TPP2","tripeptidyl peptidase ii","-","-"
"BraA01001717",-1.87122856962688,8.28721289879381,99.8919336308966,6.03853429610145e-09,2.10900961701239e-07,"AT4G25500","RS40","arginine/serine-rich splicing factor 35","-","YES"
"BraA06001483",-2.12785615194333,5.60751823451625,99.8039551479207,6.08105830032042e-09,2.11926758636012e-07,"AT1G11480","AT1G11480","eukaryotic translation initiation factor-like protein","-","-"
"BraA04003199",-1.84351805731332,5.75528744729358,99.7111004312787,6.12629904308349e-09,2.13023026441045e-07,"AT2G44610","RAB6A","Ras-related small GTP-binding family protein","-","-"
"BraA09006465",-2.87596451653997,7.90976033939169,99.7007182666997,6.13138056000882e-09,2.13023026441045e-07,"AT1G11910","APA1","aspartic proteinase A1","-","-"
"BraA01003360",-2.83576046862595,5.52977160489554,99.6454776990478,6.15849644324389e-09,2.1330878094751e-07,"AT3G22880","DMC1","DNA repair (Rad51) family protein","-","YES"
"BraA09006915",-2.34031767126654,5.56520056989784,99.5056233571302,6.22774189950549e-09,2.14549874709022e-07,"AT1G03140","AT1G03140","splicing factor Prp18 family protein","-","-"
"BraA09003788",-2.22428583770132,4.05568663063885,99.4803437218692,6.24035022230143e-09,2.14549874709022e-07,"AT5G32440","AT5G32440","Ubiquitin system component Cue protein","-","-"
"BraA09003496",-1.82097844576994,5.06112442713502,99.4392831265842,6.2608896203407e-09,2.14877918383213e-07,"AT1G32360","AT1G32360","Zinc finger (CCCH-type) family protein","YES","-"
"BraA09005198",-3.01334365239742,6.67825277809553,99.3178688927766,6.32206267923538e-09,2.16616535380573e-07,"AT3G58750","CSY2","citrate synthase 2","-","-"
"BraA09006467",-1.82833315545845,4.83135916069868,99.1105547960953,6.42805035766339e-09,2.19281965599868e-07,"AT1G11890","SEC22","Synaptobrevin family protein","-","-"
"BraA03004811",-6.63237732836456,4.05096778136148,99.0806203408815,6.4435159456588e-09,2.19478009955977e-07,"AT3G50770","CML41","calmodulin-like 41","-","-"
"BraA05004539",-4.29003598646773,6.4739649150829,98.8778947594229,6.54934406803512e-09,2.22411785095394e-07,"AT3G03870","AT3G03870","transmembrane protein","-","-"
"BraA03000004",-1.62881629124167,4.62283254328554,98.6834638007625,6.65265215830472e-09,2.25044496524237e-07,"AT5G01010","AT5G01010","retinal-binding protein","-","-"
"BraA06004057",-2.59807061008844,4.61060955151841,98.5491127333069,6.72509109792e-09,2.26675719797504e-07,"AT5G47860","AT5G47860","Gut esterase (DUF1350)","-","-"
"BraA01004496",-1.41984186174799,5.33296188354161,98.2762317264836,6.87492484990191e-09,2.29669272019726e-07,"AT3G06670","AT3G06670","binding protein","-","-"
"BraA03004318",-1.61543671438746,5.73144106786967,98.2008450580989,6.91696692003497e-09,2.30433277516042e-07,"AT3G22960","PKP-ALPHA","Pyruvate kinase family protein","-","-"
"BraA02001604",-2.18681602263821,7.12351422626461,97.928914500401,7.07100007845373e-09,2.34439402245076e-07,"AT5G53300","UBC10","ubiquitin-conjugating enzyme 10","-","-"
"BraA09001196",-2.3991376235351,5.07210160345165,97.901426172416,7.08678073641996e-09,2.34439402245076e-07,"AT2G18090","AT2G18090","PHD finger family protein / SWIB complex BAF60b domain-containing protein / GYF domain-containing protein","-","-"
"BraA07003775",-2.10902662050979,4.51483768557364,97.7264844121075,7.18813041791639e-09,2.35634587044353e-07,"AT1G75440","UBC16","ubiquitin-conjugating enzyme 16","-","-"
"BraA01000229",-1.79226052122276,8.18735054638036,97.7256303033295,7.1886291507548e-09,2.35634587044353e-07,"AT3G50690","AT3G50690","Leucine-rich repeat (LRR) family protein","-","-"
"BraA06004364",-1.80020802582582,7.38669276983417,97.7110509009094,7.19714829277054e-09,2.35634587044353e-07,"AT3G25840","AT3G25840","Protein kinase superfamily protein","-","-"
"BraA09000642",-1.59524637961202,7.30573526492292,97.6952562836786,7.20639013014546e-09,2.35634587044353e-07,"AT5G25060","RRC1","RNA recognition motif (RRM)-containing protein","-","YES"
"BraA01001964",-3.9245969498011,5.71904295648626,97.4872427899709,7.32933773659683e-09,2.38843339257671e-07,"AT4G27740","AT4G27740","Yippee family putative zinc-binding protein","-","-"
"BraA04002028",-5.30528302964016,4.64734039741326,97.43404642389,7.36115131734695e-09,2.39534409509577e-07,"AT2G28110","FRA8","Exostosin family protein","-","-"
"BraA05002533",-1.95044962611652,3.99942672058195,97.3386929809677,7.4185597613871e-09,2.40167184424036e-07,"AT3G22480","PDF2","prefoldin 2","-","-"
"BraA06001804",-3.62205531681956,3.36660675648222,97.3311261213712,7.42313663941802e-09,2.40167184424036e-07,"AT1G16240","SYP51","syntaxin of plants 51","-","-"
"BraA06002357",-2.52705553081242,5.36382960395301,96.9100482645631,7.68282330787341e-09,2.47284334285734e-07,"AT1G21780","AT1G21780","BTB/POZ domain-containing protein","-","-"
"BraA10001845",-1.69493900875897,5.04873688823997,96.8721155586536,7.70670638511195e-09,2.47568350348482e-07,"AT5G19280","KAPP","kinase associated protein phosphatase","-","-"
"BraA09002235",-1.86201075880455,3.88736082162081,96.7306235713137,7.79651980405481e-09,2.49389244667096e-07,"AT5G45360","AT5G45360","F-box family protein","-","-"
"BraA01002675",-2.37376441518472,6.15995453124345,96.6672948305087,7.8370931230969e-09,2.50298011238201e-07,"AT3G46510","PUB13","plant U-box 13","-","-"
"BraA09005315",-1.53308033940284,4.40972419038771,96.65173604137,7.84709701796245e-09,2.50298011238201e-07,"AT3G60250","CKB3","casein kinase II beta chain 3","-","-"
"BraA09000797",-2.47422193127267,6.57985565838126,96.3059904485196,8.07308996471203e-09,2.56059818361084e-07,"AT5G62810","PEX14","peroxin 14","-","-"
"BraA03002359",-2.37559445950535,5.93881370259444,96.2490672558264,8.11098330136469e-09,2.56900891857951e-07,"AT2G42780","AT2G42780","transcription elongation factor B polypeptide","-","-"
"BraA03004964",-1.55340346466384,5.99491567116633,96.1367283159078,8.18634545797931e-09,2.58801366542874e-07,"AT4G15900","PRL1","pleiotropic regulatory locus 1","-","YES"
"BraA09003594",-2.94429680636964,4.94197705576324,96.1237319615686,8.19511391373769e-09,2.58801366542874e-07,"AT1G31480","SGR2","shoot gravitropism 2 (SGR2)","-","-"
"BraA02003959",-2.69319883137693,4.23948604504913,95.953983970457,8.31060015887494e-09,2.60709151867581e-07,"AT5G49410","AT5G49410","thiamine-phosphate synthase","-","-"
"BraA08003664",-8.28953377247651,6.34962058105563,95.9286873938906,8.32796412198068e-09,2.60846621035631e-07,"AT1G10070","BCAT-2","branched-chain amino acid transaminase 2","-","-"
"BraA03004204",-1.70824934491123,5.68812678822087,95.4618446371339,8.65572999933422e-09,2.67770343253376e-07,"AT3G20550","DDL","SMAD/FHA domain-containing protein","-","-"
"BraA01003715",-1.91228233388251,3.7758578711288,95.4077554695917,8.69461949646261e-09,2.68589543542032e-07,"AT5G57030","LUT2","Lycopene beta/epsilon cyclase protein","-","YES"
"BraA04000473",-1.84650890046126,7.61184090347105,95.3677594637587,8.72350054344504e-09,2.68762363946275e-07,"AT3G55460","SCL30","SC35-like splicing factor 30","-","-"
"BraA05004019",-1.86933983852664,5.80255650873293,95.2540296900611,8.80620650431545e-09,2.70204567237712e-07,"AT3G10730","SUN2","SAD1/UNC-84 domain protein 2","-","-"
"BraA05000849",-1.22036761751206,6.14048095825664,95.1169115478981,8.90707685541291e-09,2.72190144283883e-07,"AT2G38770","EMB2765","P-loop containing nucleoside triphosphate hydrolases superfamily protein","-","-"
"BraA08003385",-2.11853278590236,5.90673239957981,95.0725553727976,8.93998051314341e-09,2.72458272507851e-07,"AT1G16030","Hsp70b","heat shock protein 70B","-","-"
"BraA07000528",-2.0538726929113,3.79492107777589,94.97802098881,9.0105564865361e-09,2.7415779352011e-07,"AT4G34110","PAB2","poly(A) binding protein 2","-","-"
"BraA10001774",-7.91161056765688,8.57080375553659,94.8113005736685,9.13653167952242e-09,2.76491693876436e-07,"AT5G20250","DIN10","Raffinose synthase family protein","-","-"
"BraA02004428",-2.21325582975539,4.92265963143583,94.7991529191477,9.14578644669431e-09,2.76491693876436e-07,"AT5G64360","EIP9","Chaperone DnaJ-domain superfamily protein","-","-"
"BraA09002015",-1.58885803250968,4.61453814115925,94.1746673717328,9.63582714632047e-09,2.90141179260474e-07,"AT5G42400","SDG25","SET domain protein 25","-","-"
"BraA06004574",-1.69617251497439,5.64606995110703,94.1007762068249,9.69570798104711e-09,2.9065375830227e-07,"AT2G01100","AT2G01100","FAM133-like protein","-","-"
"BraA06003262",-2.14954307049857,4.6111303874345,94.0983806232134,9.69765622453467e-09,2.9065375830227e-07,"AT5G64930","CPR5","CPR5 protein","-","YES"
"BraA01004530",-1.85283821836721,4.99967921532416,94.0908579055451,9.70377700221855e-09,2.9065375830227e-07,"AT3G07290","AT3G07290","Pentatricopeptide repeat (PPR) superfamily protein","-","-"
"BraA03001865",-1.52823381863189,5.68006053453248,94.0875806040721,9.70644488009777e-09,2.9065375830227e-07,"AT2G33410","AT2G33410","RNA-binding (RRM/RBD/RNP motifs) family protein","-","-"
"BraA07003266",-1.57262971554328,4.62716195053387,93.8514032121224,9.90085878339938e-09,2.948374081188e-07,"AT1G69220","SIK1","Protein kinase superfamily protein","-","-"
"BraA03001631",-2.09306850114882,5.5620198986487,93.8206761242171,9.92646766894833e-09,2.94959762326132e-07,"AT5G51300","AT5G51300","splicing factor-like protein","-","-"
"BraA08002219",-1.69285166180602,5.85338856013792,93.7061813992758,1.00225386148963e-08,2.97423113719057e-07,"AT4G25500","RS40","arginine/serine-rich splicing factor 35","-","YES"
"BraA03004778",-2.21006603685557,3.8133666026099,93.6408085411273,1.00778533299361e-08,2.98672128280769e-07,"AT5G67500","VDAC2","voltage dependent anion channel 2","-","YES"
"BraA10002575",-2.37686484235871,3.76433950489774,93.3779720697452,1.03036857230465e-08,3.03675042256631e-07,"AT5G05080","UBC22","ubiquitin-conjugating enzyme 22","-","-"
"BraA07003137",-2.23712316991977,5.61448062881484,93.2432789997289,1.04215820206121e-08,3.05650112690238e-07,"AT1G67580","AT1G67580","Protein kinase superfamily protein","-","-"
"BraA01003556",-2.17274066816834,4.91256866322062,93.1242414210198,1.0527018842266e-08,3.08341979915556e-07,"AT3G19990","AT3G19990","E3 ubiquitin-protein ligase","-","-"
"BraA07002149",-2.61181622691125,5.7308860945368,92.9775593046168,1.06585687458511e-08,3.09937649025409e-07,"AT3G58490","SPP1","Phosphatidic acid phosphatase (PAP2) family protein","-","-"
"BraA01002939",-4.36487516952914,6.16654166374179,92.8972767552475,1.07313388094392e-08,3.11498488860624e-07,"AT1G58180","BCA6","beta carbonic anhydrase 6","-","-"
"BraA08000821",-2.49730138449599,4.57099914034245,92.7551492205481,1.08615190197911e-08,3.13664557575374e-07,"AT1G33050","AT1G33050","hypothetical protein","-","-"
"BraA08003565",-2.63907941071534,5.32912168692407,92.7109572494936,1.09023516780566e-08,3.14441644885763e-07,"AT4G26910","AT4G26910","Dihydrolipoamide succinyltransferase","-","-"
"BraA10000416",-1.60163738809533,5.80022037672996,92.6944706999103,1.09176284724455e-08,3.1448061708321e-07,"AT1G05380","AT1G05380","Acyl-CoA N-acyltransferase with RING/FYVE/PHD-type zinc finger protein","-","-"
"BraA01003987",-2.93241692318766,3.44278455237887,92.6540779660012,1.09551574892449e-08,3.14741869234575e-07,"AT3G15351","AT3G15351","P53/DNA damage-regulated protein","-","-"
"BraA01001803",-2.5363878361366,4.80993816312313,92.6098819903687,1.09963837765611e-08,3.14741869234575e-07,"AT4G26400","AT4G26400","RING/U-box superfamily protein","-","-"
"BraA04000569",-1.95515651287876,6.82019348467977,92.4998973072398,1.10997255572155e-08,3.17297597795694e-07,"AT3G54300","VAMP727","vesicle-associated membrane protein 727","-","-"
"BraA09000095",-1.99702701889981,8.92124008168263,92.3361767456161,1.12555543656564e-08,3.21272201003987e-07,"AT4G01000","AT4G01000","Ubiquitin-like superfamily protein","-","-"
"BraA07001630",-2.38237417352524,4.65426337026907,92.2820276678179,1.13076249600462e-08,3.21367477074184e-07,"AT5G67440","NPY3","Phototropic-responsive NPH3 family protein","-","YES"
"BraA09001152",-2.10909568800011,3.31011844604783,92.1671870505849,1.14189421227662e-08,3.23555796685607e-07,"AT2G17420","NTRA","NADPH-dependent thioredoxin reductase A","-","-"
"BraA07001696",-2.49433141015767,5.67918953984883,92.0305724519165,1.15529477499794e-08,3.26125273797231e-07,"AT5G66880","SNRK2.3","sucrose nonfermenting 1(SNF1)-related protein kinase 2.3","-","YES"
"BraA06001440",-1.64346688334275,8.03380557226322,92.0002232077042,1.15829531221768e-08,3.26564082844093e-07,"AT1G10890","AT1G10890","arginine/glutamate-rich 1 protein","-","-"
"BraA10001934",-2.15634741326719,7.45384159427943,91.9617746404559,1.16210899723697e-08,3.26823256346233e-07,"AT5G16570","GLN1;4","glutamine synthetase 1;4","-","-"
"BraA10001619",-2.43099870038218,4.42038625245501,91.8988197148031,1.16838349430938e-08,3.28179159850606e-07,"AT3G28030","UVH3","5'-3' exonuclease family protein","-","-"
"BraA03006432",-2.77457109264195,3.41680647838245,91.8245695145459,1.17583198997286e-08,3.29451784485821e-07,"AT3G51840","ACX4","acyl-CoA oxidase 4","-","-"
"BraA07002989",-1.77491766742202,3.80608602169736,91.4235174671336,1.21698363346497e-08,3.37216458828704e-07,"AT1G67320","EMB2813","DNA primase, large subunit family","-","-"
"BraA08002654",-4.58495849457472,6.79561671043046,91.0854306171295,1.25291467420416e-08,3.44147337269749e-07,"AT3G45300","IVD","isovaleryl-CoA-dehydrogenase","-","-"
"BraA10000238",-2.00279836462381,5.4975006289029,91.0738141421897,1.25416993741666e-08,3.44147337269749e-07,"AT1G03760","AT1G03760","Prefoldin chaperone subunit family protein","-","-"
"BraA01003138",-2.46514321524334,2.92965028597726,90.8874172013926,1.27450333195073e-08,3.47610009002939e-07,"AT3G05930","GLP8","germin-like protein 8","-","-"
"BraA01001145",-1.46278927596816,5.99709499299176,90.8426890283772,1.27943668075045e-08,3.48534602670535e-07,"AT4G19210","ABCE2","RNAse l inhibitor protein 2","-","-"
"BraA04000272",-1.78037826644977,6.31729575278165,90.7655143979854,1.28799852436864e-08,3.50444225009844e-07,"AT3G58680","MBF1B","multiprotein bridging factor 1B","-","-"
"BraA03002118",-4.48517346417166,6.38668315018332,90.7354342837071,1.29135280702303e-08,3.507420601293e-07,"AT2G38400","AGT3","alanine:glyoxylate aminotransferase 3","-","YES"
"BraA02000105",-1.78283995864889,4.70687360338458,90.0653102788087,1.36864438667455e-08,3.67953526003231e-07,"AT5G03450","AT5G03450","Transducin/WD40 repeat-like superfamily protein","-","-"
"BraA06004775",-2.82764914112287,4.80322159486488,89.9679748240802,1.38029092604827e-08,3.70643400510679e-07,"AT5G45160","RL2","Root hair defective 3 GTP-binding protein (RHD3)","-","-"
"BraA03004295",-1.39658765091577,4.62485359736516,89.9091023205009,1.38738844920166e-08,3.72106809362484e-07,"AT3G22480","PDF2","prefoldin 2","-","-"
"BraA01004324",-1.76312333782901,5.60314908902744,89.841159386432,1.39562973436339e-08,3.72547355687096e-07,"AT3G10770","AT3G10770","Single-stranded nucleic acid binding R3H protein","-","-"
"BraA06004285",-4.00116293229647,6.82530998513495,89.5661208029106,1.42954919689425e-08,3.8025335115975e-07,"AT3G26840","PES2","Esterase/lipase/thioesterase family protein","-","-"
"BraA06002703",-1.46146325093805,5.22500781039623,89.5039855199823,1.43733783101936e-08,3.81811840330374e-07,"AT3G43520","AT3G43520","Transmembrane proteins 14C","-","-"
"BraA05003995",-4.07160372030684,5.51464983134284,89.4682882015622,1.44183371199324e-08,3.82147376174028e-07,"AT3G10985","SAG20","senescence associated gene 20","-","YES"
